거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"35,000", ,2008,2020,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,4,3,39.54, ,9,11110,3
"36,501", ,2008,2020,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,4,29,39.54, ,9,11110,10
"30,500", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,4,1,37.12, ,75,11110,15
"29,900", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,4,18,37.5, ,72,11110,14
"29,900", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,4,20,37.5, ,72,11110,14
"33,000", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,4,24,37.56, ,75,11110,17
"28,000", ,2004,2020,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,4,29,32.43, ,71,11110,11
"41,700", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,4,29,41.71, ,163,11110,19
"50,300", ,2004,2020,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,4,22,70.44, ,58,11110,10
"60,000", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,4,1,81.01, ,24,11110,10
"29,000", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,4,10,36.23, ,24,11110,8
"59,000", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,4,22,81.01, ,24,11110,8
"27,500", ,2005,2020,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,4,14,39.2, ,89-4,11110,5
"28,000", ,2005,2020,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,4,14,39.2, ,89-4,11110,5
"15,500", ,2011,2020,CS타워, , , 충신동,종로구,존재하지 않음,4,15,30.68, ,62-2,11110,4
"39,000", ,2004,2020,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,4,8,67.96, ,76,11110,6
"13,400", ,2014,2020,삼전솔하임4차, , , 숭인동,종로구,존재하지 않음,4,25,19.17, ,318-2,11110,8
"12,500", ,1989,2020,요진오피스텔쉐레이, , , 구기동,종로구,존재하지 않음,4,6,31.05, ,110-1,11110,9
"20,700", ,2016,2020,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,4,6,23.03, ,36-2,11140,17
"29,500", ,2009,2020,아도라타워, , , 장충동2가,중구,존재하지 않음,4,14,49.05, ,173-2,11140,9
"26,000", ,2009,2020,아도라타워, , , 장충동2가,중구,존재하지 않음,4,14,49.8, ,173-2,11140,8
"26,500", ,2009,2020,아도라타워, , , 장충동2가,중구,존재하지 않음,4,14,49.05, ,173-2,11140,8
"42,000", ,2009,2020,아도라타워, , , 장충동2가,중구,존재하지 않음,4,14,73.22, ,173-2,11140,8
"27,000", ,2009,2020,아도라타워, , , 장충동2가,중구,존재하지 않음,4,14,50.32, ,173-2,11140,7
"52,000", ,2009,2020,아도라타워, , , 장충동2가,중구,존재하지 않음,4,14,109.61, ,173-2,11140,11
"26,900", ,2013,2020,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,4,16,29.46, ,49,11140,12
"22,900", ,2018,2020,제이매크로 타워, , , 저동2가,중구,존재하지 않음,4,3,19.35, ,7-2,11140,11
"35,500", ,2006,2020,디오트, , , 신당동,중구,존재하지 않음,4,2,46.27, ,193-2,11140,8
"31,500", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,4,14,40.885, ,13-1,11140,6
"35,500", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,4,21,46.735, ,13-1,11140,17
"36,000", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,4,29,46.735, ,13-1,11140,25
"42,000", ,2018,2020,청계 블루카운티, , , 황학동,중구,존재하지 않음,4,4,66.86, ,1720,11140,7
"13,900", ,2004,2020,올리브1, , , 황학동,중구,존재하지 않음,4,9,23.73, ,808,11140,4
"16,700", ,2014,2020,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,4,15,23.06, ,819,11140,12
"38,000", ,2016,2020,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,4,2,41.1445, ,217,11140,7
"37,000", ,2016,2020,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,4,18,36.1459, ,217,11140,9
"35,000", ,2016,2020,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,4,27,38.7881, ,217,11140,11
"49,000", ,2005,2020,바비엥-2, , , 의주로1가,중구,존재하지 않음,4,16,80.31, ,25-10,11140,8
"44,000", ,2013,2020,센트레빌아스테리움서울, , , 동자동,용산구,존재하지 않음,4,14,47.39, ,45,11170,6
"42,250", ,2020,2020,용산 다올 노블리움, , , 청파동3가,용산구,존재하지 않음,4,1,37.47, ,80-6,11170,3
