거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"45,800", ,2003,2020,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,12,28,73.76, ,156,11110,4
"61,000", ,2003,2020,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,12,30,73.76, ,156,11110,16
"22,500", ,2003,2020,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,12,31,38.64, ,156,11110,15
"35,000", ,2008,2020,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,12,2,39.54, ,9,11110,8
"37,500", ,2008,2020,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,12,24,39.54, ,9,11110,6
"28,700", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,12,3,37.5, ,72,11110,9
"32,500", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,12,4,42.83, ,75,11110,16
"28,000", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,12,9,37.12, ,75,11110,7
"30,500", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,12,12,33, ,75,11110,17
"29,500", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,12,15,37.5, ,72,11110,8
"67,000", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,12,15,75, ,72,11110,7
"32,000", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,12,18,37.56, ,75,11110,16
"25,000", ,2004,2020,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,12,21,28.24, ,73,11110,14
"25,000", ,2004,2020,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,12,22,28.24, ,73,11110,14
"29,500", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,12,23,37.5, ,72,11110,12
"53,500", ,2004,2020,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,12,24,57.8, ,71,11110,16
"31,000", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,12,24,37.56, ,75,11110,18
"28,000", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,12,31,37.56, ,75,11110,4
"41,000", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,12,14,41.71, ,163,11110,16
"44,000", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,12,28,41.71, ,163,11110,20
"44,000", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,12,28,41.71, ,163,11110,20
"46,000", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,12,28,41.71, ,163,11110,20
"28,300", ,2004,2020,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,12,1,35.22, ,58,11110,11
