거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"31,500",중개거래,2003,2022,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,10,31,45.36,서울 종로구,156,11110,6
"23,500",중개거래,2004,2022,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,10,19,28.24,서울 종로구,73,11110,3
"26,000",중개거래,2004,2022,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,10,31,29.41,서울 종로구,71,11110,15
"47,900",중개거래,2005,2022,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,10,5,41.71,서울 종로구,163,11110,17
"145,000",중개거래,2020,2022,디팰리스, , , 신문로2가,종로구,존재하지 않음,10,25,70.697,"서울 강남구, 서울 종로구",171,11110,4
"14,000",중개거래,2004,2022,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,10,31,23.27,서울 종로구,34,11110,7
"28,900",중개거래,2005,2022,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,10,24,35.36,서울 종로구,89-4,11110,7
"21,500",중개거래,1991,2022,낙원오피스텔, , , 돈의동,종로구,존재하지 않음,10,11,36.6,서울 종로구,39-2,11110,4
"33,880",직거래,2022,2022,신일 해피트리앤, , , 관수동,종로구,존재하지 않음,10,21,19.3434, ,4,11110,9
"55,000",중개거래,2006,2022,효성주얼리시티, , , 인의동,종로구,존재하지 않음,10,31,62.99,서울 종로구,48-2,11110,3
"25,500",중개거래,2022,2022,한라 운종가, , , 숭인동,종로구,존재하지 않음,10,5,21.71,서울 광진구,1425,11110,14
"28,500",직거래,2022,2022,한라 운종가, , , 숭인동,종로구,존재하지 않음,10,7,22.55, ,1425,11110,11
"46,000",직거래,2022,2022,한라 운종가, , , 숭인동,종로구,존재하지 않음,10,7,41.48, ,1425,11110,5
"11,000",중개거래,2014,2022,삼전솔하임4차, , , 숭인동,종로구,존재하지 않음,10,14,19.17,서울 종로구,318-2,11110,3
"11,100",중개거래,2014,2022,삼전솔하임4차, , , 숭인동,종로구,존재하지 않음,10,14,19.17,서울 종로구,318-2,11110,2
"11,000",중개거래,2013,2022,종로 아인스빌, , , 숭인동,종로구,존재하지 않음,10,14,17.88,서울 종로구,1392-1,11110,6
"49,000",중개거래,2004,2022,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,10,17,67.96,서울 종로구,76,11110,27
"34,250",중개거래,2008,2022,명동아르누보센텀, , , 을지로2가,중구,존재하지 않음,10,14,35.917,서울 중구,199-40,11140,7
"27,100",직거래,2007,2022,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,18,20.28, ,48-2,11140,8
"27,200",중개거래,2007,2022,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,31,20.28,서울 중구,48-2,11140,9
"29,000",중개거래,2013,2022,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,10,4,37.77,서울 중구,49,11140,8
"29,000",중개거래,2018,2022,위더스하임, , , 흥인동,중구,존재하지 않음,10,4,29.76,서울 중구,142-1,11140,7
"21,000",중개거래,2016,2022,동대문솔하임, , , 흥인동,중구,존재하지 않음,10,7,25,서울 중구,8,11140,9
"23,000",중개거래,2014,2022,동대문 와이즈 캐슬, , , 흥인동,중구,존재하지 않음,10,25,28.6,서울 중구,119,11140,6
"15,000",중개거래,2013,2022,(91), , , 흥인동,중구,존재하지 않음,10,29,21.88,서울 중구,91,11140,11
"17,500",중개거래,2004,2022,올리브1, , , 황학동,중구,존재하지 않음,10,2,25.05,서울 중구,808,11140,15
"40,700",직거래,2022,2022,메르센트, , , 황학동,중구,존재하지 않음,10,13,29.95, ,959,11140,9
"40,700",직거래,2022,2022,메르센트, , , 황학동,중구,존재하지 않음,10,13,29.95, ,959,11140,10
"37,400",직거래,2022,2022,메르센트, , , 황학동,중구,존재하지 않음,10,15,29.97, ,959,11140,4
"13,000",중개거래,2013,2022,한양 I-Class, , , 황학동,중구,존재하지 않음,10,17,19.05,서울 중구,787,11140,9
