거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"25,000", ,2003,2020,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,9,17,47.631, ,156,11110,12
"20,500", ,1998,2020,파크뷰타워, , , 필운동,종로구,존재하지 않음,9,3,34.2, ,285-5,11110,5
"14,000", ,1998,2020,파크뷰타워, , , 필운동,종로구,존재하지 않음,9,9,25.86, ,285-5,11110,4
"15,000", ,1998,2020,파크뷰타워, , , 필운동,종로구,존재하지 않음,9,9,27.62, ,285-5,11110,4
"36,800", ,2008,2020,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,9,17,39.54, ,9,11110,4
"38,000", ,2008,2020,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,9,26,39.54, ,9,11110,5
"32,900", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,9,5,37.56, ,75,11110,15
"29,200", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,9,11,37.5, ,72,11110,4
"38,500", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,9,12,45.89, ,75,11110,5
"31,000", ,2004,2020,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,9,15,32.43, ,71,11110,13
"55,000", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,9,17,63.96, ,72,11110,6
"57,500", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,9,18,63.96, ,72,11110,11
"30,600", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,9,20,37.56, ,75,11110,15
"28,700", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,9,24,37.56, ,75,11110,3
"43,000", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,9,28,41.71, ,163,11110,19
"43,000", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,9,28,41.71, ,163,11110,19
