거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"40,000",중개거래,2008,2022,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,1,14,39.54,서울 종로구,9,11110,6
"39,500",중개거래,2008,2022,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,1,21,39.54,서울 종로구,9,11110,4
"25,600",중개거래,2004,2022,광화문시대, , , 내수동,종로구,존재하지 않음,1,3,31.75,서울 종로구,74,11110,13
"30,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,1,5,33,서울 종로구,75,11110,16
"24,900",중개거래,2004,2022,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,1,12,28.24,서울 종로구,73,11110,4
"30,700",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,1,15,34.47,서울 종로구,75,11110,17
"53,800",중개거래,2004,2022,광화문시대, , , 내수동,종로구,존재하지 않음,1,19,56.56,서울 종로구,74,11110,8
"25,500",중개거래,2004,2022,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,1,22,28.9,서울 종로구,71,11110,8
"60,000",중개거래,2004,2022,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,1,8,74.84,"서울 종로구, 인천 미추홀구",58,11110,9
"28,800",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,1,22,36.23,서울 종로구,24,11110,17
"25,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,1,24,36.23,서울 종로구,24,11110,12
"34,300",중개거래,2005,2022,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,1,27,42.38,서울 종로구,89-4,11110,11
"47,677",직거래,2021,2022,이지마루종로, , , 효제동,종로구,존재하지 않음,1,14,31.77, ,126-2,11110,3
"24,300",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,1,6,16.01, ,255-1,11110,8
"26,500",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,1,25,18.98, ,255-1,11110,8
"26,000",중개거래,2004,2022,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,1,6,39.6,서울 종로구,76,11110,5
"17,250",중개거래,2004,2022,종로대우디오빌, , , 숭인동,종로구,존재하지 않음,1,6,29.65,서울 종로구,310,11110,9
"19,596",직거래,2020,2022,(317-29), , , 숭인동,종로구,존재하지 않음,1,24,17.17, ,317-29,11110,3
"10,500",중개거래,2013,2022,종로 동광모닝스카이, , , 숭인동,종로구,존재하지 않음,1,26,19.95,서울 종로구,1421-1,11110,5
"19,596",직거래,2020,2022,(317-29), , , 숭인동,종로구,존재하지 않음,1,26,17.17, ,317-29,11110,5
"10,500",중개거래,2005,2022,엘리시앙오피스텔, , , 숭인동,종로구,존재하지 않음,1,26,20.64,서울 종로구,200-33,11110,12
"33,072",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,1,29,29.37, ,317-58,11110,7
"34,500",중개거래,2017,2022,경희궁자이, , , 교북동,종로구,존재하지 않음,1,22,25.6553,서울 종로구,126,11110,4
"18,100",직거래,2007,2022,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,1,4,18.6, ,48-2,11140,12
"30,000",중개거래,2020,2022,이지마루 충무로, , , 충무로5가,중구,존재하지 않음,1,5,36.48,서울 중구,36-19,11140,5
"33,000",중개거래,2016,2022,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,1,6,37.07,서울 중구,36-2,11140,13
"9,200",중개거래,1999,2022,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,1,7,21.96,서울 중구,89-1,11140,5
"9,200",중개거래,1999,2022,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,1,7,21.96,서울 중구,89-1,11140,5
"27,082",중개거래,2020,2022,남산 오렌지카운티, , , 쌍림동,중구,존재하지 않음,1,3,18.49,서울 중구,106-14,11140,8
"14,000",중개거래,2004,2022,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,1,8,23.27,서울 중구,23,11140,14
"10,500",중개거래,2003,2022,코업레지던스, , , 을지로6가,중구,존재하지 않음,1,18,15.94,서울 중구,32,11140,12
"14,500",중개거래,2003,2022,정건벨라지오오피스텔, , , 을지로5가,중구,존재하지 않음,1,14,29.76,서울 중구,20-1,11140,12
"14,000",중개거래,1995,2022,드림오피스타운, , , 을지로3가,중구,존재하지 않음,1,11,25.42,서울 중구,259-1,11140,14
"16,200",중개거래,2014,2022,신당아르브, , , 신당동,중구,존재하지 않음,1,7,21.31,"서울 성동구, 서울 중구",160-5,11140,12
"15,200",중개거래,2014,2022,신당아르브, , , 신당동,중구,존재하지 않음,1,25,21.31,서울 중구,160-5,11140,11
"15,200",중개거래,2014,2022,신당아르브, , , 신당동,중구,존재하지 않음,1,25,21.31,서울 중구,160-5,11140,11
"30,300",중개거래,2014,2022,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,1,21,35.7675,서울 중구,13-1,11140,25
"12,000",중개거래,2004,2022,신당역올리브2, , , 황학동,중구,존재하지 않음,1,5,23.82,서울 중구,2484,11140,10
"12,900",중개거래,2014,2022,아미인, , , 황학동,중구,존재하지 않음,1,7,18.41,"서울 성동구, 서울 중구",836,11140,7
"12,100",중개거래,2013,2022,한양 I-Class, , , 황학동,중구,존재하지 않음,1,8,19.05,서울 중구,787,11140,3
"13,000",중개거래,2014,2022,아미인, , , 황학동,중구,존재하지 않음,1,8,18.23,"서울 성동구, 서울 중구",836,11140,7
"11,000",중개거래,2003,2022,중앙시티빌, , , 황학동,중구,존재하지 않음,1,14,24.5,서울 성동구,805,11140,7
"12,000",중개거래,2013,2022,한양 I-Class, , , 황학동,중구,존재하지 않음,1,14,19.05,서울 중구,787,11140,8
"11,700",중개거래,2004,2022,올리브1, , , 황학동,중구,존재하지 않음,1,20,25.05,서울 중구,808,11140,6
"42,000",중개거래,2017,2022,주건축물제1동, , , 황학동,중구,존재하지 않음,1,23,57.81,"서울 성동구, 서울 중구",1452,11140,9
"45,000",중개거래,2017,2022,주건축물제1동, , , 황학동,중구,존재하지 않음,1,25,57.81,서울 중구,1452,11140,10
"15,500",중개거래,2014,2022,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,1,26,22.52,서울 중구,819,11140,11
"23,500",중개거래,2017,2022,(1079), , , 황학동,중구,존재하지 않음,1,27,29.16,서울 성동구,1079,11140,7
"23,500",중개거래,2005,2022,바비엥-2, , , 의주로1가,중구,존재하지 않음,1,11,29.23,서울 용산구,25-10,11140,12
"34,800",중개거래,2005,2022,바비엥-2, , , 의주로1가,중구,존재하지 않음,1,24,46.29,서울 용산구,25-10,11140,12
