거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"26,250",중개거래,2004,2024,용비어천가,개인,개인, 내수동,종로구,존재하지 않음,5,11,37.56,서울 종로구,75,11110,5
"30,500",중개거래,2004,2024,광화문시대,개인,개인, 내수동,종로구,존재하지 않음,5,16,34.9,서울 종로구,74,11110,2
"31,000",중개거래,2004,2024,경희궁의 아침 3단지,개인,개인, 내수동,종로구,존재하지 않음,5,18,37.5,서울 종로구,72,11110,6
"29,500",중개거래,2004,2024,경희궁의 아침 3단지,개인,개인, 내수동,종로구,존재하지 않음,5,28,37.5,서울 종로구,72,11110,2
"49,000",직거래,2005,2024,광화문오피시아빌딩,법인,법인, 신문로1가,종로구,존재하지 않음,5,20,41.71, ,163,11110,20
"49,000",직거래,2005,2024,광화문오피시아빌딩,법인,법인, 신문로1가,종로구,존재하지 않음,5,20,41.71, ,163,11110,20
"48,500",중개거래,2005,2024,광화문오피시아빌딩,개인,법인, 신문로1가,종로구,존재하지 않음,5,23,41.71,서울 종로구,163,11110,19
"31,500",중개거래,2007,2024,르메이에르종로타운1,개인,개인, 종로1가,종로구,존재하지 않음,5,9,36.23,서울 종로구,24,11110,12
"81,100",중개거래,2007,2024,르메이에르종로타운1,법인,개인, 종로1가,종로구,존재하지 않음,5,10,96.92,서울 강남구,24,11110,10
"80,000",중개거래,2007,2024,르메이에르종로타운1,개인,법인, 종로1가,종로구,존재하지 않음,5,14,96.92,서울 종로구,24,11110,6
"14,500",중개거래,2004,2024,BIZ-WELL 종로 오피스텔,개인,개인, 익선동,종로구,존재하지 않음,5,27,23.14,서울 종로구,34,11110,8
"20,000",중개거래,1991,2024,낙원오피스텔,개인,개인, 돈의동,종로구,존재하지 않음,5,8,33,서울 종로구,39-2,11110,4
"21,500",직거래,1991,2024,낙원오피스텔,개인,개인, 돈의동,종로구,존재하지 않음,5,8,36.6, ,39-2,11110,5
"30,210",직거래,2022,2024,종로5가역 하이뷰더광장,법인,개인, 종로5가,종로구,존재하지 않음,5,5,18.97, ,138-4,11110,6
"33,630",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,28.01, ,275,11110,2
"34,351",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,28.01, ,275,11110,3
"35,123",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,2
"35,123",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,2
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,3
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,3
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,4
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,4
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,5
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,5
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,6
"35,896",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.29, ,275,11110,6
"35,226",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.37, ,275,11110,2
"35,999",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.37, ,275,11110,3
"35,999",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.37, ,275,11110,4
"35,999",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.37, ,275,11110,5
"35,999",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.37, ,275,11110,6
"35,484",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.59, ,275,11110,2
"36,256",직거래,2024,2024,화인비스타 에이,법인,법인, 창신동,종로구,존재하지 않음,5,16,29.59, ,275,11110,3
