거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"36,800",중개거래,2008,2022,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,2,14,39.54,서울 종로구,9,11110,4
"36,800",중개거래,2008,2022,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,2,14,39.54,서울 종로구,9,11110,4
"63,000",중개거래,2004,2022,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,2,17,71.01,서울 종로구,72,11110,4
"30,300",중개거래,2004,2022,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,2,19,37.5,서울 종로구,72,11110,5
"31,500",중개거래,2004,2022,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,2,21,37.5,서울 종로구,72,11110,7
"46,000",중개거래,2005,2022,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,2,7,41.71,서울 종로구,163,11110,19
"46,000",중개거래,2005,2022,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,2,7,41.71,서울 종로구,163,11110,19
"125,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,2,14,152.95,서울 종로구,24,11110,13
"42,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,2,25,56.64,서울 종로구,24,11110,12
"27,000",중개거래,2005,2022,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,2,4,30.28,서울 종로구,89-4,11110,7
"18,500",중개거래,2005,2022,종로1번가, , , 관철동,종로구,존재하지 않음,2,21,24.64,서울 종로구,155,11110,11
"18,400",중개거래,2005,2022,종로1번가, , , 관철동,종로구,존재하지 않음,2,26,23.98,서울 중구,155,11110,9
"24,000",중개거래,2020,2022,종로 하이뷰 디아트, , , 관수동,종로구,존재하지 않음,2,19,18.16,서울 종로구,98-1,11110,5
"62,000",중개거래,2006,2022,효성주얼리시티, , , 인의동,종로구,존재하지 않음,2,15,69.45,서울 종로구,48-2,11110,3
"21,500",중개거래,2003,2022,코윈 팔레스뷰 오피스텔, , , 원남동,종로구,존재하지 않음,2,19,32.8,서울 종로구,95,11110,6
"26,500",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,15,18.98, ,255-1,11110,8
"24,300",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,16,16.01, ,255-1,11110,10
"24,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,19,16.01, ,255-1,11110,7
"24,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,22,16.01, ,255-1,11110,6
"24,300",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,25,15.59, ,255-1,11110,10
"24,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,26,15.59, ,255-1,11110,6
"28,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,26,20.53, ,255-1,11110,11
"24,300",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,2,27,15.59, ,255-1,11110,10
"16,660",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,3,19.67, ,317-58,11110,4
"17,396",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,4,19.67, ,317-58,11110,10
"30,160",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,7,29.37, ,317-58,11110,8
"17,000",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,7,19.67, ,317-58,11110,8
"10,500",중개거래,2002,2022,수석컴비즈텔, , , 숭인동,종로구,존재하지 않음,2,8,26.46,서울 종로구,55-6,11110,7
"17,188",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,8,19.67, ,317-58,11110,9
"10,300",중개거래,2005,2022,엘리시앙오피스텔, , , 숭인동,종로구,존재하지 않음,2,8,20.64,"서울 동대문구, 서울 종로구",200-33,11110,12
"26,500",중개거래,2004,2022,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,2,9,39.6,"서울 성북구, 서울 중구",76,11110,13
"17,000",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,11,19.67, ,317-58,11110,8
"30,200",중개거래,2004,2022,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,2,16,39.6,서울 종로구,76,11110,27
"10,100",중개거래,2002,2022,수석컴비즈텔, , , 숭인동,종로구,존재하지 않음,2,17,29.6,서울 종로구,55-6,11110,5
"15,000",직거래,2005,2022,엘리시앙오피스텔, , , 숭인동,종로구,존재하지 않음,2,17,28.38, ,200-33,11110,8
"18,512",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,18,19.67, ,317-58,11110,2
"32,656",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,20,29.37, ,317-58,11110,5
"16,000",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,2,20,19.67, ,317-58,11110,3
"29,500",중개거래,2005,2022,동양파라빌, , , 숭인동,종로구,존재하지 않음,2,24,54.81,"서울 서대문구, 서울 종로구",1388,11110,9
"12,000",중개거래,1989,2022,요진오피스텔쉐레이, , , 구기동,종로구,존재하지 않음,2,25,26.54,서울 종로구,110-1,11110,9
"19,500",중개거래,2016,2022,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,2,14,23.03,서울 중구,36-2,11140,5
"32,000",중개거래,2016,2022,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,2,22,41.41,서울 중구,36-2,11140,3
"25,000",직거래,2020,2022,오렌지카운티을지로, , , 오장동,중구,존재하지 않음,2,8,21.12, ,145-1,11140,4
"23,000",중개거래,2013,2022,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,2,23,30.92,서울 중구,49,11140,18
"21,300",중개거래,2018,2022,제이매크로 타워, , , 저동2가,중구,존재하지 않음,2,9,19.35,"서울 동작구, 서울 중구",7-2,11140,12
"15,000",중개거래,2014,2022,신당아르브, , , 신당동,중구,존재하지 않음,2,5,21.31,서울 중구,160-5,11140,13
"16,300",중개거래,2014,2022,신당아르브, , , 신당동,중구,존재하지 않음,2,11,21.31,"서울 성동구, 서울 중구",160-5,11140,9
"49,500",중개거래,2006,2022,디오트, , , 신당동,중구,존재하지 않음,2,16,30.92,서울 중구,193-2,11140,7
"45,000",중개거래,2014,2022,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,2,15,46.735,"서울 용산구, 서울 중구",13-1,11140,13
"45,000",중개거래,2014,2022,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,2,25,46.735,서울 중구,13-1,11140,3
"15,000",중개거래,2013,2022,(91), , , 흥인동,중구,존재하지 않음,2,26,21.88,"서울 노원구, 서울 중구",91,11140,6
"36,000",중개거래,2014,2022,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,2,28,40.885,서울 중구,13-1,11140,18
"24,000",중개거래,2005,2022,바비엥-2, , , 의주로1가,중구,존재하지 않음,2,12,29.23,서울 서대문구,25-10,11140,12
"22,000",중개거래,2004,2022,갈월동 에이트리움, , , 갈월동,용산구,존재하지 않음,2,8,34.21,서울 용산구,101-49,11170,5
"21,200",직거래,2004,2022,갈월동 에이트리움, , , 갈월동,용산구,존재하지 않음,2,16,34.21, ,101-49,11170,9
"31,800",중개거래,2004,2022,갈월동 에이트리움, , , 갈월동,용산구,존재하지 않음,2,23,30.97,서울 용산구,101-49,11170,12
"29,350",직거래,2015,2022,트윈시티 남산, , , 동자동,용산구,존재하지 않음,2,8,25.43, ,56,11170,13
"31,000",중개거래,2015,2022,트윈시티 남산, , , 동자동,용산구,존재하지 않음,2,13,21.71,서울 용산구,56,11170,19
"30,000",직거래,2015,2022,트윈시티 남산, , , 동자동,용산구,존재하지 않음,2,14,27.42, ,56,11170,4
"38,000",중개거래,2015,2022,트윈시티 남산, , , 동자동,용산구,존재하지 않음,2,15,28.33,서울 용산구,56,11170,23
"17,000",중개거래,2004,2022,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,2,7,25.19,서울 용산구,112-4,11170,11
"16,800",중개거래,2004,2022,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,2,15,25.5,서울 용산구,112-4,11170,8
"16,900",중개거래,2004,2022,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,2,24,25.5,서울 용산구,112-4,11170,7
"106,500",중개거래,2007,2022,용산씨제이나인파크, , , 문배동,용산구,존재하지 않음,2,6,68.41,서울 용산구,24-6,11170,9
"34,900",중개거래,2015,2022,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,2,7,37.17,서울 용산구,11-10,11170,4
"45,000",직거래,2015,2022,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,2,18,38.13, ,11-10,11170,7
"19,900",중개거래,2013,2022,용산큐브, , , 문배동,용산구,존재하지 않음,2,24,17.46,"경기 수원영통구, 서울 용산구",24-4,11170,5
"19,500",직거래,2013,2022,용산큐브, , , 문배동,용산구,존재하지 않음,2,28,17.46, ,24-4,11170,5
"28,000",중개거래,2005,2022,용산파크자이, , , 한강로1가,용산구,존재하지 않음,2,4,28.46,서울 용산구,50-1,11170,12
"30,800",중개거래,2005,2022,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,2,4,30.29,서울 용산구,2-8,11170,11
"31,800",중개거래,2005,2022,한강현대하이엘, , , 한강로2가,용산구,존재하지 않음,2,16,39.37,서울 용산구,2-36,11170,3
"24,500",중개거래,2005,2022,한강현대하이엘, , , 한강로2가,용산구,존재하지 않음,2,17,30.03,서울 용산구,2-36,11170,13
"30,500",중개거래,2005,2022,한강현대하이엘, , , 한강로2가,용산구,존재하지 않음,2,18,41.8,서울 용산구,2-36,11170,6
"45,500",중개거래,2017,2022,용산푸르지오써밋, , , 한강로2가,용산구,존재하지 않음,2,19,24.5962,서울 용산구,420,11170,28
"84,000",중개거래,존재하지 않음,2022,래미안 용산 더 센트럴, , , 한강로2가,용산구,존재하지 않음,2,27,51.84,서울 용산구,422,11170,13
"55,000",중개거래,2004,2022,한강대우트럼프월드3, , , 한강로3가,용산구,존재하지 않음,2,13,39.7,서울 용산구,65-230,11170,18
"23,000",중개거래,1990,2022,(16-91), , , 한강로3가,용산구,존재하지 않음,2,15,28.15,서울 용산구,16-91,11170,6
"125,000",중개거래,2007,2022,용산 시티파크(63-389), , , 한강로3가,용산구,존재하지 않음,2,18,64.73,서울 용산구,63-389,11170,8
"24,400",중개거래,1990,2022,(16-91), , , 한강로3가,용산구,존재하지 않음,2,26,28.15,서울 용산구,16-91,11170,6
"235,000",중개거래,2004,2022,한남동 하이페리온Ⅱ, , , 한남동,용산구,존재하지 않음,2,21,139.38,"서울 성동구, 서울 용산구",550,11170,5
"15,000",중개거래,2011,2022,리오파크 오피스텔, , , 하왕십리동,성동구,존재하지 않음,2,5,22.82,서울 성동구,898-2,11200,5
"25,000",중개거래,2009,2022,왕십리 모노퍼스 주상복합, , , 하왕십리동,성동구,존재하지 않음,2,6,38.668,서울 동대문구,286-2,11200,8
"32,000",중개거래,2016,2022,센트라스, , , 하왕십리동,성동구,존재하지 않음,2,23,29.16,서울 성동구,1070,11200,23
"35,000",중개거래,2016,2022,센트라스, , , 하왕십리동,성동구,존재하지 않음,2,23,32.53,서울 성동구,1070,11200,20
"18,300",중개거래,1998,2022,신한넥스텔, , , 도선동,성동구,존재하지 않음,2,10,39.258,서울 성동구,14,11200,12
"20,000",중개거래,1998,2022,신한넥스텔, , , 도선동,성동구,존재하지 않음,2,11,44.856,서울 성동구,14,11200,16
"23,000",중개거래,2018,2022,W에비뉴타워, , , 도선동,성동구,존재하지 않음,2,15,23.32,서울 성동구,46,11200,6
"29,000",중개거래,2017,2022,한성아펠타워, , , 도선동,성동구,존재하지 않음,2,17,23.58,서울 성동구,53,11200,14
"24,600",직거래,2018,2022,렉스오피스텔, , , 도선동,성동구,존재하지 않음,2,24,21.37, ,268,11200,3
"25,000",중개거래,2018,2022,W에비뉴타워, , , 도선동,성동구,존재하지 않음,2,26,23.32,서울 성동구,46,11200,11
"25,500",중개거래,2020,2022,왕십리렉스프리미엄오피스텔, , , 도선동,성동구,존재하지 않음,2,27,18.63,서울 성동구,257,11200,10
"12,000",중개거래,2004,2022,1동(766-25), , , 마장동,성동구,존재하지 않음,2,23,27.69,서울 성동구,766-25,11200,4
"23,300",중개거래,2006,2022,왕십리역이스타빌, , , 행당동,성동구,존재하지 않음,2,6,29.43,서울 양천구,287-15,11200,5
"23,300",중개거래,2006,2022,왕십리역이스타빌, , , 행당동,성동구,존재하지 않음,2,18,29.43,서울 양천구,287-15,11200,5
"23,000",중개거래,2006,2022,왕십리역이스타빌, , , 행당동,성동구,존재하지 않음,2,21,29.43,서울 성동구,287-15,11200,14
"24,900",중개거래,2006,2022,왕십리역이스타빌, , , 행당동,성동구,존재하지 않음,2,21,29.43,서울 성동구,287-15,11200,10
"18,300",중개거래,2003,2022,아트빌딩, , , 성수동1가,성동구,존재하지 않음,2,19,27.02,"서울 강남구, 서울 성동구",685-308,11200,6
"23,000",중개거래,2005,2022,뚝섬리버빌, , , 성수동1가,성동구,존재하지 않음,2,26,33.94,서울 성동구,13-117,11200,2
"15,600",중개거래,2003,2022,성원상떼뷰오피스텔, , , 성수동2가,성동구,존재하지 않음,2,8,28.08,서울 성동구,277-37,11200,7
"13,250",중개거래,2013,2022,성수동램킨중흥S클래스오피스텔, , , 성수동2가,성동구,존재하지 않음,2,12,18.33,서울 성동구,277-101,11200,7
"16,000",중개거래,2003,2022,성원상떼뷰오피스텔, , , 성수동2가,성동구,존재하지 않음,2,15,28.08,서울 성동구,277-37,11200,4
"13,750",중개거래,2013,2022,성수동램킨중흥S클래스오피스텔, , , 성수동2가,성동구,존재하지 않음,2,15,18.33,서울 성동구,277-101,11200,7
"15,000",중개거래,2003,2022,성원상떼뷰오피스텔, , , 성수동2가,성동구,존재하지 않음,2,24,24.84,서울 성동구,277-37,11200,8
"14,400",중개거래,2016,2022,서희스타힐스리버파크, , , 용답동,성동구,존재하지 않음,2,11,21.9,"서울 동대문구, 서울 성동구",238-12,11200,14
