거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"29,000", ,2003,2021,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,8,3,45.36, ,156,11110,12
"30,500", ,2003,2021,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,8,27,45.36, ,156,11110,8
"36,000", ,2008,2021,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,8,21,39.54, ,9,11110,9
"27,000", ,2004,2021,용비어천가, , , 내수동,종로구,존재하지 않음,8,5,41.34, ,75,11110,2
"30,700", ,2004,2021,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,8,7,37.5, ,72,11110,6
"29,500", ,2004,2021,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,8,13,37.5, ,72,11110,13
"28,500", ,2004,2021,광화문시대, , , 내수동,종로구,존재하지 않음,8,17,34.9, ,74,11110,5
"34,500", ,2004,2021,용비어천가, , , 내수동,종로구,존재하지 않음,8,20,42.46, ,75,11110,18
"64,000", ,2004,2021,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,8,24,71.01, ,72,11110,4
"26,000", ,2004,2021,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,8,28,28.9, ,71,11110,14
"43,800", ,2005,2021,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,8,31,41.71, ,163,11110,18
"180,000", ,2020,2021,디팰리스, , , 신문로2가,종로구,존재하지 않음,8,21,82.09, ,171,11110,6
"55,000", ,2004,2021,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,8,3,70.44, ,58,11110,3
"61,800", ,2004,2021,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,8,3,78.61, ,58,11110,13
"70,000", ,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,8,7,96.92, ,24,11110,6
"75,000", ,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,8,16,96.92, ,24,11110,17
"71,000", ,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,8,18,96.92, ,24,11110,6
"30,800", ,2008,2021,종로1가 대성스카이렉스, , , 견지동,종로구,존재하지 않음,8,30,40.45, ,110,11110,8
"27,000", ,2005,2021,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,8,17,34.15, ,89-4,11110,11
"18,800", ,2005,2021,종로1번가, , , 관철동,종로구,존재하지 않음,8,26,24.64, ,155,11110,9
"12,500", ,1991,2021,낙원오피스텔, , , 돈의동,종로구,존재하지 않음,8,23,24.73, ,39-2,11110,5
"24,800", ,2006,2021,효성주얼리시티, , , 인의동,종로구,존재하지 않음,8,14,32, ,48-2,11110,5
"40,000", ,2006,2021,효성주얼리시티, , , 인의동,종로구,존재하지 않음,8,26,60.37, ,48-2,11110,5
"20,000", ,2003,2021,반도 보라 아이비 타워, , , 효제동,종로구,존재하지 않음,8,7,30.94, ,45,11110,11
"20,000", ,2020,2021,센트럴시티대학로, , , 효제동,종로구,존재하지 않음,8,12,17.28, ,167,11110,4
"18,000", ,2003,2021,반도 보라 아이비 타워, , , 효제동,종로구,존재하지 않음,8,13,30.7, ,45,11110,3
"24,000", ,2020,2021,센트럴시티대학로, , , 효제동,종로구,존재하지 않음,8,18,17.28, ,167,11110,6
"17,900", ,2004,2021,종로대우디오빌, , , 숭인동,종로구,존재하지 않음,8,5,29.65, ,310,11110,14
"13,400", ,2005,2021,동양파라빌, , , 숭인동,종로구,존재하지 않음,8,11,24.93, ,1388,11110,11
"12,600", ,2013,2021,버넷하임1, , , 숭인동,종로구,존재하지 않음,8,13,25.27, ,1421,11110,6
"13,600", ,2020,2021,헤스티아, , , 숭인동,종로구,존재하지 않음,8,18,14.9, ,317-48,11110,4
"14,500", ,2005,2021,동양파라빌, , , 숭인동,종로구,존재하지 않음,8,25,27.09, ,1388,11110,12
"10,500", ,2013,2021,종로 동광모닝스카이, , , 숭인동,종로구,존재하지 않음,8,26,19.95, ,1421-1,11110,6
"9,850", ,2013,2021,종로유케이201, , , 숭인동,종로구,존재하지 않음,8,26,15.49, ,201-11,11110,3
"10,000", ,2014,2021,디세븐, , , 숭인동,종로구,존재하지 않음,8,28,16.044, ,313-12,11110,15
"28,000", ,2004,2021,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,8,31,39.6, ,76,11110,27
"34,500", ,2017,2021,경희궁자이, , , 교북동,종로구,존재하지 않음,8,30,25.9097, ,126,11110,2
"41,000", ,2008,2021,명동아르누보센텀, , , 을지로2가,중구,존재하지 않음,8,9,49.697, ,199-40,11140,9
"35,500", ,2016,2021,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,8,6,41.41, ,36-2,11140,16
"22,500", ,2021,2021,충무로역 스위트엠, , , 묵정동,중구,존재하지 않음,8,18,18.57, ,32-5,11140,6
"22,800", ,2003,2021,스타빌딩, , , 필동1가,중구,존재하지 않음,8,20,26.44, ,22-2,11140,7
"10,800", ,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,8,13,29.88, ,89-1,11140,10
"8,500", ,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,8,31,21.96, ,89-1,11140,4
"27,561", ,2020,2021,남산 오렌지카운티, , , 쌍림동,중구,존재하지 않음,8,11,18.49, ,106-14,11140,13
"8,600", ,2003,2021,코업레지던스, , , 을지로6가,중구,존재하지 않음,8,12,15.94, ,32,11140,2
"8,600", ,2003,2021,코업레지던스, , , 을지로6가,중구,존재하지 않음,8,15,15.94, ,32,11140,2
"13,800", ,2004,2021,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,8,16,23.27, ,23,11140,7
"12,500", ,2004,2021,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,8,25,19.94, ,23,11140,7
"16,000", ,2004,2021,삼성골드캐슬, , , 을지로5가,중구,존재하지 않음,8,13,26.79, ,273-2,11140,11
"29,500", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,8,6,21.58, ,251-10,11140,11
"30,000", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,8,6,22.29, ,251-10,11140,10
"30,000", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,8,6,22.29, ,251-10,11140,11
"30,000", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,8,6,22.29, ,251-10,11140,11
"28,000", ,2015,2021,남산더힐A동, , , 신당동,중구,존재하지 않음,8,17,36.7, ,420-17,11140,7
"87,000", ,2004,2021,신당동 오피스텔, , , 신당동,중구,존재하지 않음,8,21,13.95, ,294-64,11140,4
"16,400", ,2014,2021,신당아르브, , , 신당동,중구,존재하지 않음,8,28,21.31, ,160-5,11140,12
"29,000", ,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,8,14,34.61, ,13-1,11140,13
"25,800", ,존재하지 않음,2021,밸류 에스엘, , , 황학동,중구,존재하지 않음,8,2,42.7, ,1496,11140,3
"11,600", ,2003,2021,중앙시티빌, , , 황학동,중구,존재하지 않음,8,6,25, ,805,11140,14
"11,600", ,2003,2021,중앙시티빌, , , 황학동,중구,존재하지 않음,8,6,25, ,805,11140,14
"11,600", ,2003,2021,중앙시티빌, , , 황학동,중구,존재하지 않음,8,6,25, ,805,11140,14
"11,900", ,2013,2021,한양 I-Class, , , 황학동,중구,존재하지 않음,8,10,19.05, ,787,11140,3
"26,000", ,2014,2021,다올노블리움A동, , , 황학동,중구,존재하지 않음,8,11,44.8, ,1744,11140,6
"11,500", ,2013,2021,한양 I-Class, , , 황학동,중구,존재하지 않음,8,12,19.05, ,787,11140,11
"12,000", ,2004,2021,신당역올리브2, , , 황학동,중구,존재하지 않음,8,14,23.82, ,2484,11140,10
"30,000", ,2013,2021,블루카운티, , , 황학동,중구,존재하지 않음,8,16,42.84, ,1519,11140,6
"11,800", ,2004,2021,올리브1, , , 황학동,중구,존재하지 않음,8,18,25.05, ,808,11140,13
"12,200", ,2004,2021,신당역올리브2, , , 황학동,중구,존재하지 않음,8,19,23.82, ,2484,11140,6
"42,500", ,2017,2021,주건축물제1동, , , 황학동,중구,존재하지 않음,8,28,59.01, ,1452,11140,10
"42,500", ,2017,2021,주건축물제1동, , , 황학동,중구,존재하지 않음,8,28,59.01, ,1452,11140,10
"15,000", ,2014,2021,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,8,30,22.52, ,819,11140,18
"36,700", ,2016,2021,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,8,28,36.1459, ,217,11140,12
"38,500", ,2016,2021,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,8,30,38.7881, ,217,11140,12
"137,000", ,2006,2021,브라운스톤서울, , , 중림동,중구,존재하지 않음,8,31,107.957, ,355,11140,13
"64,000", ,2005,2021,서울역 디오빌, , , 만리동1가,중구,존재하지 않음,8,3,56.17, ,62-7,11140,6
"24,000", ,2005,2021,서울역 디오빌, , , 만리동1가,중구,존재하지 않음,8,7,27.7, ,62-7,11140,2
"30,500", ,2004,2021,KCC 파크타운, , , 만리동2가,중구,존재하지 않음,8,19,32.02, ,11-1,11140,5
"23,000", ,2004,2021,갈월동 에이트리움, , , 갈월동,용산구,존재하지 않음,8,25,30.97, ,101-49,11170,11
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,2,21.71, ,56,11170,26
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,2,21.71, ,56,11170,26
"28,370", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,2,21.71, ,56,11170,25
"26,740", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,2,21.51, ,56,11170,15
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,2,21.71, ,56,11170,27
"33,450", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,2,27.42, ,56,11170,22
"40,260", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,2,29.95, ,56,11170,25
"26,880", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,3,21.71, ,56,11170,7
"33,120", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,3,27.42, ,56,11170,19
"34,470", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,3,27.42, ,56,11170,28
"40,480", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,3,29.95, ,56,11170,26
"36,520", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,3,29.95, ,56,11170,11
"33,120", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,3,27.42, ,56,11170,19
"39,790", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,29.95, ,56,11170,21
"33,450", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,27.42, ,56,11170,23
"30,780", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,25.43, ,56,11170,23
"28,040", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,21.71, ,56,11170,20
"40,480", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,29.95, ,56,11170,27
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,21.71, ,56,11170,27
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,21.71, ,56,11170,27
"28,700", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,21.71, ,56,11170,28
"28,040", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,4,21.71, ,56,11170,21
"40,260", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,29.95, ,56,11170,25
"34,470", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,27.42, ,56,11170,28
"34,470", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,27.42, ,56,11170,28
"33,610", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,27.42, ,56,11170,24
"31,290", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,25.37, ,56,11170,8
"28,200", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,21.71, ,56,11170,22
"28,040", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,21.71, ,56,11170,21
"27,230", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,21.51, ,56,11170,21
"34,280", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,5,27.42, ,56,11170,27
"24,460", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,6,21.52, ,56,11170,8
"24,760", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,6,21.52, ,56,11170,13
"39,570", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,6,29.61, ,56,11170,22
"33,020", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,6,25.37, ,56,11170,27
"31,140", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,6,25.43, ,56,11170,27
"39,800", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,6,29.61, ,56,11170,25
"33,680", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,7,27.42, ,56,11170,21
"29,660", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,7,25.48, ,56,11170,16
"32,820", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,7,25.37, ,56,11170,25
"35,830", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,7,27.43, ,56,11170,25
"39,100", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,7,29.61, ,56,11170,18
"27,230", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,7,21.51, ,56,11170,20
"39,330", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,7,29.61, ,56,11170,20
"39,330", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,8,29.61, ,56,11170,20
"27,710", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,8,21.51, ,56,11170,27
"27,710", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,8,21.51, ,56,11170,26
"38,840", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,8,29.95, ,56,11170,12
"36,340", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,8,29.95, ,56,11170,9
"39,070", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,8,29.95, ,56,11170,15
"40,720", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,8,29.95, ,56,11170,28
"29,490", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,25.48, ,56,11170,15
"36,340", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.95, ,56,11170,9
"24,950", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.51, ,56,11170,3
"26,270", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.51, ,56,11170,9
"25,710", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.71, ,56,11170,11
"26,230", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.71, ,56,11170,18
"26,880", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.71, ,56,11170,6
"26,880", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.71, ,56,11170,7
"27,040", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.71, ,56,11170,8
"27,040", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,21.71, ,56,11170,9
"30,060", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,25.43, ,56,11170,15
"30,090", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,25.43, ,56,11170,22
"32,630", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,27.42, ,56,11170,13
"33,080", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,27.42, ,56,11170,15
"33,120", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,27.42, ,56,11170,19
"33,610", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,27.42, ,56,11170,24
"33,880", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,27.42, ,56,11170,22
"36,040", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,27.43, ,56,11170,27
"36,250", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,27.43, ,56,11170,28
"38,640", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.61, ,56,11170,15
"38,870", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.61, ,56,11170,16
"38,870", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.61, ,56,11170,16
"39,330", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.61, ,56,11170,21
"39,800", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.61, ,56,11170,25
"36,160", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.95, ,56,11170,6
"36,340", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.95, ,56,11170,8
"36,340", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.95, ,56,11170,8
"38,840", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.95, ,56,11170,13
"38,840", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,9,29.95, ,56,11170,13
"27,540", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,21.71, ,56,11170,14
"26,910", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,21.51, ,56,11170,17
"28,780", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,25.48, ,56,11170,7
"33,880", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,27.42, ,56,11170,22
"36,040", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,27.43, ,56,11170,26
"38,640", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,29.61, ,56,11170,15
"25,320", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,21.71, ,56,11170,5
"33,080", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,27.42, ,56,11170,14
"39,320", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,29.95, ,56,11170,16
"29,150", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,25.43, ,56,11170,4
"31,880", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,25.37, ,56,11170,23
"26,230", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,21.71, ,56,11170,19
"33,280", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,10,27.42, ,56,11170,20
"30,240", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,25.43, ,56,11170,24
"24,690", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,21.52, ,56,11170,19
"24,940", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,21.52, ,56,11170,22
"25,840", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,21.71, ,56,11170,12
"28,370", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,21.71, ,56,11170,25
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,21.71, ,56,11170,26
"32,950", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,27.42, ,56,11170,17
"32,950", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,27.42, ,56,11170,17
"33,280", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,27.42, ,56,11170,20
"33,450", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,27.42, ,56,11170,23
"40,260", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,29.61, ,56,11170,28
"40,720", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,29.95, ,56,11170,28
"26,910", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,21.51, ,56,11170,16
"26,740", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,11,21.51, ,56,11170,14
"38,640", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,12,29.61, ,56,11170,14
"37,940", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,12,29.61, ,56,11170,9
"36,110", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,12,29.61, ,56,11170,11
"34,730", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,8,12,28.33, ,56,11170,12
