거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"25,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,7,7,30.42,서울 종로구,75,11110,10
"32,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,7,14,33,서울 종로구,75,11110,17
"36,500",중개거래,2004,2022,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,7,15,41.74,서울 종로구,73,11110,13
"26,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,7,21,33,서울 종로구,75,11110,2
"48,700",중개거래,2005,2022,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,7,8,41.71,서울 종로구,163,11110,19
"82,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,7,11,96.92,서울 광진구,24,11110,8
"26,500",중개거래,2005,2022,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,7,29,35.36,서울 종로구,89-4,11110,3
"24,000",직거래,2004,2022,나스빌, , , 낙원동,종로구,존재하지 않음,7,15,28.69, ,212,11110,7
"14,650",중개거래,2003,2022,코윈 팔레스뷰 오피스텔, , , 원남동,종로구,존재하지 않음,7,14,21.01,서울 종로구,95,11110,7
"12,000",중개거래,2003,2022,코윈 팔레스뷰 오피스텔, , , 원남동,종로구,존재하지 않음,7,19,21.01,서울 도봉구,95,11110,3
"24,500",중개거래,2003,2022,반도 보라 아이비 타워, , , 효제동,종로구,존재하지 않음,7,5,39.14,서울 종로구,45,11110,12
"14,000",중개거래,2011,2022,CS타워, , , 충신동,종로구,존재하지 않음,7,4,29.82,"서울 강남구, 서울 종로구",62-2,11110,4
"24,800",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,7,2,17.8, ,255-1,11110,7
"26,500",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,7,2,18.98, ,255-1,11110,6
"24,800",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,7,2,17.8, ,255-1,11110,6
"27,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,7,7,20.53, ,255-1,11110,7
"26,500",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,7,12,19.34, ,255-1,11110,8
"24,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,7,13,16.01, ,255-1,11110,6
"28,000",중개거래,2004,2022,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,7,9,39.6,서울 종로구,76,11110,10
"28,000",중개거래,2004,2022,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,7,9,39.6,서울 종로구,76,11110,10
"27,764",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,7,13,25.34, ,317-58,11110,6
"11,700",중개거래,2005,2022,동양파라빌, , , 숭인동,종로구,존재하지 않음,7,15,27.09,서울 종로구,1388,11110,4
"12,700",중개거래,2014,2022,삼전솔하임4차, , , 숭인동,종로구,존재하지 않음,7,18,19.17,서울 중구,318-2,11110,9
"12,000",중개거래,2005,2022,동양파라빌, , , 숭인동,종로구,존재하지 않음,7,19,24.93,서울 종로구,1388,11110,5
"12,500",중개거래,2005,2022,동양파라빌, , , 숭인동,종로구,존재하지 않음,7,23,27.09,서울 종로구,1388,11110,5
"27,000",중개거래,2017,2022,경희궁자이, , , 교북동,종로구,존재하지 않음,7,13,25.9097,서울 종로구,126,11110,5
"19,000",중개거래,2016,2022,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,7,11,23.03,서울 중구,36-2,11140,4
"34,250",중개거래,2016,2022,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,7,18,41.41,서울 중구,36-2,11140,4
"22,500",중개거래,2003,2022,스타빌딩, , , 필동1가,중구,존재하지 않음,7,4,32.03,서울 중구,22-2,11140,12
"13,500",직거래,2004,2022,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,7,7,23.27, ,23,11140,6
"18,100",중개거래,2005,2022,대성을지로오피스텔, , , 을지로5가,중구,존재하지 않음,7,15,33.95,서울 중구,77-2,11140,12
"14,000",중개거래,2005,2022,대성을지로오피스텔, , , 을지로5가,중구,존재하지 않음,7,22,25.49,서울 중구,77-2,11140,12
"14,900",중개거래,1995,2022,드림오피스타운, , , 을지로3가,중구,존재하지 않음,7,16,25.42,인천 연수구,259-1,11140,8
