거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"37,000", ,2008,2020,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,3,23,39.54, ,9,11110,7
"53,500", ,2004,2020,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,3,3,56.48, ,73,11110,16
"25,500", ,2004,2020,광화문시대, , , 내수동,종로구,존재하지 않음,3,9,33.3, ,74,11110,6
"28,000", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,3,19,37.5, ,72,11110,14
"28,500", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,3,19,37.5, ,72,11110,14
"38,000", ,2004,2020,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,3,31,53.16, ,58,11110,6
"59,000", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,3,6,81.01, ,24,11110,11
"42,000", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,3,16,57.5, ,24,11110,16
"58,000", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,3,16,81.01, ,24,11110,10
"31,800", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,3,18,36.23, ,24,11110,13
"12,300", ,1998,2020,오피스텔월드, , , 운니동,종로구,존재하지 않음,3,6,23.76, ,65-1,11110,10
"21,700", ,2005,2020,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,3,2,23.66, ,89-4,11110,7
"21,000", ,2003,2020,반도 보라 아이비 타워, , , 효제동,종로구,존재하지 않음,3,11,39.14, ,45,11110,12
"22,800", ,2005,2020,동양파라빌, , , 숭인동,종로구,존재하지 않음,3,7,40.5, ,1388,11110,14
"10,400", ,2014,2020,삼전솔하임4차, , , 숭인동,종로구,존재하지 않음,3,9,19.17, ,318-2,11110,2
"16,950", ,2004,2020,종로대우디오빌, , , 숭인동,종로구,존재하지 않음,3,14,29.65, ,310,11110,6
"24,900", ,2005,2020,엘리시앙오피스텔, , , 숭인동,종로구,존재하지 않음,3,25,67.2, ,200-33,11110,5
"32,000", ,2016,2020,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,3,11,41.41, ,36-2,11140,19
"12,500", ,1999,2020,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,3,17,29.88, ,89-1,11140,14
"8,200", ,1999,2020,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,3,18,19.8, ,89-1,11140,4
"26,000", ,2019,2020,을지 웰 라이프, , , 을지로4가,중구,존재하지 않음,3,13,29.93, ,187-9,11140,7
"29,000", ,2019,2020,을지 웰 라이프, , , 을지로4가,중구,존재하지 않음,3,13,32.63, ,187-9,11140,7
"19,900", ,2016,2020,신당역솔하임, , , 신당동,중구,존재하지 않음,3,26,18.8, ,140-23,11140,13
"26,500", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,3,5,35.7675, ,13-1,11140,8
"31,000", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,3,7,40.885, ,13-1,11140,8
"30,450", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,3,17,33.475, ,13-1,11140,29
"31,950", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,3,26,40.885, ,13-1,11140,12
"16,000", ,2014,2020,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,3,5,22.52, ,819,11140,4
"14,700", ,2014,2020,아미인, , , 황학동,중구,존재하지 않음,3,23,18.62, ,836,11140,6
"14,700", ,2014,2020,아미인, , , 황학동,중구,존재하지 않음,3,23,18.23, ,836,11140,6
"12,196", ,2013,2020,한양 I-Class, , , 황학동,중구,존재하지 않음,3,26,19.05, ,787,11140,2
"39,500", ,2005,2020,바비엥-2, , , 의주로1가,중구,존재하지 않음,3,2,65.56, ,25-10,11140,18
"23,000", ,2006,2020,브라운스톤서울, , , 중림동,중구,존재하지 않음,3,3,30.986, ,355,11140,7
"58,000", ,2006,2020,브라운스톤서울, , , 중림동,중구,존재하지 않음,3,15,62.82, ,355,11140,4
"43,000", ,2020,2020,용산 다올 노블리움, , , 청파동3가,용산구,존재하지 않음,3,9,37.47, ,80-6,11170,14
"23,700", ,2020,2020,용산 다올 노블리움, , , 청파동3가,용산구,존재하지 않음,3,11,18.14, ,80-6,11170,12
"17,100", ,2004,2020,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,3,17,25.19, ,112-4,11170,14
"16,000", ,2004,2020,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,3,29,25.5, ,112-4,11170,2
"16,000", ,2003,2020,e테크밸리, , , 원효로3가,용산구,존재하지 않음,3,5,38.12, ,51-37,11170,12
"16,700", ,2003,2020,e테크밸리, , , 원효로3가,용산구,존재하지 않음,3,19,38.12, ,51-37,11170,12
"14,500", ,2003,2020,e테크밸리, , , 원효로3가,용산구,존재하지 않음,3,25,36, ,51-37,11170,15
