거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"27,000", ,2003,2021,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,6,14,45.36, ,156,11110,11
"37,000", ,2008,2021,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,6,2,39.54, ,9,11110,9
"28,800", ,2004,2021,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,6,8,32.43, ,71,11110,11
"45,000", ,2004,2021,광화문시대, , , 내수동,종로구,존재하지 않음,6,25,56.56, ,74,11110,12
"144,900", ,2020,2021,디팰리스, , , 신문로2가,종로구,존재하지 않음,6,22,82.09, ,171,11110,4
"30,900", ,2004,2021,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,6,5,37.42, ,58,11110,5
"110,000", ,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,6,2,152.95, ,24,11110,14
"41,000", ,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,6,15,56.64, ,24,11110,12
"39,300", ,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,6,23,45.41, ,24,11110,19
"10,950", ,2004,2021,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,6,28,17.2, ,34,11110,8
"17,800", ,2004,2021,나스빌, , , 낙원동,종로구,존재하지 않음,6,10,28.69, ,212,11110,3
"15,000", ,1991,2021,낙원오피스텔, , , 돈의동,종로구,존재하지 않음,6,3,28.06, ,39-2,11110,10
"14,000", ,2005,2021,동양파라빌, , , 숭인동,종로구,존재하지 않음,6,1,27.09, ,1388,11110,12
"12,600", ,2013,2021,종로 아인스빌, , , 숭인동,종로구,존재하지 않음,6,2,17.88, ,1392-1,11110,2
"27,000", ,2004,2021,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,6,8,39.6, ,76,11110,18
"10,500", ,2013,2021,종로 동광모닝스카이, , , 숭인동,종로구,존재하지 않음,6,8,19.95, ,1421-1,11110,6
"25,000", ,2004,2021,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,6,10,39.6, ,76,11110,7
"11,800", ,2005,2021,동양파라빌, , , 숭인동,종로구,존재하지 않음,6,13,24.93, ,1388,11110,2
"19,500", ,2002,2021,캐피탈오피스텔, , , 부암동,종로구,존재하지 않음,6,8,37.64, ,154-2,11110,5
"8,000", ,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,6,2,22.14, ,89-1,11140,11
"21,000", ,2020,2021,남산 오렌지카운티, , , 쌍림동,중구,존재하지 않음,6,21,18.49, ,106-14,11140,10
"21,000", ,2020,2021,남산 오렌지카운티, , , 쌍림동,중구,존재하지 않음,6,21,18.49, ,106-14,11140,10
"14,150", ,2004,2021,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,6,16,23.27, ,23,11140,8
"14,200", ,2004,2021,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,6,16,23.27, ,23,11140,6
"16,500", ,2020,2021,오렌지카운티을지로, , , 오장동,중구,존재하지 않음,6,2,16.32, ,145-1,11140,7
"26,500", ,2013,2021,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,6,29,26.78, ,49,11140,13
"30,500", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,6,9,22.29, ,251-10,11140,11
"16,500", ,2014,2021,신당아르브, , , 신당동,중구,존재하지 않음,6,21,21.31, ,160-5,11140,14
"54,500", ,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,6,10,59.9075, ,13-1,11140,5
"18,400", ,2013,2021,(91), , , 흥인동,중구,존재하지 않음,6,16,25.01, ,91,11140,10
"14,500", ,2014,2021,동대문 와이즈 캐슬, , , 흥인동,중구,존재하지 않음,6,21,19.92, ,119,11140,2
"14,500", ,2014,2021,동대문 와이즈 캐슬, , , 흥인동,중구,존재하지 않음,6,22,19.92, ,119,11140,2
"37,700", ,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,6,23,46.735, ,13-1,11140,16
"33,700", ,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,6,28,40.885, ,13-1,11140,5
"22,500", ,2015,2021,(1546), , , 황학동,중구,존재하지 않음,6,3,40.74, ,1546,11140,6
"26,000", ,2016,2021,신당블루카운티, , , 황학동,중구,존재하지 않음,6,3,28.58, ,846,11140,9
"13,050", ,2013,2021,한양 I-Class, , , 황학동,중구,존재하지 않음,6,5,19.05, ,787,11140,11
"13,000", ,2004,2021,신당역올리브2, , , 황학동,중구,존재하지 않음,6,19,26.47, ,2484,11140,9
"12,700", ,2004,2021,신당역올리브2, , , 황학동,중구,존재하지 않음,6,21,23.82, ,2484,11140,4
"40,000", ,2016,2021,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,6,4,41.1445, ,217,11140,6
"38,000", ,2016,2021,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,6,22,36.1459, ,217,11140,12
"31,000", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,6,1,46.29, ,25-10,11140,5
"48,500", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,6,1,78.15, ,25-10,11140,11
"55,000", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,6,14,78.15, ,25-10,11140,7
"21,800", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,6,15,29.48, ,25-10,11140,9
"27,500", ,2006,2021,브라운스톤서울, , , 중림동,중구,존재하지 않음,6,1,30.986, ,355,11140,6
"22,000", ,2005,2021,서울역 디오빌, , , 만리동1가,중구,존재하지 않음,6,25,27.7, ,62-7,11140,5
"35,647", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,6,10,29.61, ,56,11170,22
"37,210", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,6,10,29.61, ,56,11170,22
"37,260", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,6,11,29.95, ,56,11170,18
"37,630", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,6,11,29.95, ,56,11170,23
"36,050", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,6,11,29.95, ,56,11170,23
