거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"16,000",중개거래,1998,2022,파크뷰타워, , , 필운동,종로구,존재하지 않음,5,11,24.3,서울 종로구,285-5,11110,9
"22,700",중개거래,1998,2022,파크뷰타워, , , 필운동,종로구,존재하지 않음,5,31,34.2,서울 종로구,285-5,11110,5
"37,600",중개거래,2008,2022,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,5,7,39.54,서울 종로구,9,11110,6
"37,500",중개거래,2008,2022,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,5,24,39.54,서울 종로구,9,11110,7
"24,400",중개거래,2004,2022,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,5,4,28.24,서울 종로구,73,11110,6
"27,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,5,6,37.56,서울 종로구,75,11110,2
"30,800",중개거래,2004,2022,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,5,10,37.5,서울 종로구,72,11110,13
"25,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,5,12,28.19,서울 종로구,75,11110,14
"30,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,5,12,37.56,서울 종로구,75,11110,6
"24,500",중개거래,2004,2022,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,5,16,28.24,서울 종로구,73,11110,5
"32,750",중개거래,2004,2022,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,5,17,37.5,서울 종로구,72,11110,12
"26,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,5,17,30.42,서울 종로구,75,11110,14
"29,400",중개거래,2004,2022,광화문시대, , , 내수동,종로구,존재하지 않음,5,18,34.9,서울 종로구,74,11110,13
"29,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,5,19,30.42,서울 종로구,75,11110,15
"32,000",중개거래,2004,2022,용비어천가, , , 내수동,종로구,존재하지 않음,5,31,37.12,서울 종로구,75,11110,16
"41,500",중개거래,2004,2022,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,5,30,53.16,서울 종로구,58,11110,3
"32,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,5,2,36.23,서울 종로구,24,11110,20
"65,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,5,30,81.01,서울 종로구,24,11110,14
"11,500",중개거래,2004,2022,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,5,3,17.2,서울 종로구,34,11110,11
"14,500",직거래,2004,2022,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,5,16,23.21, ,34,11110,7
"28,500",중개거래,2005,2022,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,5,1,35.36,서울 종로구,89-4,11110,12
"35,000",중개거래,2005,2022,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,5,11,42.39,서울 종로구,89-4,11110,6
"25,279",중개거래,2021,2022,루비온오피스텔, , , 인의동,종로구,존재하지 않음,5,28,18.2,경기 하남시,28-26,11110,14
"18,000",중개거래,2003,2022,반도 보라 아이비 타워, , , 효제동,종로구,존재하지 않음,5,19,27.72,서울 종로구,45,11110,2
"16,800",직거래,1996,2022,금호팔레스, , , 창신동,종로구,존재하지 않음,5,3,40.8, ,327-2,11110,17
"26,500",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,5,19,19.34, ,255-1,11110,9
"22,400",직거래,1996,2022,금호팔레스, , , 창신동,종로구,존재하지 않음,5,30,50.26, ,327-2,11110,17
"16,500",중개거래,2020,2022,헤스티아, , , 숭인동,종로구,존재하지 않음,5,4,14.9,서울 중구,317-48,11110,6
"11,000",중개거래,2013,2022,종로 아인스빌, , , 숭인동,종로구,존재하지 않음,5,19,17.88,서울 종로구,1392-1,11110,3
"18,300",중개거래,2004,2022,종로대우디오빌, , , 숭인동,종로구,존재하지 않음,5,21,28.89,"서울 성북구, 서울 종로구",310,11110,10
"11,900",중개거래,2005,2022,동양파라빌, , , 숭인동,종로구,존재하지 않음,5,30,27.09,서울 용산구,1388,11110,8
