거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"33,000",중개거래,2003,2023,광화문 플래티넘, , , 적선동,종로구,존재하지 않음,4,26,45.36,서울 종로구,156,11110,11
"38,400",중개거래,2008,2023,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,4,11,39.54,서울 종로구,9,11110,7
"36,000",중개거래,2008,2023,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,4,19,39.54,서울 종로구,9,11110,9
"37,500",중개거래,2008,2023,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,4,27,39.54,서울 종로구,9,11110,2
"24,600",중개거래,2004,2023,용비어천가, , , 내수동,종로구,존재하지 않음,4,4,30.36,서울 종로구,75,11110,8
"35,500",중개거래,2004,2023,광화문시대, , , 내수동,종로구,존재하지 않음,4,5,38.88,서울 종로구,74,11110,10
"31,000",중개거래,2004,2023,용비어천가, , , 내수동,종로구,존재하지 않음,4,5,45.98,서울 종로구,75,11110,10
"30,000",중개거래,2004,2023,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,4,11,37.5,서울 종로구,72,11110,8
"61,200",중개거래,2004,2023,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,4,11,57.8,서울 종로구,71,11110,5
"26,400",중개거래,2004,2023,용비어천가, , , 내수동,종로구,존재하지 않음,4,25,41.38,서울 종로구,75,11110,6
"115,000",직거래,2020,2023,디팰리스, , , 신문로2가,종로구,존재하지 않음,4,28,51.336, ,171,11110,7
"26,500",중개거래,2007,2023,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,4,19,36.23,서울 종로구,24,11110,20
"24,000",중개거래,1998,2023,오피스텔월드, , , 운니동,종로구,존재하지 않음,4,24,36.72,서울 종로구,65-1,11110,7
"27,000",중개거래,2005,2023,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,4,4,34.15,서울 종로구,89-4,11110,12
"28,300",중개거래,2005,2023,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,4,20,38.59,서울 종로구,89-4,11110,5
"35,000",중개거래,2005,2023,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,4,21,39.65,서울 종로구,89-4,11110,13
"25,000",중개거래,2022,2023,더넥스트 종로, , , 연지동,종로구,존재하지 않음,4,15,18.66,서울 종로구,56,11110,4
"27,456",직거래,2022,2023,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,4,1,25.34, ,317-58,11110,5
"12,000",중개거래,존재하지 않음,2023,INSPIRE [케이디종합건설 (주)], , , 숭인동,종로구,존재하지 않음,4,20,14.5,서울 중구,298-9,11110,5
"33,000",중개거래,2017,2023,경희궁자이, , , 교북동,종로구,존재하지 않음,4,5,25.6553,서울 종로구,126,11110,4
"22,200",중개거래,2007,2023,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,4,13,20.28,서울 용산구,48-2,11140,3
"27,500",직거래,2007,2023,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,4,14,17.59, ,48-2,11140,9
