거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"14,500",중개거래,1998,2022,파크뷰타워, , , 필운동,종로구,존재하지 않음,3,6,21.85,서울 종로구,285-5,11110,6
"36,500",중개거래,2008,2022,광화문 스페이스본, , , 사직동,종로구,존재하지 않음,3,31,39.54,서울 종로구,9,11110,9
"59,500",중개거래,2004,2022,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,3,19,57.8,서울 종로구,71,11110,8
"31,300",중개거래,2004,2022,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,3,24,37.5,서울 종로구,72,11110,4
"59,800",중개거래,2004,2022,경희궁의 아침 4단지, , , 내수동,종로구,존재하지 않음,3,26,56.48,서울 종로구,73,11110,12
"30,900",중개거래,2004,2022,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,3,31,37.5,서울 종로구,72,11110,11
"45,000",중개거래,2005,2022,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,3,3,41.71,서울 종로구,163,11110,23
"30,500",중개거래,2004,2022,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,3,3,37.42,서울 종로구,58,11110,5
"63,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,3,17,81.01,서울 종로구,24,11110,11
"27,000",중개거래,2007,2022,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,3,24,36.23,"서울 마포구, 서울 종로구",24,11110,10
"12,450",중개거래,2004,2022,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,3,3,17.42,서울 종로구,34,11110,11
"24,489",직거래,2021,2022,루비온오피스텔, , , 인의동,종로구,존재하지 않음,3,24,18.2, ,28-26,11110,8
"25,279",직거래,2021,2022,루비온오피스텔, , , 인의동,종로구,존재하지 않음,3,24,18.2, ,28-26,11110,14
"23,092",중개거래,2021,2022,루비온오피스텔, , , 인의동,종로구,존재하지 않음,3,29,18.2,서울 종로구,28-26,11110,5
"15,200",중개거래,2011,2022,CS타워, , , 충신동,종로구,존재하지 않음,3,26,29.56,서울 종로구,62-2,11110,4
"24,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,3,5,16.01, ,255-1,11110,6
"24,300",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,3,6,16.01, ,255-1,11110,10
"24,300",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,3,8,16.01, ,255-1,11110,10
"24,500",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,3,14,15.59, ,255-1,11110,11
"24,500",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,3,17,15.59, ,255-1,11110,11
"25,000",직거래,2021,2022,(255-1), , , 창신동,종로구,존재하지 않음,3,19,17.8, ,255-1,11110,9
"9,200",중개거래,2002,2022,수석컴비즈텔, , , 숭인동,종로구,존재하지 않음,3,1,23.84,서울 종로구,55-6,11110,4
"17,064",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,3,2,19.67, ,317-58,11110,6
"16,232",직거래,2022,2022,동대문 아이리스, , , 숭인동,종로구,존재하지 않음,3,3,19.67, ,317-58,11110,2
"27,667",직거래,2020,2022,(317-29), , , 숭인동,종로구,존재하지 않음,3,3,24.47, ,317-29,11110,3
"16,300",중개거래,2002,2022,수석컴비즈텔, , , 숭인동,종로구,존재하지 않음,3,5,47.13,서울 종로구,55-6,11110,5
"13,000",중개거래,2005,2022,동양파라빌, , , 숭인동,종로구,존재하지 않음,3,8,24.93,서울 종로구,1388,11110,9
"27,800",중개거래,2004,2022,롯데캐슬 천지인, , , 숭인동,종로구,존재하지 않음,3,11,39.6,서울 종로구,76,11110,5
"12,000",중개거래,2005,2022,엘리시앙오피스텔, , , 숭인동,종로구,존재하지 않음,3,12,27.36,서울 종로구,200-33,11110,11
"11,800",직거래,2014,2022,삼전솔하임4차, , , 숭인동,종로구,존재하지 않음,3,16,19.17, ,318-2,11110,4
"26,000",직거래,2020,2022,블루카운티 숭인Ⅰ, , , 숭인동,종로구,존재하지 않음,3,21,26.97, ,217-16,11110,4
"25,500",직거래,2020,2022,블루카운티 숭인Ⅰ, , , 숭인동,종로구,존재하지 않음,3,21,26.97, ,217-16,11110,4
"26,000",직거래,2020,2022,블루카운티 숭인Ⅰ, , , 숭인동,종로구,존재하지 않음,3,21,26.73, ,217-16,11110,9
"26,000",직거래,2020,2022,블루카운티 숭인Ⅰ, , , 숭인동,종로구,존재하지 않음,3,21,26.47, ,217-16,11110,8
"25,400",직거래,2020,2022,블루카운티 숭인Ⅰ, , , 숭인동,종로구,존재하지 않음,3,21,26.97, ,217-16,11110,3
"13,000",직거래,2005,2022,동양파라빌, , , 숭인동,종로구,존재하지 않음,3,28,27.09, ,1388,11110,4
"24,000",중개거래,2007,2022,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,3,28,18.6,서울 중구,48-2,11140,3
"24,000",중개거래,2007,2022,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,3,28,18.6,서울 중구,48-2,11140,3
"24,960",중개거래,2007,2022,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,3,28,18.6,서울 중구,48-2,11140,13
"19,500",중개거래,2016,2022,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,3,8,23.03,서울 중구,36-2,11140,17
"17,900",직거래,1999,2022,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,3,16,21.96, ,89-1,11140,9
"27,300",중개거래,2020,2022,남산 오렌지카운티, , , 쌍림동,중구,존재하지 않음,3,8,18.49,서울 중구,106-14,11140,8
"11,500",중개거래,2004,2022,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,3,11,19.94,서울 중구,23,11140,8
"10,000",중개거래,2003,2022,정건벨라지오오피스텔, , , 을지로5가,중구,존재하지 않음,3,8,21.94,서울 중구,20-1,11140,13
"14,000",직거래,2003,2022,정건벨라지오오피스텔, , , 을지로5가,중구,존재하지 않음,3,30,29.45, ,20-1,11140,11
"15,500",중개거래,1995,2022,드림오피스타운, , , 을지로3가,중구,존재하지 않음,3,25,27.37,서울 중구,259-1,11140,11
"37,000",중개거래,2013,2022,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,3,2,44.55,서울 중구,49,11140,15
"30,000",직거래,2020,2022,(251-10), , , 신당동,중구,존재하지 않음,3,22,25.25, ,251-10,11140,9
"25,500",직거래,2016,2022,동대문솔하임, , , 흥인동,중구,존재하지 않음,3,2,25, ,8,11140,5
"30,000",중개거래,2014,2022,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,3,11,35.7675,서울 중구,13-1,11140,6
"20,000",중개거래,2014,2022,동대문 와이즈 캐슬, , , 흥인동,중구,존재하지 않음,3,22,28.6,서울 중구,119,11140,3
"12,600",중개거래,2013,2022,한양 I-Class, , , 황학동,중구,존재하지 않음,3,1,19.05,서울 중구,787,11140,8
"33,800",직거래,2021,2022,다베로, , , 황학동,중구,존재하지 않음,3,6,27.69, ,970,11140,4
"20,000",직거래,2021,2022,한양립스 이노와이즈, , , 황학동,중구,존재하지 않음,3,7,18.555, ,1257,11140,9
"12,500",중개거래,2004,2022,올리브1, , , 황학동,중구,존재하지 않음,3,8,25.05,서울 중구,808,11140,12
"11,500",중개거래,2004,2022,올리브1, , , 황학동,중구,존재하지 않음,3,11,23.73,서울 중구,808,11140,6
"33,000",중개거래,2010,2022,황학동 코아루, , , 황학동,중구,존재하지 않음,3,12,46.63,서울 중구,882,11140,8
"15,800",중개거래,2014,2022,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,3,20,22.52,서울 중구,819,11140,15
"10,000",직거래,2004,2022,신당역올리브2, , , 황학동,중구,존재하지 않음,3,23,23.82, ,2484,11140,5
"15,800",중개거래,2014,2022,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,3,24,22.52,"서울 송파구, 서울 중구",819,11140,19
"32,000",중개거래,2014,2022,블루카운티Ⅱ, , , 황학동,중구,존재하지 않음,3,26,48.22,서울 성동구,1628,11140,8
"11,000",중개거래,2013,2022,한양 I-Class, , , 황학동,중구,존재하지 않음,3,28,19.05,서울 중구,787,11140,7
"22,000",직거래,2021,2022,메트하임 신당역 오피스텔, , , 황학동,중구,존재하지 않음,3,29,22.31, ,1074-2,11140,10
"24,700",중개거래,2005,2022,바비엥-2, , , 의주로1가,중구,존재하지 않음,3,26,29.23,서울 용산구,25-10,11140,15
"25,000",중개거래,2004,2022,갈월동 에이트리움, , , 갈월동,용산구,존재하지 않음,3,5,31.51,서울 용산구,101-49,11170,15
"29,500",중개거래,2004,2022,갈월동 에이트리움, , , 갈월동,용산구,존재하지 않음,3,31,34.11,서울 용산구,101-49,11170,12
"28,000",중개거래,2004,2022,서울역풍림아이원플러스, , , 서계동,용산구,존재하지 않음,3,5,27.95,서울 용산구,219-17,11170,12
"15,950",중개거래,2022,2022,용산 큐브스테이트, , , 청파동1가,용산구,존재하지 않음,3,28,18.72,서울 용산구,183,11170,8
"17,332",중개거래,2022,2022,용산 큐브스테이트, , , 청파동1가,용산구,존재하지 않음,3,28,19.48,서울 용산구,183,11170,6
"17,800",중개거래,2004,2022,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,3,16,25.5,서울 용산구,112-4,11170,11
"17,500",중개거래,2003,2022,e테크밸리, , , 원효로3가,용산구,존재하지 않음,3,7,38.12,서울 용산구,51-37,11170,5
"15,000",중개거래,2003,2022,e테크밸리, , , 원효로3가,용산구,존재하지 않음,3,10,32,서울 용산구,51-37,11170,11
"16,000",중개거래,2003,2022,e테크밸리, , , 원효로3가,용산구,존재하지 않음,3,22,32,서울 용산구,51-37,11170,8
"29,000",중개거래,2015,2022,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,3,4,29.69,"경기 수원영통구, 서울 용산구",11-10,11170,4
"19,500",중개거래,2013,2022,용산큐브, , , 문배동,용산구,존재하지 않음,3,18,17.46,서울 용산구,24-4,11170,9
"92,000",중개거래,2005,2022,이안 용산1차, , , 문배동,용산구,존재하지 않음,3,19,73.56,서울 용산구,11-14,11170,7
"34,500",중개거래,2015,2022,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,3,19,34.77,서울 용산구,11-10,11170,5
"32,550",중개거래,2015,2022,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,3,19,35.69,서울 용산구,11-10,11170,8
