거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"36,500", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,5,6,45.89, ,75,11110,2
"28,100", ,2004,2020,광화문시대, , , 내수동,종로구,존재하지 않음,5,12,34.9, ,74,11110,2
"28,000", ,2004,2020,용비어천가, , , 내수동,종로구,존재하지 않음,5,12,41.38, ,75,11110,8
"29,500", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,5,15,37.5, ,72,11110,14
"29,200", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,5,16,37.5, ,72,11110,4
"29,000", ,2004,2020,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,5,30,37.5, ,72,11110,10
"55,000", ,2005,2020,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,5,6,46.77, ,163,11110,21
"28,800", ,2004,2020,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,5,14,35.22, ,58,11110,10
"37,800", ,2004,2020,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,5,28,53.16, ,58,11110,3
"59,300", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,5,10,81.01, ,24,11110,13
"28,900", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,5,15,36.23, ,24,11110,9
"31,500", ,2007,2020,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,5,27,36.23, ,24,11110,19
"15,200", ,2004,2020,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,5,22,23.27, ,34,11110,9
"25,500", ,2005,2020,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,5,1,30.28, ,89-4,11110,11
"26,500", ,2005,2020,운현궁 에스케이 허브, , , 경운동,종로구,존재하지 않음,5,7,34.15, ,89-4,11110,3
"30,000", ,1992,2020,대일빌딩, , , 인사동,종로구,존재하지 않음,5,4,39.28, ,43,11110,10
"15,500", ,2004,2020,나스빌, , , 낙원동,종로구,존재하지 않음,5,7,28.69, ,212,11110,3
"13,950", ,1991,2020,낙원오피스텔, , , 돈의동,종로구,존재하지 않음,5,29,28.06, ,39-2,11110,10
"18,000", ,2004,2020,종로대우디오빌, , , 숭인동,종로구,존재하지 않음,5,5,29.65, ,310,11110,13
"12,000", ,2013,2020,버넷하임1, , , 숭인동,종로구,존재하지 않음,5,18,25.27, ,1421,11110,7
"27,000", ,2005,2020,동양파라빌, , , 숭인동,종로구,존재하지 않음,5,25,54.81, ,1388,11110,4
"12,000", ,2013,2020,종로 아인스빌, , , 숭인동,종로구,존재하지 않음,5,26,17.88, ,1392-1,11110,3
"34,500", ,2017,2020,경희궁자이, , , 교북동,종로구,존재하지 않음,5,9,25.9097, ,126,11110,4
"25,500", ,2004,2020,타임캐슬 오피스텔, , , 을지로6가,중구,존재하지 않음,5,18,39.88, ,23,11140,12
"11,900", ,1995,2020,드림오피스타운, , , 을지로3가,중구,존재하지 않음,5,13,25.9, ,259-1,11140,15
"22,000", ,2018,2020,제이매크로 타워, , , 저동2가,중구,존재하지 않음,5,21,24.85, ,7-2,11140,13
"34,800", ,2014,2020,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,5,15,46.23, ,13-1,11140,9
"16,300", ,2014,2020,동대문 와이즈 캐슬, , , 흥인동,중구,존재하지 않음,5,18,19.92, ,119,11140,7
"16,900", ,2014,2020,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,5,8,22.52, ,819,11140,12
"16,400", ,2014,2020,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,5,8,22.52, ,819,11140,19
"13,500", ,2004,2020,올리브1, , , 황학동,중구,존재하지 않음,5,9,25.05, ,808,11140,10
"32,000", ,2014,2020,다올노블리움A동, , , 황학동,중구,존재하지 않음,5,15,58.5, ,1744,11140,3
"43,000", ,2018,2020,청계 블루카운티, , , 황학동,중구,존재하지 않음,5,15,66.86, ,1720,11140,5
