거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"31,500",중개거래,2004,2021,경희궁의 아침 3단지, , , 내수동,종로구,존재하지 않음,12,13,37.5,"서울 용산구, 서울 종로구",72,11110,6
"53,500",중개거래,2004,2021,경희궁의 아침 2단지, , , 내수동,종로구,존재하지 않음,12,14,51.02,서울 종로구,71,11110,5
"29,200",중개거래,2004,2021,광화문시대, , , 내수동,종로구,존재하지 않음,12,27,34.9,서울 종로구,74,11110,13
"43,300",중개거래,2005,2021,광화문오피시아빌딩, , , 신문로1가,종로구,존재하지 않음,12,22,43.64,서울 종로구,163,11110,23
"124,000",중개거래,2020,2021,디팰리스, , , 신문로2가,종로구,존재하지 않음,12,1,53.748,"서울 강남구, 서울 종로구",171,11110,5
"30,500",중개거래,2004,2021,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,12,1,37.42,서울 종로구,58,11110,4
"27,500",중개거래,2004,2021,두산위브파빌리온, , , 수송동,종로구,존재하지 않음,12,15,35.22,서울 종로구,58,11110,5
"41,800",중개거래,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,12,20,56.64,서울 종로구,24,11110,15
"26,000",중개거래,2007,2021,르메이에르종로타운1, , , 종로1가,종로구,존재하지 않음,12,29,34.59,서울 종로구,24,11110,13
"22,000",중개거래,1998,2021,오피스텔월드, , , 운니동,종로구,존재하지 않음,12,21,36.72,서울 종로구,65-1,11110,7
"12,500",직거래,2004,2021,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,12,23,23.14, ,34,11110,4
"10,000",직거래,2004,2021,BIZ-WELL 종로 오피스텔, , , 익선동,종로구,존재하지 않음,12,29,23.27, ,34,11110,6
"15,500",직거래,1991,2021,낙원오피스텔, , , 돈의동,종로구,존재하지 않음,12,7,28.06, ,39-2,11110,7
"20,085",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,6
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,14
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,13
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,12
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,11
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,10
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,9
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,8
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,8
"22,454",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,7
"21,630",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,7
"21,321",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,7
"20,085",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,5
"20,085",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,4
"20,085",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,3
"19,776",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,2
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,6
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,6
"19,364",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,2
"19,364",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,2
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,3
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,3
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,4
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,4
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,5
"19,673",직거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,2,18.2, ,28-26,11110,5
"24,000",중개거래,2021,2021,루비온오피스텔, , , 인의동,종로구,존재하지 않음,12,27,18.2,서울 종로구,28-26,11110,7
"14,500",중개거래,2015,2021,아르젠종로, , , 연지동,종로구,존재하지 않음,12,28,15.83,서울 종로구,163-3,11110,8
"45,300",직거래,2021,2021,이지마루종로, , , 효제동,종로구,존재하지 않음,12,8,31.77, ,126-2,11110,5
"16,400",중개거래,2011,2021,CS타워, , , 충신동,종로구,존재하지 않음,12,20,43.16,서울 중구,62-2,11110,4
"27,300",직거래,2021,2021,(255-1), , , 창신동,종로구,존재하지 않음,12,5,19.37, ,255-1,11110,7
"27,500",직거래,2021,2021,(255-1), , , 창신동,종로구,존재하지 않음,12,16,19.37, ,255-1,11110,10
"23,800",직거래,2021,2021,(255-1), , , 창신동,종로구,존재하지 않음,12,18,17.8, ,255-1,11110,6
"21,790",직거래,1996,2021,금호팔레스, , , 창신동,종로구,존재하지 않음,12,20,49.86, ,327-2,11110,14
"26,200",직거래,2021,2021,(255-1), , , 창신동,종로구,존재하지 않음,12,23,18.98, ,255-1,11110,11
"13,600",직거래,1996,2021,금호팔레스, , , 창신동,종로구,존재하지 않음,12,28,30.62, ,327-2,11110,16
"10,900",중개거래,2005,2021,엘리시앙오피스텔, , , 숭인동,종로구,존재하지 않음,12,3,30.36,서울 종로구,200-33,11110,12
"13,400",중개거래,2005,2021,동양파라빌, , , 숭인동,종로구,존재하지 않음,12,5,27.09,경기 구리시,1388,11110,8
"12,400",중개거래,2005,2021,동양파라빌, , , 숭인동,종로구,존재하지 않음,12,10,24.93,서울 강동구,1388,11110,5
"10,300",중개거래,2005,2021,엘리시앙오피스텔, , , 숭인동,종로구,존재하지 않음,12,15,20.64,"서울 동대문구, 서울 종로구",200-33,11110,12
"12,500",중개거래,2005,2021,동양파라빌, , , 숭인동,종로구,존재하지 않음,12,21,24.93,서울 종로구,1388,11110,9
"11,200",중개거래,2013,2021,종로 아인스빌, , , 숭인동,종로구,존재하지 않음,12,27,17.88,서울 종로구,1392-1,11110,5
"34,000",중개거래,2017,2021,경희궁자이, , , 교북동,종로구,존재하지 않음,12,27,25.9097,서울 종로구,126,11110,2
"14,700",중개거래,2002,2021,타임730오피스텔, , , 부암동,종로구,존재하지 않음,12,8,31.27,서울 종로구,129-8,11110,6
"20,000",중개거래,2016,2021,충무로엘크루메트로시티2, , , 충무로5가,중구,존재하지 않음,12,14,23.03,서울 중구,36-2,11140,10
"15,000",중개거래,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,12,13,37.05,서울 중구,89-1,11140,13
"15,000",중개거래,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,12,13,37.05,서울 중구,89-1,11140,13
"15,000",중개거래,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,12,13,37.05,서울 중구,89-1,11140,13
"10,000",중개거래,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,12,22,22.14,서울 강남구,89-1,11140,6
"13,300",중개거래,2005,2021,대성을지로오피스텔, , , 을지로5가,중구,존재하지 않음,12,31,25.49,서울 중구,77-2,11140,4
"14,000",중개거래,1995,2021,드림오피스타운, , , 을지로3가,중구,존재하지 않음,12,27,25.9,서울 중구,259-1,11140,14
"24,500",중개거래,2013,2021,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,12,17,28.94,서울 중구,49,11140,9
"31,000",중개거래,2013,2021,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,12,28,36.53,서울 중구,49,11140,18
"16,200",중개거래,2014,2021,신당아르브, , , 신당동,중구,존재하지 않음,12,8,21.31,"서울 성동구, 서울 중구",160-5,11140,10
"15,200",중개거래,2014,2021,신당아르브, , , 신당동,중구,존재하지 않음,12,10,21.31,서울 중구,160-5,11140,12
"23,000",중개거래,2005,2021,남산정은스카이아파트, , , 신당동,중구,존재하지 않음,12,17,29.932,서울 중구,366-126,11140,2
"32,000",중개거래,2015,2021,(420-9), , , 신당동,중구,존재하지 않음,12,22,45.86,서울 중구,420-9,11140,3
"32,000",중개거래,2015,2021,(420-9), , , 신당동,중구,존재하지 않음,12,22,45.47,서울 중구,420-9,11140,3
"30,000",중개거래,2015,2021,(420-9), , , 신당동,중구,존재하지 않음,12,22,45.47,서울 중구,420-9,11140,2
"25,000",중개거래,2015,2021,(420-9), , , 신당동,중구,존재하지 않음,12,22,33.01,서울 중구,420-9,11140,2
"24,000",중개거래,2005,2021,남산정은스카이아파트, , , 신당동,중구,존재하지 않음,12,23,33.052,서울 중구,366-126,11140,4
"29,500",중개거래,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,12,4,35.7675,서울 중구,13-1,11140,16
"36,000",중개거래,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,12,7,39.325,서울 중구,13-1,11140,28
"23,000",중개거래,2016,2021,동대문솔하임, , , 흥인동,중구,존재하지 않음,12,9,25,서울 중구,8,11140,10
"14,500",중개거래,2014,2021,동대문 와이즈 캐슬, , , 흥인동,중구,존재하지 않음,12,10,19.92,서울 중구,119,11140,6
"45,000",중개거래,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,12,15,46.735,서울 중구,13-1,11140,23
"30,000",중개거래,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,12,16,34.61,서울 중구,13-1,11140,9
"45,000",중개거래,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,12,24,46.735,서울 중구,13-1,11140,24
"45,000",중개거래,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,12,24,46.735,서울 중구,13-1,11140,24
"36,000",중개거래,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,12,31,40.885,서울 중구,13-1,11140,18
"42,743",중개거래,2021,2021,한양립스 이노와이즈, , , 황학동,중구,존재하지 않음,12,6,36.071,서울 동대문구,1257,11140,10
"12,000",중개거래,2004,2021,올리브1, , , 황학동,중구,존재하지 않음,12,11,25.05,서울 중구,808,11140,6
"15,500",중개거래,2004,2021,신당역올리브2, , , 황학동,중구,존재하지 않음,12,11,23.82,서울 중구,2484,11140,15
"16,000",중개거래,2014,2021,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,12,11,23.06,서울 중구,819,11140,18
"15,500",중개거래,2004,2021,신당역올리브2, , , 황학동,중구,존재하지 않음,12,11,23.82,서울 중구,2484,11140,15
"34,200",중개거래,2018,2021,골드캐슬Ⅳ, , , 황학동,중구,존재하지 않음,12,16,54.47,서울 중구,1733,11140,5
"16,000",중개거래,2014,2021,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,12,18,22.52,서울 중구,819,11140,10
"30,500",중개거래,2017,2021,(1079), , , 황학동,중구,존재하지 않음,12,25,45.56,서울 성동구,1079,11140,3
"12,000",중개거래,2013,2021,한양 I-Class, , , 황학동,중구,존재하지 않음,12,27,19.05,서울 중구,787,11140,7
"11,500",중개거래,2003,2021,중앙시티빌, , , 황학동,중구,존재하지 않음,12,28,25,"서울 성동구, 서울 중구",805,11140,4
"12,000",중개거래,2004,2021,신당역올리브2, , , 황학동,중구,존재하지 않음,12,28,23.82, ,2484,11140,7
"36,500",중개거래,2016,2021,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,12,27,36.1459,서울 중구,217,11140,2
"32,500",중개거래,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,12,3,41.55,서울 서대문구,25-10,11140,13
"33,000",중개거래,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,12,8,44.48,서울 서대문구,25-10,11140,7
"13,000",직거래,1990,2021,(339-4), , , 후암동,용산구,존재하지 않음,12,22,34.38, ,339-4,11170,3
"18,000",중개거래,2004,2021,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,12,13,25.19,서울 용산구,112-4,11170,15
"18,000",중개거래,2004,2021,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,12,16,25.5,서울 용산구,112-4,11170,13
"17,000",중개거래,2004,2021,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,12,27,25.5,서울 용산구,112-4,11170,9
"38,500",직거래,2019,2021,하람 휴, , , 원효로1가,용산구,존재하지 않음,12,30,27.27, ,28-10,11170,10
"36,000",중개거래,2020,2021,용산파크뷰II, , , 원효로3가,용산구,존재하지 않음,12,14,21.39,서울 용산구,130-1,11170,18
"71,000",중개거래,2005,2021,이안 용산1차, , , 문배동,용산구,존재하지 않음,12,2,61.06,서울 용산구,11-14,11170,14
"16,000",중개거래,2012,2021,프라임펠리스, , , 문배동,용산구,존재하지 않음,12,3,18.77,서울 용산구,24-8,11170,11
"20,000",직거래,2018,2021,G&P 용산파크, , , 문배동,용산구,존재하지 않음,12,6,21.19, ,11-34,11170,2
"16,000",중개거래,2012,2021,프라임펠리스, , , 문배동,용산구,존재하지 않음,12,7,18.55,서울 용산구,24-8,11170,4
"23,500",중개거래,2012,2021,프라임펠리스, , , 문배동,용산구,존재하지 않음,12,9,27.83,서울 용산구,24-8,11170,6
"82,000",중개거래,2007,2021,이안용산프리미어, , , 문배동,용산구,존재하지 않음,12,22,72.46,서울 마포구,3-3,11170,5
"40,000",중개거래,2017,2021,용산 리브, , , 문배동,용산구,존재하지 않음,12,24,36.06,"경기 과천시, 서울 용산구",10-3,11170,4
"36,000",중개거래,2004,2021,지오베르크, , , 문배동,용산구,존재하지 않음,12,24,42.18,서울 용산구,17-1,11170,2
"16,000",직거래,2012,2021,프라임펠리스, , , 문배동,용산구,존재하지 않음,12,30,18.77, ,24-8,11170,9
"44,000",중개거래,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,12,1,42.39,서울 용산구,50-1,11170,29
"57,700",중개거래,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,12,13,42.39,서울 용산구,50-1,11170,28
"60,000",중개거래,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,12,23,50.8,서울 용산구,50-1,11170,9
"30,000",중개거래,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,12,2,32.15,서울 용산구,2-8,11170,14
"33,300",중개거래,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,12,11,30.11,서울 용산구,2-8,11170,28
