갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008, ,22.09~24.08,2022,광화문 스페이스본,사직동,"5,000",종로구,8,94,1,39.54, , ,9,11110,6
 ,2008, , ,2022,광화문 스페이스본,사직동,"30,000",종로구,8,0,29,39.54, , ,9,11110,4
 ,2004,신규,22.08~24.08,2022,경희궁의 아침 2단지,내수동,"23,300",종로구,8,0,1,28.9, , ,71,11110,5
 ,2004,신규,22.08~23.08,2022,용비어천가,내수동,"23,500",종로구,8,0,4,30.42, , ,75,11110,5
 ,2004,신규,22.10~23.10,2022,용비어천가,내수동,"1,000",종로구,8,95,8,37.12, , ,75,11110,8
 ,2004,신규,22.09~23.09,2022,용비어천가,내수동,"1,000",종로구,8,95,9,37.56, , ,75,11110,14
 ,2004,신규,22.08~23.08,2022,용비어천가,내수동,"2,000",종로구,8,160,11,54.86, , ,75,11110,10
 ,2004,신규,22.08~24.08,2022,용비어천가,내수동,"1,000",종로구,8,80,12,30.76, , ,75,11110,14
 ,2004,신규,22.08~23.08,2022,용비어천가,내수동,"1,000",종로구,8,95,12,33, , ,75,11110,7
 ,2004,신규,22.09~24.09,2022,광화문시대,내수동,"26,000",종로구,8,0,15,40.26, , ,74,11110,11
 ,2004, , ,2022,경희궁의 아침 3단지,내수동,"26,000",종로구,8,0,16,37.5, , ,72,11110,5
 ,2004,신규,22.08~24.02,2022,광화문시대,내수동,"27,000",종로구,8,0,23,40.26, , ,74,11110,9
 ,2004,신규,22.10~23.09,2022,광화문시대,내수동,"1,000",종로구,8,90,24,34.9, , ,74,11110,14
 ,2004,신규,22.09~24.09,2022,경희궁의 아침 2단지,내수동,"51,000",종로구,8,0,25,57.8, , ,71,11110,16
사용,2004,갱신,22.09~24.09,2022,용비어천가,내수동,"26,000",종로구,8,0,25,42.39,"25,000", ,75,11110,15
 ,2004,신규,22.10~24.09,2022,광화문시대,내수동,"1,000",종로구,8,100,26,38.88, , ,74,11110,11
 ,2004,신규,22.10~23.10,2022,경희궁의 아침 4단지,내수동,"4,000",종로구,8,90,29,41.74, , ,73,11110,4
 ,2004, , ,2022,용비어천가,내수동,"5,000",종로구,8,105,30,37.56, , ,75,11110,14
 ,2020,신규,22.09~23.09,2022,디팰리스,신문로2가,"5,000",종로구,8,400,13,70.7, , ,171,11110,2
 ,2004,신규, ,2022,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,8,58,29,23.27, , ,34,11110,9
 ,2005,신규,22.10~23.10,2022,운현궁 에스케이 허브,경운동,"25,000",종로구,8,0,3,41.94, , ,89-4,11110,5
 ,2005,갱신, ,2022,운현궁 에스케이 허브,경운동,"1,000",종로구,8,85,16,30.28,"1,000",85,89-4,11110,6
 ,2005,신규,22.10~23.10,2022,운현궁 에스케이 허브,경운동,"8,000",종로구,8,40,31,35.36, , ,89-4,11110,5
 ,2004,신규,22.10~23.09,2022,나스빌,낙원동,"1,000",종로구,8,60,17,28.69, , ,212,11110,3
 ,2020,신규,22.10~24.10,2022,종로 하이뷰 디아트,관수동,"22,000",종로구,8,0,23,18.16, , ,98-1,11110,6
 ,2020,신규,22.09~24.09,2022,종로 하이뷰 디아트,관수동,"21,500",종로구,8,0,24,18.16, , ,98-1,11110,9
 ,2020,신규,22.08~23.08,2022,종로 하이뷰 디아트,관수동,"1,000",종로구,8,80,27,18.16, , ,98-1,11110,9
