갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1998,신규,23.08~24.08,2023,파크뷰타워,필운동,"1,000",종로구,5,65,11,25.86, , ,285-5,11110,10
 ,2008,신규,23.06~25.06,2023,광화문 스페이스본,사직동,"31,000",종로구,5,0,20,39.54, , ,9,11110,10
사용,2008,갱신,23.05~25.05,2023,광화문 스페이스본,사직동,"33,600",종로구,5,0,20,39.54,"32,000", ,9,11110,7
 ,2004,신규,23.06~24.05,2023,용비어천가,내수동,"1,000",종로구,5,80,2,30.76, , ,75,11110,10
 ,2004,신규,23.05~25.05,2023,용비어천가,내수동,"36,000",종로구,5,0,2,58.92, , ,75,11110,14
 ,2004,신규,23.06~24.06,2023,용비어천가,내수동,"10,000",종로구,5,55,4,33, , ,75,11110,5
 ,2004,신규,23.07~24.07,2023,광화문시대,내수동,"7,000",종로구,5,60,9,31.75, , ,74,11110,10
 ,2004,신규,23.06~25.06,2023,경희궁의 아침 4단지,내수동,"22,000",종로구,5,0,11,28.24, , ,73,11110,12
 ,2004,신규,23.06~25.06,2023,경희궁의 아침 4단지,내수동,"17,500",종로구,5,0,16,28.24, , ,73,11110,15
 ,2004,갱신,23.08~25.08,2023,광화문시대,내수동,"6,000",종로구,5,80,17,34.9,"6,000",67,74,11110,3
 ,2004,신규,23.05~24.05,2023,경희궁의 아침 4단지,내수동,"1,000",종로구,5,80,19,28.24, , ,73,11110,7
 ,2004,신규,23.06~25.06,2023,경희궁의 아침 3단지,내수동,"2,000",종로구,5,165,20,63.1, , ,72,11110,14
 ,2004,신규,23.06~25.06,2023,용비어천가,내수동,"20,000",종로구,5,0,20,34.45, , ,75,11110,15
 ,2004,신규,23.06~25.06,2023,용비어천가,내수동,"19,000",종로구,5,0,22,30.36, , ,75,11110,10
사용,2004,갱신,23.05~25.05,2023,경희궁의 아침 2단지,내수동,"41,000",종로구,5,0,22,57.8,"41,000", ,71,11110,15
 ,2004,신규,23.06~24.06,2023,광화문시대,내수동,"1,000",종로구,5,90,26,34.9, , ,74,11110,14
 ,2004,신규,23.07~24.07,2023,광화문시대,내수동,"1,000",종로구,5,100,26,40.26, , ,74,11110,6
 ,2004,신규,23.07~24.07,2023,용비어천가,내수동,"1,000",종로구,5,110,30,37.56, , ,75,11110,17
 ,2004,신규,23.06~24.06,2023,용비어천가,내수동,"1,000",종로구,5,85,31,34.45, , ,75,11110,11
 ,2020,신규,23.05~25.05,2023,디팰리스,신문로2가,"107,000",종로구,5,0,10,82.09, , ,171,11110,8
 ,2004,신규,23.07~24.07,2023,BIZ-WELL 종로 오피스텔,익선동,"10,000",종로구,5,0,1,17.2, , ,34,11110,6
 ,2004,신규,23.06~24.12,2023,BIZ-WELL 종로 오피스텔,익선동,"12,000",종로구,5,8,23,23.21, , ,34,11110,8
 ,2005,갱신,23.06~24.06,2023,운현궁 에스케이 허브,경운동,"18,000",종로구,5,0,15,23.66,"18,000", ,89-4,11110,8
 ,2020,신규,23.06~25.06,2023,종로 하이뷰 디아트,관수동,"22,000",종로구,5,0,31,18.16, , ,98-1,11110,9
 ,2021,신규,23.06~24.06,2023,루비온오피스텔,인의동,"1,000",종로구,5,80,24,18.2, , ,28-26,11110,3
 ,2019, , ,2023,주함해븐타워,연지동,60,종로구,5,32,2,18.52, , ,193-1,11110,2
사용,2019,갱신,23.07~25.07,2023,로얄파크뷰,연지동,"18,100",종로구,5,0,10,18.66,"17,300", ,238-5,11110,4
 ,2019,신규,23.06~25.06,2023,로얄파크뷰,연지동,"6,000",종로구,5,80,15,36.57, , ,238-5,11110,2
 ,2019,신규,23.06~25.06,2023,로얄파크뷰,연지동,"1,000",종로구,5,70,19,18.66, , ,238-5,11110,4
 ,2020,신규,23.05~25.05,2023,센트럴시티대학로,효제동,"18,000",종로구,5,0,8,17.28, , ,167,11110,3
 ,2003,신규,23.06~25.06,2023,반도 보라 아이비 타워,효제동,"4,000",종로구,5,35,23,22.72, , ,45,11110,8
 ,2020,신규,23.06~25.06,2023,센트럴시티대학로,효제동,"15,000",종로구,5,20,31,17.28, , ,167,11110,9
 ,2001,신규,23.05~24.01,2023,대보마로니에텔,연건동,"1,000",종로구,5,65,8,26.52, , ,206,11110,4
 ,2021,신규,23.06~25.06,2023,(255-1),창신동,"1,000",종로구,5,80,19,19.37, , ,255-1,11110,11
 ,2022,신규,23.05~25.05,2023,한라 운종가,숭인동,"21,500",종로구,5,0,1,22.55, , ,1425,11110,12
 ,2016,신규,23.05~25.05,2023,아폴리움 오피스텔,숭인동,"12,000",종로구,5,10,1,15.2, , ,201-7,11110,7
 ,2013,신규,23.05~24.05,2023,종로 동광모닝스카이,숭인동,500,종로구,5,60,1,19.95, , ,1421-1,11110,3
사용,2014,갱신,23.07~24.06,2023,디세븐,숭인동,500,종로구,5,49,1,15.46,500,47,313-12,11110,11
 ,2020,신규,23.05~24.05,2023,블루카운티 숭인Ⅰ,숭인동,"5,000",종로구,5,75,1,27.18, , ,217-16,11110,9
 ,2022,신규,23.05~25.05,2023,한라 운종가,숭인동,"22,000",종로구,5,0,2,21.14, , ,1425,11110,4
 ,2005,신규,23.05~25.05,2023,동양파라빌,숭인동,"13,000",종로구,5,0,2,27.09, , ,1388,11110,5
 ,2020,신규,23.05~25.05,2023,블루카운티 숭인Ⅰ,숭인동,"22,000",종로구,5,0,3,26.97, , ,217-16,11110,6
사용,2004,갱신,23.06~24.06,2023,롯데캐슬 천지인,숭인동,"1,000",종로구,5,85,3,39.6,"1,000",80,76,11110,18
 ,2022,신규, ,2023,한라 운종가,숭인동,"1,000",종로구,5,100,3,21.53, , ,1425,11110,13
