갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008,신규,22.05~23.05,2022,광화문 스페이스본,사직동,"1,000",종로구,4,100,20,39.54, , ,9,11110,3
사용,2008,갱신,22.05~23.05,2022,광화문 스페이스본,사직동,"1,000",종로구,4,100,30,39.54,"1,000",100,9,11110,12
 ,2004,신규,22.05~23.05,2022,용비어천가,내수동,"1,000",종로구,4,90,1,37.56, , ,75,11110,2
 ,2004,신규,22.05~24.05,2022,광화문시대,내수동,"10,000",종로구,4,55,9,34.9, , ,74,11110,10
 ,2004, , ,2022,경희궁의 아침 4단지,내수동,"1,000",종로구,4,80,13,28.24, , ,73,11110,9
 ,2004,신규,22.05~24.05,2022,경희궁의 아침 3단지,내수동,"23,000",종로구,4,15,15,37.5, , ,72,11110,9
 ,2004,신규,22.04~24.04,2022,용비어천가,내수동,"23,000",종로구,4,0,15,34.45, , ,75,11110,2
 ,2004,신규,22.05~23.06,2022,경희궁의 아침 2단지,내수동,"5,000",종로구,4,150,16,57.8, , ,71,11110,13
 ,2004,신규,22.05~23.05,2022,경희궁의 아침 2단지,내수동,"1,000",종로구,4,60,19,32.43, , ,71,11110,3
 ,2004,갱신,22.05~23.05,2022,경희궁의 아침 3단지,내수동,"1,000",종로구,4,80,20,37.5,"1,000",75,72,11110,13
사용,2004,갱신,22.05~23.05,2022,용비어천가,내수동,"31,500",종로구,4,0,22,41.34,"30,000", ,75,11110,17
 ,2004,신규,22.06~23.06,2022,경희궁의 아침 2단지,내수동,"2,000",종로구,4,160,23,57.8, , ,71,11110,3
 ,2004,신규,22.05~23.05,2022,광화문시대,내수동,"13,000",종로구,4,40,25,32.01, , ,74,11110,4
 ,2004,신규,22.06~24.06,2022,광화문시대,내수동,"23,000",종로구,4,0,27,30.08, , ,74,11110,16
 ,2004,갱신,22.05~23.05,2022,경희궁의 아침 2단지,내수동,"1,000",종로구,4,75,27,28.9,"2,000",70,71,11110,9
 ,2004,신규,22.06~24.06,2022,광화문시대,내수동,"28,000",종로구,4,0,29,40.26, , ,74,11110,18
 ,2004,신규,22.05~23.05,2022,경희궁의 아침 4단지,내수동,"1,000",종로구,4,80,29,28.24, , ,73,11110,7
 ,2007,신규,22.06~23.06,2022,르메이에르종로타운1,종로1가,"21,000",종로구,4,0,25,45.41, , ,24,11110,19
 ,2021,신규,22.05~24.05,2022,루비온오피스텔,인의동,"19,000",종로구,4,0,12,18.2, , ,28-26,11110,2
사용,2003,갱신,22.06~24.05,2022,코윈 팔레스뷰 오피스텔,원남동,"16,800",종로구,4,0,4,21.01,"16,000", ,95,11110,8
 ,2003,갱신, ,2022,반도 보라 아이비 타워,효제동,"16,800",종로구,4,0,18,32.27,"16,000", ,45,11110,7
 ,2020,신규,22.04~23.04,2022,종로 웰라이프,창신동,"19,950",종로구,4,0,18,24.94, , ,302-1,11110,3
사용,2020,갱신,22.07~24.07,2022,종로 웰라이프,창신동,"21,000",종로구,4,0,23,26.89,"20,000", ,302-1,11110,2
사용,2020,갱신,22.07~23.07,2022,종로 웰라이프,창신동,"19,950",종로구,4,0,29,26.1,"19,000", ,302-1,11110,3
 ,2016,신규,22.04~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,1,21.36, , ,1396,11110,13
 ,2004,신규,22.04~24.04,2022,종로대우디오빌,숭인동,"1,000",종로구,4,65,2,28.89, , ,310,11110,6
 ,2013, , ,2022,종로 동광모닝스카이,숭인동,"12,200",종로구,4,0,2,19.95, , ,1421-1,11110,6
사용,2020,갱신,22.05~24.05,2022,블루카운티 숭인Ⅰ,숭인동,"24,000",종로구,4,0,2,27.18,"23,000", ,217-16,11110,9
 ,2013,신규,22.04~23.04,2022,종로 동광모닝스카이,숭인동,500,종로구,4,55,4,19.95, , ,1421-1,11110,2
 ,2020,신규,22.04~23.04,2022,헤스티아,숭인동,"1,000",종로구,4,54,5,15.47, , ,317-48,11110,10
 ,2005, , ,2022,경일오피스텔,숭인동,"3,000",종로구,4,35,5,18.82, , ,1367,11110,12
 ,2022,신규,22.04~23.04,2022,우평 원더라움 스투디오,숭인동,"3,000",종로구,4,80,6,24.68, , ,313-17,11110,13
 ,2016, , ,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,7,21.36, , ,1396,11110,13
 ,2005, , ,2022,경일오피스텔,숭인동,"1,000",종로구,4,45,7,18.82, , ,1367,11110,13
 ,2002, , ,2022,수석컴비즈텔,숭인동,"1,000",종로구,4,30,7,24.93, , ,55-6,11110,6
 ,2016,신규,22.04~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,8,21.45, , ,1396,11110,15
 ,2005, , ,2022,경일오피스텔,숭인동,"1,000",종로구,4,45,8,18.82, , ,1367,11110,9
 ,2005, , ,2022,경일오피스텔,숭인동,"3,000",종로구,4,45,11,25.68, , ,1367,11110,7
 ,2004,신규,22.04~24.04,2022,종로대우디오빌,숭인동,"1,000",종로구,4,60,11,29.65, , ,310,11110,4
 ,2004,신규,22.04~23.04,2022,롯데캐슬 천지인,숭인동,"1,000",종로구,4,80,11,39.6, , ,76,11110,12
 ,2004,신규,22.04~23.04,2022,종로대우디오빌,숭인동,"3,000",종로구,4,55,11,29.65, , ,310,11110,11
 ,2022, , ,2022,우평 원더라움 스투디오,숭인동,"27,000",종로구,4,0,11,24.79, , ,313-17,11110,11
 ,2016,신규,22.04~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,12,21.45, , ,1396,11110,14
사용,2013,갱신,22.05~23.05,2022,버넷하임1,숭인동,"13,500",종로구,4,0,12,24.77,"13,500", ,1421,11110,2
 ,2005,갱신,22.04~24.04,2022,동양파라빌,숭인동,"10,000",종로구,4,23,12,27.09,"10,000",20,1388,11110,2
 ,2013,신규,22.05~23.05,2022,종로 아인스빌,숭인동,"12,500",종로구,4,0,12,17.88, , ,1392-1,11110,6
 ,2016,신규,22.04~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,12,21.45, , ,1396,11110,17
 ,2004,신규,22.05~23.05,2022,종로대우디오빌,숭인동,"1,000",종로구,4,65,13,29.65, , ,310,11110,10
 ,2022,신규,22.04~23.04,2022,우평 원더라움 스투디오,숭인동,"2,000",종로구,4,90,13,24.79, , ,313-17,11110,13
 ,2016,신규,22.04~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,13,21.36, , ,1396,11110,13
 ,2022,신규,22.05~23.05,2022,더 카르페디엠 종로 오피스텔,숭인동,"4,000",종로구,4,70,13,24.35, , ,201-25,11110,4
 ,2019,신규,22.04~23.04,2022,케이디오피스텔,숭인동,500,종로구,4,60,14,18.56, , ,217-26,11110,3
 ,2019,신규,22.04~23.04,2022,케이디오피스텔,숭인동,300,종로구,4,65,14,18.56, , ,217-26,11110,4
 ,2019,신규,22.04~23.04,2022,케이디오피스텔,숭인동,500,종로구,4,72,14,18.56, , ,217-26,11110,3
 ,2022, , ,2022,우평 원더라움 스투디오,숭인동,"10,000",종로구,4,50,16,24.68, , ,313-17,11110,14
 ,2022, , ,2022,우평 원더라움 스투디오,숭인동,"36,000",종로구,4,0,16,29.97, , ,313-17,11110,13
 ,2022, , ,2022,우평 원더라움 스투디오,숭인동,"1,000",종로구,4,50,16,24.68, , ,313-17,11110,14
 ,2005, , ,2022,경일오피스텔,숭인동,"3,000",종로구,4,38,16,20.14, , ,1367,11110,9
 ,2022,신규,22.05~23.05,2022,우평 원더라움 스투디오,숭인동,"1,500",종로구,4,120,17,29.97, , ,313-17,11110,12
 ,2020,신규,22.05~23.05,2022,헤스티아,숭인동,"1,000",종로구,4,52,17,15.47, , ,317-48,11110,4
 ,2013,신규,22.05~24.05,2022,종로 중흥 S클래스,숭인동,"13,500",종로구,4,0,18,23.97, , ,202-3,11110,4
 ,2016,신규,22.05~24.05,2022,아폴리움 오피스텔,숭인동,"13,000",종로구,4,0,18,16.31, , ,201-7,11110,12
 ,2022,신규,22.04~23.04,2022,우평 원더라움 스투디오,숭인동,"3,000",종로구,4,120,19,29.97, , ,313-17,11110,5
 ,2005,신규,22.04~23.04,2022,동양파라빌,숭인동,"1,000",종로구,4,55,20,24.93, , ,1388,11110,10
 ,2004,신규,22.05~23.05,2022,롯데캐슬 천지인,숭인동,"1,000",종로구,4,80,20,39.6, , ,76,11110,27
 ,2016, , ,2022,아이비씨 호텔 앤 오피스텔,숭인동,"14,175",종로구,4,0,20,21.62, , ,1396,11110,11
사용,2016,갱신,22.05~24.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"14,175",종로구,4,0,21,21.45,"13,500", ,1396,11110,15
 ,2005, , ,2022,경일오피스텔,숭인동,"2,000",종로구,4,40,22,18.82, , ,1367,11110,9
 ,2022,신규,22.04~23.04,2022,우평 원더라움 스투디오,숭인동,"1,000",종로구,4,95,23,24.79, , ,313-17,11110,10
 ,2022,신규,22.06~24.06,2022,우평 원더라움 스투디오,숭인동,"28,000",종로구,4,0,23,24.79, , ,313-17,11110,17
 ,2022,신규,22.05~24.05,2022,우평 원더라움 스투디오,숭인동,"27,000",종로구,4,0,24,24.68, , ,313-17,11110,10
 ,2022, , ,2022,우평 원더라움 스투디오,숭인동,"10,000",종로구,4,63,25,24.79, , ,313-17,11110,14
 ,2016,신규,22.04~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,25,21.45, , ,1396,11110,8
 ,2022, , ,2022,우평 원더라움 스투디오,숭인동,"9,800",종로구,4,63,25,24.79, , ,313-17,11110,14
 ,2022,신규,22.05~23.05,2022,우평 원더라움 스투디오,숭인동,"1,000",종로구,4,95,25,24.68, , ,313-17,11110,4
 ,2013,신규,22.06~23.06,2022,종로 동광모닝스카이,숭인동,500,종로구,4,55,25,19.95, , ,1421-1,11110,7
 ,2020,신규,22.05~24.05,2022,헤스티아,숭인동,"13,000",종로구,4,0,26,14.9, , ,317-48,11110,16
 ,2016,신규,22.05~23.05,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,26,21.36, , ,1396,11110,8
 ,2016,신규,22.05~23.05,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,26,21.62, , ,1396,11110,15
 ,2005,신규,22.06~23.06,2022,동양파라빌,숭인동,"1,000",종로구,4,55,26,24.93, , ,1388,11110,8
 ,2014,신규,22.05~23.05,2022,숭인한양LEEPS,숭인동,"1,000",종로구,4,55,26,17.07, , ,1421-2,11110,13
 ,2016,신규,22.05~23.05,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,27,21.45, , ,1396,11110,17
 ,2002,신규,22.04~24.04,2022,수석컴비즈텔,숭인동,"2,000",종로구,4,40,27,24.93, , ,55-6,11110,4
 ,2022,신규,22.05~24.05,2022,우평 원더라움 스투디오,숭인동,"24,000",종로구,4,0,27,24.68, , ,313-17,11110,11
 ,2022,신규,22.05~24.05,2022,우평 원더라움 스투디오,숭인동,"25,500",종로구,4,0,29,24.79, , ,313-17,11110,7
 ,2016,신규,22.05~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,29,21.36, , ,1396,11110,7
 ,2005,신규,22.05~24.05,2022,엘리시앙오피스텔,숭인동,"10,000",종로구,4,40,29,34.38, , ,200-33,11110,8
 ,2022,신규,22.05~23.05,2022,우평 원더라움 스투디오,숭인동,"9,000",종로구,4,65,30,24.79, , ,313-17,11110,13
 ,2020,신규,22.06~24.06,2022,헤스티아,숭인동,"12,000",종로구,4,0,30,13.12, , ,317-48,11110,17
 ,2016,신규,22.04~23.04,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,63,30,21.36, , ,1396,11110,10
 ,2013,신규,22.05~23.05,2022,종로 중흥 S클래스,숭인동,"1,000",종로구,4,55,30,22.44, , ,202-3,11110,4
 ,2022,신규,22.05~23.05,2022,우평 원더라움 스투디오,숭인동,"3,000",종로구,4,80,30,24.68, , ,313-17,11110,3
