갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1998,신규,24.02~26.02,2024,파크뷰타워,필운동,"16,000",종로구,1,0,25,24.3, , ,285-5,11110,3
 ,1998,신규,24.02~26.02,2024,파크뷰타워,필운동,"20,000",종로구,1,0,27,34.2, , ,285-5,11110,7
 ,2008,신규,24.02~25.02,2024,광화문 스페이스본,사직동,"30,000",종로구,1,0,2,39.54, , ,9,11110,3
 ,2004,신규,24.02~25.02,2024,경희궁의 아침 4단지,내수동,"5,000",종로구,1,55,3,28.24, , ,73,11110,7
 ,2004,신규,24.02~25.02,2024,경희궁의 아침 4단지,내수동,"1,000",종로구,1,85,8,28.24, , ,73,11110,10
 ,2004,신규,24.02~25.02,2024,용비어천가,내수동,"1,000",종로구,1,85,10,30.76, , ,75,11110,3
 ,2004,신규,24.02~25.02,2024,용비어천가,내수동,"1,000",종로구,1,100,10,37.56, , ,75,11110,14
 ,2004,신규,24.02~25.02,2024,용비어천가,내수동,"6,500",종로구,1,63,11,28.19, , ,75,11110,5
 ,2004,신규,24.03~25.03,2024,광화문시대,내수동,"1,000",종로구,1,95,13,34.9, , ,74,11110,8
 ,2004,신규,24.02~26.02,2024,용비어천가,내수동,"23,000",종로구,1,0,14,37.56, , ,75,11110,13
 ,2004,신규,24.02~26.02,2024,용비어천가,내수동,"23,000",종로구,1,0,15,33, , ,75,11110,13
 ,2004,신규,24.02~26.02,2024,용비어천가,내수동,"4,000",종로구,1,85,17,37.56, , ,75,11110,7
 ,2004,신규,24.03~25.03,2024,광화문시대,내수동,"2,000",종로구,1,90,17,34.9, , ,74,11110,3
 ,2004,신규,24.01~25.01,2024,광화문시대,내수동,"1,000",종로구,1,90,19,32.01, , ,74,11110,6
 ,2004,신규,24.02~25.02,2024,광화문시대,내수동,"5,000",종로구,1,90,19,38.88, , ,74,11110,2
 ,2004,신규,24.01~25.01,2024,용비어천가,내수동,"1,000",종로구,1,90,20,30.36, , ,75,11110,8
 ,2004,신규,24.02~25.02,2024,광화문시대,내수동,"1,000",종로구,1,90,20,34.9, , ,74,11110,11
사용,2004,갱신,24.01~25.01,2024,광화문시대,내수동,"22,950",종로구,1,0,20,33.3,"23,000", ,74,11110,9
 ,2004,신규,24.02~25.02,2024,경희궁의 아침 3단지,내수동,"1,000",종로구,1,95,23,37.5, , ,72,11110,6
 ,2004,신규,24.03~25.02,2024,경희궁의 아침 3단지,내수동,"1,000",종로구,1,94,24,37.5, , ,72,11110,10
 ,2004,신규,24.05~26.05,2024,용비어천가,내수동,"28,000",종로구,1,0,29,37.56, , ,75,11110,17
 ,2020,신규,24.01~25.01,2024,디팰리스,신문로2가,"10,000",종로구,1,400,2,79.48, , ,171,11110,4
 ,2020,신규,24.02~26.02,2024,디팰리스,신문로2가,"30,000",종로구,1,82,13,43.14, , ,171,11110,3
 ,2020,신규,24.03~26.03,2024,디팰리스,신문로2가,"30,000",종로구,1,320,25,81.28, , ,171,11110,4
 ,2005, , ,2024,운현궁 에스케이 허브,경운동,"5,000",종로구,1,60,18,39.2, , ,89-4,11110,7
사용,2020,갱신,24.01~25.01,2024,종로 하이뷰 디아트,관수동,"1,000",종로구,1,73,4,18.16,"1,000",70,98-1,11110,3
 ,2020,신규,24.02~25.02,2024,종로 하이뷰 디아트,관수동,"5,000",종로구,1,68,12,18.16, , ,98-1,11110,6
 ,2022,신규,24.01~25.01,2024,신일 해피트리앤,관수동,"1,000",종로구,1,100,22,19.34, , ,4,11110,8
 ,2020,신규,24.02~25.02,2024,종로 하이뷰 디아트,관수동,"6,000",종로구,1,62,24,18.16, , ,98-1,11110,9
 ,2020,신규,24.03~25.03,2024,종로 하이뷰 디아트,관수동,"1,000",종로구,1,90,29,18.16, , ,98-1,11110,11
 ,2021,신규,24.01~26.01,2024,루비온오피스텔,인의동,"21,000",종로구,1,0,3,18.2, , ,28-26,11110,8
 ,2006,신규,24.02~26.02,2024,효성주얼리시티,인의동,"3,000",종로구,1,175,7,66.85, , ,48-2,11110,4
 ,2006,신규,24.02~25.02,2024,효성주얼리시티,인의동,"1,000",종로구,1,90,19,32, , ,48-2,11110,6
 ,2023,신규,24.02~25.02,2024,휴스턴오피스텔 창경궁 ,원남동,"27,500",종로구,1,0,4,24.35, , ,66-67,11110,4
 ,2022,신규,24.02~25.02,2024,휴스턴오피스텔 창경궁 C,원남동,"5,000",종로구,1,70,6,21.99, , ,66-6,11110,2
 ,2003,갱신,24.02~26.02,2024,코윈 팔레스뷰 오피스텔,원남동,"16,500",종로구,1,0,9,21.01,"12,500",20,95,11110,5
 ,2023, , ,2024,휴스턴오피스텔 창경궁,원남동,"21,000",종로구,1,0,13,19.33, , ,66-60,11110,5
 ,2023,신규,24.02~26.02,2024,휴스턴오피스텔 창경궁 ,원남동,"19,000",종로구,1,0,13,18.25, , ,66-67,11110,4
 ,2023,신규,24.02~26.02,2024,휴스턴오피스텔 창경궁,원남동,"28,000",종로구,1,0,27,28.04, , ,66-60,11110,4
 ,2022,신규,24.02~26.02,2024,휴스턴오피스텔 창경궁 C,원남동,"20,000",종로구,1,0,27,21.99, , ,66-6,11110,2
 ,2019,신규,24.02~26.02,2024,로얄파크뷰,연지동,"5,000",종로구,1,90,12,37.18, , ,238-5,11110,3
 ,2019,신규,24.02~26.02,2024,로얄파크뷰,연지동,"29,500",종로구,1,0,20,37.18, , ,238-5,11110,6
 ,2019,갱신,24.02~25.12,2024,로얄파크뷰,연지동,"28,000",종로구,1,0,27,36.74,"28,000", ,238-5,11110,8
 ,2003,신규,24.03~26.02,2024,반도 보라 아이비 타워,효제동,"1,000",종로구,1,70,2,26.58, , ,45,11110,7
 ,2020,신규,24.02~25.02,2024,센트럴시티대학로,효제동,"3,000",종로구,1,80,10,17.57, , ,167,11110,5
 ,2019,신규,24.02~26.02,2024,BS타워,효제동,"17,000",종로구,1,15,11,19.83, , ,193-1,11110,3
 ,2017,신규,24.02~26.02,2024,포레스트힐시티,효제동,"19,500",종로구,1,0,12,23.24, , ,65-2,11110,3
 ,2020,신규,24.02~26.02,2024,센트럴시티대학로,효제동,"18,500",종로구,1,0,12,17.28, , ,167,11110,5
