갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2004, , ,2020,광화문시대,내수동,"1,000",종로구,3,90,1,34.9, , ,74,11110,2
 ,2004, , ,2020,용비어천가,내수동,"24,000",종로구,3,0,4,37.56, , ,75,11110,12
 ,2004, , ,2020,용비어천가,내수동,"1,000",종로구,3,75,19,30.36, , ,75,11110,8
 ,2004, , ,2020,경희궁의 아침 4단지,내수동,"1,000",종로구,3,75,20,28.24, , ,73,11110,12
 ,2004, , ,2020,용비어천가,내수동,"27,000",종로구,3,0,20,37.56, , ,75,11110,15
 ,2004, , ,2020,경희궁의 아침 3단지,내수동,"6,000",종로구,3,60,26,37.5, , ,72,11110,7
 ,2004, , ,2020,용비어천가,내수동,"1,000",종로구,3,90,29,37.56, , ,75,11110,7
 ,2004, , ,2020,광화문시대,내수동,"1,000",종로구,3,90,30,34.9, , ,74,11110,2
 ,2004, , ,2020,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,3,60,16,23.14, , ,34,11110,6
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"8,000",종로구,3,40,20,35.36, , ,89-4,11110,5
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"6,000",종로구,3,60,23,39.2, , ,89-4,11110,7
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"10,000",종로구,3,35,24,30.28, , ,89-4,11110,6
 ,2005, , ,2020,종로1번가,관철동,"14,000",종로구,3,0,13,25.29, , ,155,11110,11
 ,2019, , ,2020,드래곤팰리스,돈의동,"20,000",종로구,3,0,27,20.25, , ,41-1,11110,5
 ,2003, , ,2020,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,3,60,4,24.03, , ,95,11110,11
 ,2003, , ,2020,코윈 팔레스뷰 오피스텔,원남동,"4,000",종로구,3,40,11,21.01, , ,95,11110,2
 ,2017, , ,2020,포레스트힐시티,효제동,"20,000",종로구,3,0,21,28.86, , ,65-2,11110,6
 ,2001, , ,2020,대보마로니에텔,연건동,"1,000",종로구,3,65,7,26.52, , ,206,11110,7
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,2,21.36, , ,1396,11110,9
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,3,0,3,21.45, , ,1396,11110,17
 ,2013, , ,2020,(1392),숭인동,"11,000",종로구,3,0,3,18.64, , ,1392,11110,6
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,3,0,4,21.59, , ,1396,11110,17
 ,2019, , ,2020,케이디오피스텔,숭인동,"2,000",종로구,3,55,6,18.18, , ,217-26,11110,5
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,3,0,6,21.45, , ,1396,11110,18
 ,2013, , ,2020,종로 중흥 S클래스,숭인동,"12,600",종로구,3,0,6,23.97, , ,202-3,11110,4
 ,2005, , ,2020,동양파라빌,숭인동,"2,000",종로구,3,50,6,27.09, , ,1388,11110,7
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,3,0,10,21.62, , ,1396,11110,15
