갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008,신규,23.05~24.05,2023,광화문 스페이스본,사직동,"1,000",종로구,3,110,21,39.54, , ,9,11110,6
 ,2008,신규,23.04~25.04,2023,광화문 스페이스본,사직동,"10,000",종로구,3,80,21,39.54, , ,9,11110,7
사용,2004,갱신,23.03~25.03,2023,용비어천가,내수동,"26,500",종로구,3,0,2,37.56,"26,300", ,75,11110,2
 ,2004,신규,23.03~24.03,2023,용비어천가,내수동,"1,000",종로구,3,100,2,37.56, , ,75,11110,14
 ,2004,신규,23.03~24.03,2023,용비어천가,내수동,"1,000",종로구,3,78,8,28.19, , ,75,11110,14
 ,2004,갱신,23.03~24.03,2023,경희궁의 아침 3단지,내수동,"1,000",종로구,3,89,8,37.5,"1,000",85,72,11110,15
 ,2004,신규,23.04~25.04,2023,용비어천가,내수동,"20,000",종로구,3,0,9,30.36, , ,75,11110,13
 ,2004,신규,23.03~24.03,2023,경희궁의 아침 3단지,내수동,"1,000",종로구,3,89,10,37.5, , ,72,11110,10
 ,2004,신규,23.03~24.03,2023,경희궁의 아침 2단지,내수동,"1,000",종로구,3,90,10,32.43, , ,71,11110,3
 ,2004,신규,23.04~24.04,2023,용비어천가,내수동,"1,500",종로구,3,160,13,45.89, , ,75,11110,15
 ,2004,신규,23.04~24.04,2023,경희궁의 아침 3단지,내수동,"25,000",종로구,3,0,15,37.5, , ,72,11110,14
 ,2004,신규,23.04~25.04,2023,용비어천가,내수동,"26,000",종로구,3,0,16,41.34, , ,75,11110,4
 ,2004,신규,23.04~24.04,2023,용비어천가,내수동,"26,000",종로구,3,0,16,37.56, , ,75,11110,18
 ,2004,신규,23.03~24.03,2023,용비어천가,내수동,"1,000",종로구,3,85,16,37.56, , ,75,11110,6
 ,2004,신규,23.05~25.05,2023,용비어천가,내수동,"18,000",종로구,3,40,17,42.39, , ,75,11110,11
 ,2004,신규,23.04~25.04,2023,용비어천가,내수동,"10,000",종로구,3,50,20,30.42, , ,75,11110,7
 ,2004,신규,23.05~24.05,2023,용비어천가,내수동,"20,000",종로구,3,15,20,27.92, , ,75,11110,17
 ,2004,신규,23.04~24.04,2023,경희궁의 아침 4단지,내수동,"1,000",종로구,3,85,20,28.24, , ,73,11110,15
 ,2004,신규,23.04~24.03,2023,경희궁의 아침 4단지,내수동,"1,000",종로구,3,85,20,28.24, , ,73,11110,4
 ,2004,신규,23.04~24.04,2023,용비어천가,내수동,"1,000",종로구,3,100,23,37.56, , ,75,11110,16
 ,2004,신규,23.04~25.04,2023,경희궁의 아침 3단지,내수동,"25,000",종로구,3,0,27,37.5, , ,72,11110,13
 ,2020,신규,23.03~24.03,2023,디팰리스,신문로2가,"5,000",종로구,3,230,3,41.63, , ,171,11110,2
 ,2007,신규,23.04~24.04,2023,르메이에르종로타운1,종로1가,"1,000",종로구,3,105,28,36.23, , ,24,11110,11
 ,2008,신규,23.04~24.04,2023,종로1가 대성스카이렉스,견지동,"24,510",종로구,3,0,15,40.45, , ,110,11110,11
 ,2004,신규,23.03~24.03,2023,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,3,70,3,23.14, , ,34,11110,5
 ,2004,신규,23.03~24.03,2023,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,3,68,16,23.43, , ,34,11110,3
 ,2005,신규,23.04~25.04,2023,운현궁 에스케이 허브,경운동,"25,000",종로구,3,0,21,41.94, , ,89-4,11110,5
 ,2022,신규,23.03~25.03,2023,휴스턴오피스텔 창경궁 C,원남동,"3,000",종로구,3,160,3,36.62, , ,66-6,11110,7
 ,2019,신규,23.03~25.03,2023,리베르떼_연지,연지동,"20,100",종로구,3,0,3,27.5, , ,222,11110,2
