갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2003, , ,2020,광화문 플래티넘,적선동,"1,000",종로구,5,60,17,47.63, , ,156,11110,6
 ,1998, , ,2020,파크뷰타워,필운동,"15,000",종로구,5,0,18,24.3, , ,285-5,11110,3
 ,2008, , ,2020,광화문 스페이스본,사직동,"29,000",종로구,5,0,23,39.54, , ,9,11110,8
 ,2004, , ,2020,용비어천가,내수동,"23,000",종로구,5,0,5,33, , ,75,11110,17
 ,2004, , ,2020,경희궁의 아침 4단지,내수동,"2,000",종로구,5,150,6,56.48, , ,73,11110,6
 ,2004, , ,2020,용비어천가,내수동,"20,370",종로구,5,0,6,30.36, , ,75,11110,10
 ,2004, , ,2020,용비어천가,내수동,"1,000",종로구,5,95,9,41.34, , ,75,11110,15
 ,2004, , ,2020,광화문시대,내수동,"1,000",종로구,5,85,9,34.9, , ,74,11110,4
 ,2004, , ,2020,용비어천가,내수동,"4,000",종로구,5,110,13,48.07, , ,75,11110,18
 ,2004, , ,2020,경희궁의 아침 3단지,내수동,"6,000",종로구,5,55,13,37.5, , ,72,11110,5
 ,2004, , ,2020,용비어천가,내수동,"1,000",종로구,5,75,20,30.36, , ,75,11110,8
 ,2004, , ,2020,광화문시대,내수동,"5,000",종로구,5,60,20,32.01, , ,74,11110,11
 ,2004, , ,2020,경희궁의 아침 2단지,내수동,"1,000",종로구,5,80,21,32.43, , ,71,11110,3
 ,2004, , ,2020,광화문시대,내수동,"1,000",종로구,5,80,23,30.08, , ,74,11110,17
 ,2004, , ,2020,광화문시대,내수동,"22,000",종로구,5,0,25,30.08, , ,74,11110,16
 ,2004, , ,2020,용비어천가,내수동,"23,500",종로구,5,0,26,30.76, , ,75,11110,7
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"18,000",종로구,5,0,1,30.28, , ,89-4,11110,11
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"2,000",종로구,5,70,12,32.64, , ,89-4,11110,9
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"3,500",종로구,5,70,13,35.36, , ,89-4,11110,12
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"16,000",종로구,5,0,15,23.66, , ,89-4,11110,8
 ,2005, , ,2020,종로1번가,관철동,"1,000",종로구,5,70,1,23.98, , ,155,11110,5
 ,2005, , ,2020,종로1번가,관철동,"10,000",종로구,5,0,8,30.04, , ,155,11110,7
 ,2005, , ,2020,종로1번가,관철동,"3,000",종로구,5,50,14,25.29, , ,155,11110,10
 ,2005, , ,2020,종로1번가,관철동,"1,000",종로구,5,65,22,18.68, , ,155,11110,8
 ,2006, , ,2020,효성주얼리시티,인의동,"35,000",종로구,5,0,1,66.85, , ,48-2,11110,5
 ,2003, , ,2020,코윈 팔레스뷰 오피스텔,원남동,"16,000",종로구,5,0,12,21.01, , ,95,11110,8
 ,2001, , ,2020,대보마로니에텔,연건동,"1,000",종로구,5,70,7,26.52, , ,206,11110,6
 ,2020, , ,2020,종로 웰라이프,창신동,"20,000",종로구,5,0,1,27.04, , ,302-1,11110,3
 ,2020, , ,2020,종로 웰라이프,창신동,500,종로구,5,10,5,27.04, , ,302-1,11110,4
 ,2020, , ,2020,종로 웰라이프,창신동,"19,000",종로구,5,0,20,25.09, , ,302-1,11110,4
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"13,500",종로구,5,0,1,15.2, , ,201-7,11110,7
 ,2014, , ,2020,삼전솔하임4차,숭인동,"13,000",종로구,5,0,7,19.17, , ,318-2,11110,7
 ,2013, , ,2020,버넷하임1,숭인동,"12,500",종로구,5,0,8,24.65, , ,1421,11110,8
 ,2014, , ,2020,삼전솔하임4차,숭인동,"1,000",종로구,5,50,12,19.17, , ,318-2,11110,4
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"13,500",종로구,5,0,13,16.31, , ,201-7,11110,5
 ,2005, , ,2020,경일오피스텔,숭인동,"2,000",종로구,5,38,14,18.82, , ,1367,11110,9
 ,2013, , ,2020,그레이스탑,숭인동,"7,000",종로구,5,0,15,20.16, , ,178-94,11110,5
 ,2005, , ,2020,동양파라빌,숭인동,"12,000",종로구,5,0,16,24.93, , ,1388,11110,10
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"2,000",종로구,5,45,16,15.2, , ,201-7,11110,12
 ,2013, , ,2020,종로유케이201,숭인동,"11,000",종로구,5,0,16,15.15, , ,201-11,11110,4
 ,2005, , ,2020,경일오피스텔,숭인동,"2,000",종로구,5,48,18,25.68, , ,1367,11110,13
 ,2002, , ,2020,수석컴비즈텔,숭인동,"8,500",종로구,5,0,19,23.84, , ,55-6,11110,6
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"12,000",종로구,5,2,19,16.31, , ,201-7,11110,13
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,5,0,21,21.45, , ,1396,11110,10
 ,2004, , ,2020,종로대우디오빌,숭인동,"1,000",종로구,5,65,22,30.17, , ,310,11110,13
 ,2013, , ,2020,버넷하임1,숭인동,"11,700",종로구,5,0,22,25.27, , ,1421,11110,7
 ,2013, , ,2020,종로유케이201,숭인동,"5,000",종로구,5,20,23,15.15, , ,201-11,11110,2
 ,2005, , ,2020,경일오피스텔,숭인동,"2,000",종로구,5,41,23,20.14, , ,1367,11110,9
 ,2013, , ,2020,(1392),숭인동,"12,000",종로구,5,0,27,20.18, , ,1392,11110,6
 ,2005, , ,2020,동양파라빌,숭인동,"1,000",종로구,5,60,27,27.09, , ,1388,11110,5
 ,2004, , ,2020,롯데캐슬 천지인,숭인동,"1,000",종로구,5,80,29,39.6, , ,76,11110,22
 ,2012, , ,2020,삼전솔하임2차,숭인동,"10,500",종로구,5,0,30,18.87, , ,296-19,11110,2
 ,2007, , ,2020,명동 엠퍼스트플레이스,충무로2가,"2,000",중구,5,170,9,41.29, , ,48-2,11140,13
 ,2007, , ,2020,명동 엠퍼스트플레이스,충무로2가,"5,000",중구,5,60,23,20.28, , ,48-2,11140,3
 ,2020, , ,2020,이지마루 충무로,충무로5가,"26,000",중구,5,0,14,35.57, , ,36-19,11140,6
 ,2020, , ,2020,이지마루 충무로,충무로5가,"29,000",중구,5,0,23,35.57, , ,36-19,11140,7
 ,2016, , ,2020,충무로엘크루메트로시티2,충무로5가,"3,000",중구,5,60,30,23.03, , ,36-2,11140,19
 ,2016, , ,2020,충무로엘크루메트로시티2,충무로5가,"2,000",중구,5,65,30,23.03, , ,36-2,11140,14
 ,2003, , ,2020,정건벨라지오오피스텔,을지로5가,"9,000",중구,5,0,9,21.94, , ,20-1,11140,7
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,4
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,3
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,4
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,4
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,5
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,5
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,6
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,32,15,21.17, , ,90-8,11140,6
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,3
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,15,20.81, , ,90-8,11140,6
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,32,16,21.17, , ,90-8,11140,4
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,16,20.81, , ,90-8,11140,6
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,32,16,21.17, , ,90-8,11140,5
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,17,20.81, , ,90-8,11140,7
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,32,17,21.17, , ,90-8,11140,3
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,18,20.81, , ,90-8,11140,7
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,18,20.81, , ,90-8,11140,4
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,18,20.81, , ,90-8,11140,5
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,18,20.81, , ,90-8,11140,5
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,18,20.81, , ,90-8,11140,2
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,19,20.81, , ,90-8,11140,3
 ,2019, , ,2020,정석그라시아,오장동,100,중구,5,31,19,20.81, , ,90-8,11140,3
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"21,000",중구,5,0,13,26.78, , ,49,11140,16
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"20,000",중구,5,0,17,26.65, , ,49,11140,17
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"1,000",중구,5,80,26,28.94, , ,49,11140,10
 ,2018, , ,2020,제이매크로 타워,저동2가,"16,800",중구,5,0,9,19.35, , ,7-2,11140,8
 ,2018, , ,2020,제이매크로 타워,저동2가,"1,000",중구,5,75,19,19.35, , ,7-2,11140,6
 ,2018, , ,2020,제이매크로 타워,저동2가,"10,000",중구,5,30,20,19.35, , ,7-2,11140,10
 ,2018, , ,2020,제이매크로 타워,저동2가,"3,000",중구,5,70,27,19.35, , ,7-2,11140,12
 ,2018, , ,2020,제이매크로 타워,저동2가,"17,850",중구,5,0,30,19.35, , ,7-2,11140,10
 ,2018, , ,2020,아리스타 에스디,신당동,"5,000",중구,5,60,14,18.7, , ,160-1,11140,15
 ,2014, , ,2020,신당아르브,신당동,"14,500",중구,5,0,20,21.31, , ,160-5,11140,12
 ,2018, , ,2020,아리스타 에스디,신당동,"3,000",중구,5,68,20,18.7, , ,160-1,11140,10
 ,2014, , ,2020,신당아르브,신당동,"15,000",중구,5,0,26,21.31, , ,160-5,11140,12
 ,2018, , ,2020,대현프리몰,신당동,"1,000",중구,5,67,26,21.37, , ,421-1,11140,7
 ,2018, , ,2020,위더스하임,흥인동,"23,000",중구,5,0,1,29.76, , ,142-1,11140,3
 ,2014, , ,2020,청계천 두산위브더제니스,흥인동,"77,000",중구,5,0,7,46.74, , ,13-1,11140,10
 ,2018, , ,2020,위더스하임,흥인동,"19,000",중구,5,0,26,24.48, , ,142-1,11140,4
 ,2013, , ,2020,한양 I-Class,황학동,"6,000",중구,5,22,1,19.05, , ,787,11140,9
 ,2004, , ,2020,신당역올리브2,황학동,"2,000",중구,5,50,1,23.82, , ,2484,11140,7
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"1,000",중구,5,60,6,22.52, , ,819,11140,2
 ,2018, , ,2020,벨로하우스황학,황학동,"17,300",중구,5,0,7,26.47, , ,1565,11140,2
 ,2010, , ,2020,황학동 코아루,황학동,"24,100",중구,5,0,9,41.68, , ,882,11140,5
 ,2018, , ,2020,골드캐슬Ⅳ,황학동,"25,000",중구,5,0,12,44.29, , ,1733,11140,6
 ,2016, , ,2020,하늘드리움2차,황학동,"1,000",중구,5,100,14,38.31, , ,876,11140,4
 ,2018, , ,2020,청계 블루카운티,황학동,"20,000",중구,5,0,15,26.19, , ,1720,11140,7
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"2,000",중구,5,60,16,22.52, , ,819,11140,17
 ,2004, , ,2020,올리브1,황학동,"5,000",중구,5,30,16,25.05, , ,808,11140,12
 ,2004, , ,2020,신당역올리브2,황학동,"11,000",중구,5,0,16,23.82, , ,2484,11140,6
 ,2016, , ,2020,하늘드리움2차,황학동,"24,500",중구,5,0,16,38.32, , ,876,11140,2
 ,2019, , ,2020,마블플레이스,황학동,"1,000",중구,5,77,17,23.1, , ,1596,11140,14
 ,2015, , ,2020,하늘드리움,황학동,"26,000",중구,5,0,20,55.73, , ,656,11140,8
 ,2019, , ,2020,마블플레이스,황학동,"1,000",중구,5,80,21,26.75, , ,1596,11140,13
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"16,000",중구,5,0,23,22.52, , ,819,11140,3
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"10,000",중구,5,23,23,22.52, , ,819,11140,5
 ,2016, , ,2020,신당블루카운티,황학동,"3,000",중구,5,95,26,44.66, , ,846,11140,9
 ,2018, , ,2020,동광팰리스,황학동,"24,000",중구,5,0,27,36.6, , ,1572,11140,3
 ,2019, , ,2020,OR Plus Loft 오피스텔,황학동,"5,000",중구,5,73,28,27.09, , ,1694,11140,5
 ,2013, , ,2020,한양 I-Class,황학동,"4,000",중구,5,40,29,19.05, , ,787,11140,11
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"12,000",중구,5,0,30,22.52, , ,819,11140,9
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"3,000",중구,5,55,30,23.06, , ,819,11140,8
 ,2018, , ,2020,골드캐슬Ⅳ,황학동,"23,000",중구,5,0,30,43.78, , ,1733,11140,2
 ,2017,신규,20.06~22.06,2020,(1079),황학동,"27,000",중구,5,0,30,42.19, , ,1079,11140,7
 ,2013, , ,2020,한양 I-Class,황학동,"3,000",중구,5,47,30,19.05, , ,787,11140,6
 ,2016, , ,2020,덕수궁롯데캐슬,순화동,"29,200",중구,5,0,5,36.15, , ,217,11140,7
 ,2005, , ,2020,바비엥-2,의주로1가,"1,000",중구,5,100,23,41.55, , ,25-10,11140,13
 ,2005, , ,2020,서울역 디오빌,만리동1가,"3,000",중구,5,120,6,56.17, , ,62-7,11140,9
 ,2005, , ,2020,서울역 디오빌,만리동1가,"38,000",중구,5,0,9,56.17, , ,62-7,11140,2
 ,2005, , ,2020,서울역 디오빌,만리동1가,"32,500",중구,5,0,23,56.17, , ,62-7,11140,4
 ,2004, , ,2020,KCC 파크타운,만리동2가,"40,000",중구,5,0,16,66.47, , ,11-1,11140,7
 ,2004, , ,2020,그린빌파크,갈월동,"1,000",용산구,5,50,8,23.01, , ,53-19,11170,3
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"1,000",용산구,5,75,26,33.77, , ,101-49,11170,18
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"23,000",용산구,5,0,26,34.11, , ,101-49,11170,13
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,5,95,4,25.43, , ,56,11170,26
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,5,85,6,21.71, , ,56,11170,18
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,5,100,28,28.33, , ,56,11170,22
 ,2004, , ,2020,서울역풍림아이원플러스,서계동,"10,000",용산구,5,30,4,27.95, , ,219-17,11170,4
 ,2004, , ,2020,서울역풍림아이원플러스,서계동,"5,000",용산구,5,50,14,27.95, , ,219-17,11170,4
 ,2004, , ,2020,서울역풍림아이원플러스,서계동,"9,000",용산구,5,40,30,28.11, , ,219-17,11170,6
 ,2020, , ,2020,용산 다올 노블리움,청파동3가,"7,000",용산구,5,140,25,48.77, , ,80-6,11170,17
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"3,000",용산구,5,100,1,33.61, , ,120-20,11170,8
 ,2004, , ,2020,디아뜨 센트럴,원효로1가,"3,000",용산구,5,48,5,25.19, , ,112-4,11170,11
 ,2019, , ,2020,하람 휴,원효로1가,"28,300",용산구,5,0,9,29.56, , ,28-10,11170,12
 ,2018, , ,2020,용산2차휴먼타운,원효로1가,"26,200",용산구,5,0,9,29.94, , ,120-22,11170,11
 ,2018, , ,2020,용산파크뷰,원효로1가,"16,800",용산구,5,0,16,19.46, , ,46-3,11170,3
 ,2018, , ,2020,용산파크뷰,원효로1가,"28,800",용산구,5,0,16,42.95, , ,46-3,11170,6
 ,2004, , ,2020,디아뜨 센트럴,원효로1가,"15,500",용산구,5,0,19,25.5, , ,112-4,11170,9
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"25,000",용산구,5,0,23,29.97, , ,120-20,11170,14
 ,2018, , ,2020,용산파크뷰,원효로1가,"17,300",용산구,5,0,23,19.46, , ,46-3,11170,4
 ,2004, , ,2020,디아뜨 센트럴,원효로1가,"15,000",용산구,5,0,27,25.19, , ,112-4,11170,4
 ,2018, , ,2020,용산파크뷰,원효로1가,"27,800",용산구,5,0,30,36.2, , ,46-3,11170,7
 ,2018, , ,2020,용산파크뷰,원효로1가,"28,800",용산구,5,0,30,42.95, , ,46-3,11170,4
 ,2018, , ,2020,용산파크뷰,원효로1가,"27,300",용산구,5,0,30,38.52, , ,46-3,11170,7
 ,2018, , ,2020,용산파크뷰,원효로1가,"28,300",용산구,5,0,30,42.95, , ,46-3,11170,2
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"20,000",용산구,5,45,1,38.19, , ,11-10,11170,8
 ,2007, , ,2020,이안용산프리미어,문배동,"10,000",용산구,5,110,1,71.38, , ,3-3,11170,7
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"8,000",용산구,5,53,7,29.25, , ,11-10,11170,7
 ,2004, , ,2020,삼라마이다스빌,문배동,"7,000",용산구,5,55,8,38.63, , ,40-19,11170,3
 ,2013, , ,2020,용산큐브,문배동,"18,000",용산구,5,0,9,17.46, , ,24-4,11170,9
 ,2017, , ,2020,용산 리브,문배동,"30,000",용산구,5,0,11,45.92, , ,10-3,11170,5
 ,2007, , ,2020,이안용산프리미어,문배동,"48,000",용산구,5,0,12,84.51, , ,3-3,11170,2
 ,2012, , ,2020,프라임펠리스,문배동,"3,000",용산구,5,50,13,18.55, , ,24-8,11170,10
 ,2017, , ,2020,용산 리브,문배동,"28,000",용산구,5,0,15,36.06, , ,10-3,11170,5
 ,2005, , ,2020,이안 용산1차,문배동,"1,000",용산구,5,75,15,30.04, , ,11-29,11170,2
 ,2007, , ,2020,이안용산프리미어,문배동,"42,000",용산구,5,0,16,72.46, , ,3-3,11170,3
 ,2005, , ,2020,이안 용산1차,문배동,"37,000",용산구,5,0,16,61.06, , ,11-14,11170,10
 ,2012, , ,2020,프라임펠리스,문배동,"15,500",용산구,5,0,16,18.77, , ,24-8,11170,10
 ,2007, , ,2020,이안용산프리미어,문배동,"10,000",용산구,5,130,16,86.16, , ,3-3,11170,6
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"42,000",용산구,5,0,22,58.55, , ,11-10,11170,7
 ,2007, , ,2020,용산아크로타워,문배동,"1,000",용산구,5,80,23,28.72, , ,24-21,11170,5
 ,2017, , ,2020,용산 리브,문배동,"20,000",용산구,5,30,23,42.25, , ,10-3,11170,7
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"26,500",용산구,5,0,27,31.37, , ,11-10,11170,7
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"31,000",용산구,5,0,28,38.95, , ,11-10,11170,6
 ,2004, , ,2020,삼라마이다스빌,문배동,"16,500",용산구,5,0,28,28.23, , ,40-19,11170,3
 ,2007, , ,2020,용산씨제이나인파크,문배동,"31,000",용산구,5,0,29,42.5, , ,24-6,11170,9
 ,2007, , ,2020,이안용산프리미어,문배동,"43,000",용산구,5,15,30,84.51, , ,3-3,11170,6
 ,2007, , ,2020,이안용산프리미어,문배동,"43,000",용산구,5,0,30,71.38, , ,3-3,11170,4
