갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1998,신규,22.01~24.01,2022,파크뷰타워,필운동,"14,000",종로구,1,0,4,25.65, , ,285-5,11110,5
 ,1998,신규,22.02~24.02,2022,파크뷰타워,필운동,"12,000",종로구,1,0,21,24.3, , ,285-5,11110,9
 ,2008,신규,22.02~23.02,2022,광화문 스페이스본,사직동,"1,000",종로구,1,100,4,39.54, , ,9,11110,10
 ,2008,신규,22.02~24.02,2022,광화문 스페이스본,사직동,"36,500",종로구,1,0,18,39.54, , ,9,11110,6
 ,2008,신규,22.03~23.03,2022,광화문 스페이스본,사직동,"10,000",종로구,1,63,21,39.54, , ,9,11110,5
 ,2004,신규,22.02~23.02,2022,용비어천가,내수동,"1,000",종로구,1,90,4,37.12, , ,75,11110,11
사용,2004,갱신,22.02~24.01,2022,용비어천가,내수동,"6,000",종로구,1,70,6,37.56,"6,000",70,75,11110,4
 ,2004,신규,22.03~23.03,2022,용비어천가,내수동,"10,000",종로구,1,55,6,34.45, , ,75,11110,14
 ,2004,신규,22.02~23.02,2022,광화문시대,내수동,"1,000",종로구,1,80,7,32.01, , ,74,11110,11
 ,2004,신규,22.03~24.03,2022,용비어천가,내수동,"23,000",종로구,1,0,14,33, , ,75,11110,5
 ,2004,신규,22.02~23.02,2022,용비어천가,내수동,"1,000",종로구,1,95,15,37.56, , ,75,11110,14
 ,2004,신규,22.01~24.01,2022,광화문시대,내수동,"45,000",종로구,1,30,15,71.85, , ,74,11110,16
 ,2004,신규,22.02~23.02,2022,광화문시대,내수동,"23,000",종로구,1,0,22,32.01, , ,74,11110,2
 ,2004,갱신,22.03~23.03,2022,용비어천가,내수동,"26,000",종로구,1,0,25,34.45,"26,000", ,75,11110,15
 ,2004,신규,22.02~24.02,2022,용비어천가,내수동,"22,000",종로구,1,0,26,30.36, , ,75,11110,13
 ,2004,신규,22.03~23.03,2022,경희궁의 아침 2단지,내수동,"1,000",종로구,1,78,28,28.9, , ,71,11110,2
 ,2020,신규,22.01~23.01,2022,디팰리스,신문로2가,"3,700",종로구,1,200,12,40.15, , ,171,11110,4
 ,2020,신규,22.01~23.01,2022,디팰리스,신문로2가,"5,000",종로구,1,350,12,80.26, , ,171,11110,4
사용,2020,갱신,22.02~23.02,2022,디팰리스,신문로2가,"5,000",종로구,1,336,20,53.75,"5,000",320,171,11110,7
 ,2004,신규,22.02~23.02,2022,두산위브파빌리온,수송동,"1,000",종로구,1,93,18,35.22, , ,58,11110,3
