갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2004,신규,23.12~24.12,2023,용비어천가,내수동,"1,000",종로구,12,100,1,37.56, , ,75,11110,6
 ,2004,신규,24.01~25.01,2023,광화문시대,내수동,"4,000",종로구,12,74,2,35.71, , ,74,11110,9
 ,2004,신규,24.02~25.02,2023,경희궁의 아침 2단지,내수동,"24,150",종로구,12,0,4,32.43, , ,71,11110,11
 ,2004,신규,24.02~26.02,2023,경희궁의 아침 2단지,내수동,"24,500",종로구,12,0,4,32.43, , ,71,11110,11
 ,2004,갱신,24.01~24.12,2023,광화문시대,내수동,"9,000",종로구,12,65,7,32.01,"9,000",60,74,11110,4
 ,2004,신규,24.01~25.01,2023,광화문시대,내수동,"1,000",종로구,12,79,8,31.37, , ,74,11110,17
 ,2004,신규,24.01~25.01,2023,경희궁의 아침 3단지,내수동,"1,000",종로구,12,100,9,37.5, , ,72,11110,9
 ,2004,신규,24.01~25.01,2023,광화문시대,내수동,"1,000",종로구,12,85,14,32.01, , ,74,11110,11
 ,2004,신규,24.01~25.01,2023,용비어천가,내수동,"1,000",종로구,12,110,15,42.46, , ,75,11110,3
 ,2004,신규,23.12~24.12,2023,용비어천가,내수동,"1,000",종로구,12,88,15,28.19, , ,75,11110,11
 ,2004,갱신,24.01~25.01,2023,광화문시대,내수동,"3,000",종로구,12,70,15,32.01,"3,000",65,74,11110,13
 ,2004,신규,24.02~25.02,2023,용비어천가,내수동,"1,000",종로구,12,110,20,42.46, , ,75,11110,12
 ,2004,신규,24.02~26.02,2023,용비어천가,내수동,"24,700",종로구,12,0,20,37.56, , ,75,11110,12
 ,2004,신규,24.02~26.02,2023,용비어천가,내수동,"20,000",종로구,12,40,23,33, , ,75,11110,17
 ,2004,신규,24.01~25.01,2023,광화문시대,내수동,"1,000",종로구,12,80,28,31.75, , ,74,11110,9
 ,2005, , ,2023,운현궁 에스케이 허브,경운동,"30,000",종로구,12,0,18,52.5, , ,89-4,11110,7
 ,2022,신규,24.01~25.12,2023,신일 해피트리앤,관수동,"27,000",종로구,12,0,5,26.78, , ,4,11110,4
 ,2020,신규,24.02~25.01,2023,종로 하이뷰 디아트,관수동,500,종로구,12,86,27,18.16, , ,98-1,11110,9
 ,2022,신규,23.12~24.12,2023,신일 해피트리앤,관수동,"11,000",종로구,12,40,29,19.34, , ,4,11110,9
 ,2021,신규,24.01~26.01,2023,루비온오피스텔,인의동,"20,500",종로구,12,0,13,18.2, , ,28-26,11110,10
 ,2021,신규,23.12~26.03,2023,루비온오피스텔,인의동,100,종로구,12,33,15,18.2, , ,28-26,11110,11
 ,2021,신규,23.12~25.12,2023,루비온오피스텔,인의동,"20,000",종로구,12,0,19,18.2, , ,28-26,11110,11
 ,2023,신규,24.01~26.01,2023,휴스턴오피스텔 창경궁,원남동,"22,000",종로구,12,0,4,19.33, , ,66-60,11110,9
 ,2023,신규,23.12~24.12,2023,휴스턴오피스텔 창경궁 ,원남동,"1,000",종로구,12,85,5,18.25, , ,66-67,11110,6
 ,2003,신규,23.12~25.12,2023,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,12,70,9,21.01, , ,95,11110,9
 ,2003,신규,24.02~26.02,2023,코윈 팔레스뷰 오피스텔,원남동,"14,700",종로구,12,0,14,21.01, , ,95,11110,3
 ,2023,신규,24.01~26.01,2023,휴스턴오피스텔 창경궁 ,원남동,"19,000",종로구,12,0,17,18.45, , ,66-67,11110,2
사용,2003,갱신,23.12~24.12,2023,코윈 팔레스뷰 오피스텔,원남동,"21,000",종로구,12,0,19,32.8,"20,000", ,95,11110,7
 ,2003,신규,24.02~26.02,2023,코윈 팔레스뷰 오피스텔,원남동,"10,500",종로구,12,0,26,21.01, , ,95,11110,10
 ,2015,신규,24.01~25.01,2023,아르젠종로,연지동,"1,000",종로구,12,71,8,18.33, , ,163-3,11110,8
 ,2015,신규,24.01~25.01,2023,아르젠종로,연지동,500,종로구,12,70,9,15.83, , ,163-3,11110,3
 ,2022,신규,24.01~26.01,2023,더넥스트 종로,연지동,"24,900",종로구,12,0,13,18.66, , ,56,11110,11
 ,2019,신규,24.02~26.02,2023,리베르떼_연지,연지동,"21,000",종로구,12,0,16,27.5, , ,222,11110,7
 ,2019,신규,24.01~26.01,2023,리베르떼_연지,연지동,"21,000",종로구,12,0,23,23.9, , ,222,11110,8
 ,2020,갱신,23.12~24.12,2023,센트럴시티대학로,효제동,"3,000",종로구,12,70,2,17.57,"3,000",60,167,11110,7
사용,2020,갱신,24.01~26.01,2023,센트럴시티대학로,효제동,"18,100",종로구,12,0,15,17.57,"21,000", ,167,11110,3
 ,2017,신규,24.02~25.02,2023,포레스트힐시티,효제동,"1,000",종로구,12,66,20,19.6, , ,65-2,11110,4
 ,2022,신규,24.01~26.01,2023,종로5가역 하이뷰더광장,종로5가,"24,000",종로구,12,0,16,18.97, , ,138-4,11110,14
 ,2022,신규,24.01~26.01,2023,종로5가역 하이뷰더광장,종로5가,"22,000",종로구,12,0,27,18.97, , ,138-4,11110,13
 ,2022,신규,24.02~25.02,2023,종로5가역 하이뷰더광장,종로5가,"1,000",종로구,12,110,30,18.97, , ,138-4,11110,9
사용,2001,갱신,24.02~25.02,2023,대보마로니에텔,연건동,"1,000",종로구,12,78,27,26.52,"1,000",75,206,11110,6
 ,2021,신규,24.03~25.03,2023,(255-1),창신동,"1,000",종로구,12,85,16,19.34, , ,255-1,11110,8
 ,2021,갱신,24.02~25.02,2023,(255-1),창신동,"1,000",종로구,12,90,16,19.34,"1,000",90,255-1,11110,10
사용,2021,갱신,24.02~25.02,2023,(255-1),창신동,"1,000",종로구,12,85,16,19.34,"1,000",85,255-1,11110,6
