갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008,신규,22.09~23.09,2022,광화문 스페이스본,사직동,"28,600",종로구,9,0,5,39.54, , ,9,11110,3
 ,2008,신규,22.11~24.11,2022,광화문 스페이스본,사직동,"34,000",종로구,9,0,17,39.54, , ,9,11110,7
 ,2008,신규,22.09~24.09,2022,광화문 스페이스본,사직동,"31,000",종로구,9,0,26,39.54, , ,9,11110,11
사용,2008,갱신,22.11~24.11,2022,광화문 스페이스본,사직동,"32,500",종로구,9,0,26,39.54,"31,000", ,9,11110,10
 ,2004,신규,22.11~23.11,2022,용비어천가,내수동,"28,000",종로구,9,0,3,37.56, , ,75,11110,17
 ,2004,신규,22.09~24.02,2022,용비어천가,내수동,"27,000",종로구,9,0,13,37.56, , ,75,11110,8
 ,2004,신규,22.09~23.09,2022,경희궁의 아침 2단지,내수동,"21,000",종로구,9,0,15,25.51, , ,71,11110,8
 ,2004,신규,22.10~24.10,2022,용비어천가,내수동,"22,000",종로구,9,0,26,28.19, , ,75,11110,2
 ,2007,신규,22.09~23.09,2022,르메이에르종로타운1,종로1가,"1,000",종로구,9,90,19,34.59, , ,24,11110,7
사용,2004,갱신,22.09~23.09,2022,BIZ-WELL 종로 오피스텔,익선동,500,종로구,9,63,8,18.89,500,60,34,11110,12
 ,2004,신규,22.09~23.09,2022,BIZ-WELL 종로 오피스텔,익선동,500,종로구,9,55,15,17.2, , ,34,11110,8
 ,2005, , ,2022,운현궁 에스케이 허브,경운동,"23,000",종로구,9,0,1,41.34, , ,89-4,11110,8
 ,2005,신규,22.09~23.06,2022,운현궁 에스케이 허브,경운동,"1,000",종로구,9,85,28,30.28, , ,89-4,11110,6
 ,2004,신규,22.09~23.09,2022,나스빌,낙원동,"1,000",종로구,9,63,17,28.69, , ,212,11110,6
 ,2020,신규,22.09~24.09,2022,종로 하이뷰 디아트,관수동,"1,000",종로구,9,80,2,18.16, , ,98-1,11110,4
 ,2020,신규,22.10~24.10,2022,종로 하이뷰 디아트,관수동,"19,500",종로구,9,0,14,18.16, , ,98-1,11110,5
 ,2020,갱신,22.11~23.02,2022,종로 하이뷰 디아트,관수동,"22,575",종로구,9,0,17,18.16,"21,500", ,98-1,11110,7
사용,2020,갱신,22.10~24.10,2022,종로 하이뷰 디아트,관수동,"23,100",종로구,9,0,19,18.16,"22,000", ,98-1,11110,10
 ,2020, ,22.11~23.11,2022,종로 하이뷰 디아트,관수동,"19,950",종로구,9,0,20,18.16, , ,98-1,11110,6
 ,2020,갱신,22.11~23.11,2022,종로 하이뷰 디아트,관수동,"3,000",종로구,9,70,23,18.16,"3,000",53,98-1,11110,4
 ,2020,신규,22.10~24.10,2022,종로 하이뷰 디아트,관수동,"10,000",종로구,9,50,25,21.44, , ,98-1,11110,8
 ,2020,신규,22.11~24.11,2022,종로 하이뷰 디아트,관수동,"22,800",종로구,9,0,27,19.8, , ,98-1,11110,8
사용,2020,갱신,22.10~24.10,2022,종로 하이뷰 디아트,관수동,"22,000",종로구,9,0,27,18.16,"21,000", ,98-1,11110,8
사용,2020,갱신,22.11~23.11,2022,종로 하이뷰 디아트,관수동,"18,900",종로구,9,0,28,18.16,"18,000", ,98-1,11110,3
 ,2021,신규,22.10~24.10,2022,루비온오피스텔,인의동,"20,000",종로구,9,0,13,18.2, , ,28-26,11110,2
 ,2021,신규,22.09~23.09,2022,루비온오피스텔,인의동,"1,000",종로구,9,85,17,18.2, , ,28-26,11110,12
 ,2022,신규,22.09~23.08,2022,휴스턴오피스텔 창경궁 C,원남동,"1,000",종로구,9,95,1,21.99, , ,66-6,11110,6
 ,2022,신규,22.09~23.09,2022,휴스턴오피스텔 창경궁 C,원남동,"1,000",종로구,9,80,6,21.11, , ,66-6,11110,4
 ,2003,갱신,22.09~24.09,2022,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,9,60,14,24.03,"1,000",60,95,11110,12
 ,2022,신규,22.09~23.09,2022,휴스턴오피스텔 창경궁 C,원남동,"1,000",종로구,9,100,24,21.99, , ,66-6,11110,9
 ,2003, , ,2022,코윈 팔레스뷰 오피스텔,원남동,"5,000",종로구,9,30,27,21.01, , ,95,11110,3
 ,2022, , ,2022,더넥스트 종로,연지동,"24,000",종로구,9,0,24,18.66, , ,56,11110,9
 ,2019,신규,22.09~24.09,2022,BS타워,효제동,"1,000",종로구,9,68,19,19.83, , ,193-1,11110,5
 ,2001,신규,22.10~24.10,2022,대보마로니에텔,연건동,"1,000",종로구,9,60,29,26.52, , ,206,11110,7
 ,2020,신규,22.09~24.09,2022,종로 웰라이프,창신동,"19,000",종로구,9,0,3,25.09, , ,302-1,11110,2
사용,2020,갱신,22.09~24.09,2022,종로 웰라이프,창신동,"17,000",종로구,9,0,16,24.2,"17,000", ,302-1,11110,1
 ,2016,신규,22.09~23.08,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,9,63,1,21.45, , ,1396,11110,14
 ,2005,신규,22.09~23.09,2022,동양파라빌,숭인동,"1,000",종로구,9,55,1,24.93, , ,1388,11110,11
 ,2016,신규,22.10~23.09,2022,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,9,63,1,21.45, , ,1396,11110,14
 ,2022,신규,22.09~24.08,2022,한라 운종가,숭인동,"20,000",종로구,9,0,1,22.55, , ,1425,11110,6
 ,2013,신규,22.09~23.09,2022,(1392),숭인동,"1,000",종로구,9,58,2,20.18, , ,1392,11110,6
 ,2014,갱신,22.09~24.09,2022,삼전솔하임4차,숭인동,"10,000",종로구,9,0,2,19.17,"10,000", ,318-2,11110,6
