갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2005, , ,2020,종로1번가,관철동,"1,000",종로구,4,75,13,23.86, , ,155,11110,11
 ,2004, , ,2020,롯데캐슬 천지인,숭인동,"11,000",종로구,4,50,3,63.85, , ,76,11110,14
 ,2020, , ,2020,블루카운티 숭인Ⅰ,숭인동,"24,000",종로구,4,0,4,27.18, , ,217-16,11110,8
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,60,4,21.36, , ,1396,11110,9
 ,2020, , ,2020,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,4,0,6,27.18, , ,217-16,11110,9
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,4,0,14,21.45, , ,1396,11110,15
 ,2013, , ,2020,종로 동광모닝스카이,숭인동,"12,100",종로구,4,0,17,19.95, , ,1421-1,11110,6
 ,2013, , ,2020,종로 동광모닝스카이,숭인동,"3,500",종로구,4,30,20,19.95, , ,1421-1,11110,4
 ,2005, , ,2020,엘리시앙오피스텔,숭인동,"10,000",종로구,4,30,20,34.38, , ,200-33,11110,8
 ,2013, , ,2020,그레이스탑,숭인동,"5,000",종로구,4,30,21,23.01, , ,178-94,11110,2
 ,2017, , ,2020,경희궁자이,교북동,"1,000",종로구,4,90,5,25.91, , ,126,11110,5
 ,2017, , ,2020,경희궁자이,교북동,"35,000",종로구,4,0,11,31.75, , ,126,11110,4
 ,2007, , ,2020,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,4,80,2,20.28, , ,48-2,11140,8
 ,2007, , ,2020,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,4,75,28,18.6, , ,48-2,11140,8
 ,2016, , ,2020,충무로엘크루메트로시티2,충무로5가,"17,500",중구,4,0,4,23.03, , ,36-2,11140,18
 ,2016, , ,2020,충무로엘크루메트로시티2,충무로5가,"1,000",중구,4,70,4,23.03, , ,36-2,11140,20
 ,2020, , ,2020,이지마루 충무로,충무로5가,"26,000",중구,4,0,6,35.57, , ,36-19,11140,6
 ,2016, , ,2020,충무로엘크루메트로시티2,충무로5가,"1,000",중구,4,70,16,23.03, , ,36-2,11140,6
 ,2005, , ,2020,대성을지로오피스텔,을지로5가,"17,000",중구,4,0,13,33.95, , ,77-2,11140,12
 ,2006, , ,2020,삼성파크빌,을지로5가,"2,000",중구,4,130,24,97.46, , ,39-1,11140,2
 ,2014, , ,2020,코발트팰리스,오장동,"11,550",중구,4,0,10,19.68, , ,90-24,11140,11
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"1,000",중구,4,85,4,29.78, , ,49,11140,18
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"20,000",중구,4,0,7,26.78, , ,49,11140,7
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"18,000",중구,4,0,13,29.46, , ,49,11140,19
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"5,000",중구,4,65,20,28.1, , ,49,11140,18
 ,2013, , ,2020,엘크루 메트로시티,충무로3가,"25,000",중구,4,0,30,37.77, , ,49,11140,13
 ,2018, , ,2020,제이매크로 타워,저동2가,"18,500",중구,4,0,15,19.35, , ,7-2,11140,13
 ,2018, , ,2020,제이매크로 타워,저동2가,"2,000",중구,4,65,17,19.35, , ,7-2,11140,3
 ,2018, , ,2020,대현프리몰,신당동,"1,000",중구,4,85,20,27.32, , ,421-1,11140,6
 ,2014, , ,2020,신당아르브,신당동,"1,000",중구,4,65,23,21.31, , ,160-5,11140,11
 ,2006, , ,2020,신당동 340-73 (문창도),신당동,"17,000",중구,4,0,27,41.7, , ,340-73,11140,8
 ,2018, , ,2020,위더스하임,흥인동,"18,900",중구,4,0,11,24.48, , ,142-1,11140,3
 ,2014, , ,2020,동대문 와이즈 캐슬,흥인동,500,중구,4,50,20,19.92, , ,119,11140,7
 ,2014, , ,2020,동대문 와이즈 캐슬,흥인동,"14,700",중구,4,0,27,21.35, , ,119,11140,2
 ,2019, , ,2020,유진빌딩,무학동,"1,000",중구,4,73,21,16.05, , ,7-1,11140,4
 ,2013, , ,2020,한양 I-Class,황학동,"1,000",중구,4,55,1,19.05, , ,787,11140,2
 ,2019, , ,2020,베네스트,황학동,"20,500",중구,4,0,2,33.52, , ,855,11140,7
 ,2019, , ,2020,베네스트,황학동,"21,500",중구,4,0,2,33.52, , ,855,11140,7
 ,2013, , ,2020,한양 I-Class,황학동,"11,500",중구,4,0,2,19.05, , ,787,11140,5
 ,2013, , ,2020,한양 I-Class,황학동,"12,500",중구,4,0,2,19.05, , ,787,11140,4
 ,2017, , ,2020,(2022),황학동,"25,000",중구,4,0,2,42.53, , ,2022,11140,7
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"17,000",중구,4,0,4,22.52, , ,819,11140,6
 ,2018, , ,2020,골드캐슬Ⅳ,황학동,"24,500",중구,4,0,4,44.34, , ,1733,11140,6
 ,2019, , ,2020,OR Plus Loft 오피스텔,황학동,"8,000",중구,4,55,6,27.09, , ,1694,11140,8
 ,2013, , ,2020,한양 I-Class,황학동,"1,000",중구,4,55,8,19.05, , ,787,11140,3
 ,2017, , ,2020,골드캐슬Ⅲ,황학동,"24,000",중구,4,0,8,40.32, , ,1743,11140,2
 ,2017, , ,2020,(1079),황학동,"21,000",중구,4,0,9,29.16, , ,1079,11140,7
 ,2013, , ,2020,한양 I-Class,황학동,"13,000",중구,4,0,11,19.05, , ,787,11140,6
 ,2017, , ,2020,(2022),황학동,"3,000",중구,4,40,11,19.58, , ,2022,11140,7
 ,2014, , ,2020,블루카운티Ⅱ,황학동,"26,000",중구,4,0,13,49.43, , ,1628,11140,7
 ,2013, , ,2020,한양 I-Class,황학동,"13,000",중구,4,0,14,19.05, , ,787,11140,6
 ,2014, , ,2020,아미인,황학동,"13,500",중구,4,0,15,18.23, , ,836,11140,3
 ,2018, , ,2020,위너빌(Winnervill),황학동,"24,900",중구,4,0,16,35.56, , ,1200,11140,3
 ,2017, , ,2020,(2022),황학동,"26,000",중구,4,0,17,46.68, , ,2022,11140,5
 ,2018, , ,2020,동광팰리스,황학동,"24,000",중구,4,0,17,36.41, , ,1572,11140,6
 ,2018, , ,2020,동광팰리스,황학동,"24,000",중구,4,0,17,35.94, , ,1572,11140,4
 ,2013, , ,2020,한양 I-Class,황학동,"1,000",중구,4,55,18,19.05, , ,787,11140,2
 ,2019, , ,2020,베네스트,황학동,"23,600",중구,4,0,18,35.11, , ,855,11140,10
 ,2015, , ,2020,골드캐슬Ⅰ,황학동,"21,000",중구,4,0,20,40.61, , ,1725,11140,4
 ,2019, , ,2020,OR Plus Loft 오피스텔,황학동,"7,000",중구,4,55,20,23.98, , ,1694,11140,8
 ,2004, , ,2020,신당역올리브2,황학동,"1,000",중구,4,50,20,23.82, , ,2484,11140,12
 ,2014, , ,2020,황학동 복합시설(DUO302),황학동,"1,000",중구,4,65,21,22.52, , ,819,11140,16
 ,존재하지 않음, , ,2020,주건축물제1동,황학동,"25,000",중구,4,0,25,41.41, , ,19,11140,10
 ,2004, , ,2020,신당역올리브2,황학동,"1,000",중구,4,55,29,23.82, , ,2484,11140,12
 ,2018, , ,2020,청계 블루카운티,황학동,"30,000",중구,4,0,30,51.43, , ,1720,11140,9
 ,2016, , ,2020,덕수궁롯데캐슬,순화동,"1,000",중구,4,110,18,38.79, , ,217,11140,8
 ,2003, , ,2020,바비엥-1,의주로1가,"40,000",중구,4,0,14,83.05, , ,32-2,11140,18
 ,2005, , ,2020,바비엥-2,의주로1가,"40,000",중구,4,0,14,80.31, , ,25-10,11140,8
 ,2006, , ,2020,브라운스톤서울,중림동,"40,000",중구,4,40,3,113.2, , ,355,11140,12
 ,2006, , ,2020,브라운스톤서울,중림동,"8,000",중구,4,40,3,30.99, , ,355,11140,5
 ,2005, , ,2020,서울역 디오빌,만리동1가,"1,000",중구,4,70,6,27.74, , ,62-7,11140,4
 ,2004, , ,2020,KCC 파크타운,만리동2가,"37,000",중구,4,0,4,66.47, , ,11-1,11140,4
 ,2004, , ,2020,KCC 파크타운,만리동2가,"20,000",중구,4,0,9,32.02, , ,11-1,11140,12
 ,2004, , ,2020,KCC 파크타운,만리동2가,"3,000",중구,4,130,24,66.47, , ,11-1,11140,12
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"2,000",용산구,4,65,12,31.1, , ,101-49,11170,18
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,4,100,3,27.43, , ,56,11170,11
 ,2013, , ,2020,센트레빌아스테리움서울,동자동,"3,000",용산구,4,200,6,78.13, , ,45,11170,14
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,4,85,6,21.71, , ,56,11170,18
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,4,85,10,21.52, , ,56,11170,6
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,4,100,20,27.42, , ,56,11170,27
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"26,250",용산구,4,0,4,29.97, , ,120-20,11170,14
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"27,825",용산구,4,0,7,33.61, , ,120-20,11170,9
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"15,000",용산구,4,40,13,33.61, , ,120-20,11170,6
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"24,100",용산구,4,0,18,33.61, , ,120-20,11170,9
 ,2018, , ,2020,용산파크뷰,원효로1가,900,용산구,4,58,21,19.46, , ,46-3,11170,7
 ,2018, , ,2020,용산2차휴먼타운,원효로1가,"26,000",용산구,4,0,21,29.94, , ,120-22,11170,7
 ,2018, , ,2020,용산파크뷰,원효로1가,"25,900",용산구,4,0,25,38.52, , ,46-3,11170,3
 ,2014, , ,2020,아인하우스,원효로3가,"14,500",용산구,4,0,12,24.48, , ,277-36,11170,4
 ,2004, , ,2020,삼라마이다스빌,문배동,"23,000",용산구,4,0,2,38.63, , ,40-19,11170,6
 ,2017, , ,2020,용산 리브,문배동,"33,600",용산구,4,0,3,42.25, , ,10-3,11170,13
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"26,000",용산구,4,0,3,38.13, , ,11-10,11170,7
 ,2010, , ,2020,리첸시아 용산B,문배동,"38,000",용산구,4,0,3,56.37, , ,40-31,11170,3
 ,2013, , ,2020,용산큐브,문배동,"1,000",용산구,4,65,4,17.46, , ,24-4,11170,4
 ,2010, , ,2020,리첸시아 용산B,문배동,"34,000",용산구,4,0,4,47.51, , ,40-31,11170,3
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"24,000",용산구,4,0,4,29.69, , ,11-10,11170,7
 ,2004, , ,2020,지오베르크,문배동,"26,000",용산구,4,0,6,42.18, , ,17-1,11170,2
 ,2012, , ,2020,프라임펠리스,문배동,"1,000",용산구,4,80,6,27.83, , ,24-8,11170,9
 ,2012, , ,2020,프라임펠리스,문배동,"22,000",용산구,4,0,6,27.83, , ,24-8,11170,10
 ,2007, , ,2020,용산씨제이나인파크,문배동,"3,000",용산구,4,150,10,68.41, , ,24-6,11170,3
 ,2007, , ,2020,용산씨제이나인파크,문배동,"31,500",용산구,4,0,10,42.5, , ,24-6,11170,6
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"30,200",용산구,4,0,11,38.46, , ,11-10,11170,6
 ,2013, , ,2020,용산큐브,문배동,"1,000",용산구,4,65,12,17.46, , ,24-4,11170,12
 ,2010, , ,2020,리첸시아 용산B,문배동,"3,000",용산구,4,150,13,56.1, , ,40-31,11170,3
 ,2005, , ,2020,이안 용산1차,문배동,"38,000",용산구,4,0,18,61.06, , ,11-14,11170,15
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"22,830",용산구,4,0,18,37.24, , ,11-10,11170,7
 ,2017, , ,2020,용산 리브,문배동,"30,000",용산구,4,0,18,42.25, , ,10-3,11170,12
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"25,000",용산구,4,0,21,29.69, , ,11-10,11170,4
 ,2007, , ,2020,이안용산프리미어,문배동,"42,000",용산구,4,0,22,72.46, , ,3-3,11170,7
 ,2007, , ,2020,이안용산프리미어,문배동,"42,000",용산구,4,0,24,72.99, , ,3-3,11170,3
 ,2013, , ,2020,용산큐브,문배동,"18,000",용산구,4,0,25,17.46, , ,24-4,11170,12
 ,2007, , ,2020,용산아크로타워,문배동,"2,000",용산구,4,110,25,38.37, , ,24-21,11170,5
 ,2017, , ,2020,용산 리브,문배동,"8,000",용산구,4,70,28,42.25, , ,10-3,11170,5
 ,2005, , ,2020,용산파크자이,한강로1가,"30,800",용산구,4,0,6,50.8, , ,50-1,11170,9
 ,2005, , ,2020,용산파크자이,한강로1가,"27,000",용산구,4,0,16,36.13, , ,50-1,11170,8
 ,2005, , ,2020,용산파크자이,한강로1가,"32,000",용산구,4,0,16,37.26, , ,50-1,11170,35
 ,2007, , ,2020,대우 월드마크 용산,한강로1가,"52,000",용산구,4,0,23,83.07, , ,64,11170,11
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"21,000",용산구,4,0,2,32.85, , ,312-4,11170,14
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"22,000",용산구,4,0,2,29.66, , ,312-4,11170,5
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"33,569",용산구,4,0,2,44.7, , ,420,11170,32
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"1,000",용산구,4,70,2,29.66, , ,312-4,11170,12
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"13,000",용산구,4,30,4,22.05, , ,312-4,11170,15
 ,2004, , ,2020,한강로 대우아이빌,한강로2가,"19,000",용산구,4,0,4,33.54, , ,2-11,11170,8
 ,2005, , ,2020,한강현대하이엘,한강로2가,"21,000",용산구,4,0,4,42.32, , ,2-36,11170,8
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"22,000",용산구,4,0,6,32.19, , ,312-4,11170,15
 ,2012,갱신,20.05~21.05,2020,아스테리움 용산,한강로2가,"38,000",용산구,4,10,6,49.66,"38,000",5,419,11170,22
 ,존재하지 않음, , ,2020,래미안 용산 더 센트럴,한강로2가,"42,000",용산구,4,0,8,48.57, , ,422,11170,6
 ,2005, , ,2020,한강로벽산메가트리움,한강로2가,"24,000",용산구,4,0,12,32.15, , ,2-8,11170,22
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"26,250",용산구,4,0,13,29.85, , ,420,11170,23
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"26,250",용산구,4,0,13,29.85, , ,420,11170,23
 ,2005, , ,2020,한강로벽산메가트리움,한강로2가,"25,000",용산구,4,0,14,33.02, , ,2-8,11170,27
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"14,000",용산구,4,20,18,23.85, , ,312-4,11170,5
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"49,000",용산구,4,0,21,46.29, , ,420,11170,27
 ,2005, , ,2020,한강로벽산메가트리움,한강로2가,"24,000",용산구,4,0,22,29.54, , ,2-8,11170,14
 ,존재하지 않음, , ,2020,래미안 용산 더 센트럴,한강로2가,"46,000",용산구,4,0,29,47.65, , ,422,11170,6
 ,2004, , ,2020,한강대우트럼프월드3,한강로3가,"1,000",용산구,4,110,3,39.7, , ,65-230,11170,25
 ,2003, , ,2020,노블리안,상왕십리동,"2,000",성동구,4,60,11,30.81, , ,750,11200,4
 ,2003, , ,2020,노블리안,상왕십리동,"15,000",성동구,4,0,14,30.81, , ,750,11200,13
 ,2003, , ,2020,노블리안,상왕십리동,"15,000",성동구,4,0,20,30.81, , ,750,11200,9
 ,2003, , ,2020,노블리안,상왕십리동,"1,000",성동구,4,70,22,30.81, , ,750,11200,14
 ,2011, , ,2020,리오파크 오피스텔,하왕십리동,"2,000",성동구,4,50,7,22.82, , ,898-2,11200,6
 ,2017, , ,2020,동인드림힐스,하왕십리동,"24,150",성동구,4,0,10,27.51, , ,890-181,11200,14
 ,2016, , ,2020,센트라스,하왕십리동,"5,000",성동구,4,75,11,32.53, , ,1070,11200,9
 ,2016, , ,2020,센트라스,하왕십리동,"27,500",성동구,4,0,18,29.16, , ,1070,11200,23
 ,2011, , ,2020,리오파크 오피스텔,하왕십리동,"3,000",성동구,4,45,18,22.82, , ,898-2,11200,4
 ,2005, , ,2020,동인 레반트 오피스텔,하왕십리동,"15,500",성동구,4,0,23,27.54, , ,903-3,11200,13
 ,2018, , ,2020,비앤리베스텔,홍익동,"14,700",성동구,4,0,1,16.74, , ,146-1,11200,4
 ,2018, , ,2020,비앤리베스텔,홍익동,"15,700",성동구,4,0,25,16.74, , ,146-1,11200,9
 ,1998, , ,2020,신한넥스텔,도선동,500,성동구,4,45,8,19.63, , ,14,11200,5
 ,2018, , ,2020,렉스오피스텔,도선동,"5,000",성동구,4,38,8,20.35, , ,268,11200,7
 ,2018, , ,2020,렉스오피스텔,도선동,"5,000",성동구,4,38,10,21.37, , ,268,11200,4
 ,2018, , ,2020,렉스오피스텔,도선동,"17,200",성동구,4,0,11,21.27, , ,268,11200,9
 ,2018, , ,2020,렉스오피스텔,도선동,"20,850",성동구,4,0,14,25.32, , ,268,11200,4
 ,2018, , ,2020,렉스오피스텔,도선동,"5,000",성동구,4,50,14,20.35, , ,268,11200,5
 ,2018, , ,2020,렉스오피스텔,도선동,"16,800",성동구,4,0,15,21.49, , ,268,11200,8
 ,2018, , ,2020,렉스오피스텔,도선동,"19,000",성동구,4,0,16,25.32, , ,268,11200,8
 ,2018, , ,2020,렉스오피스텔,도선동,"5,500",성동구,4,50,18,21.37, , ,268,11200,6
 ,2018, , ,2020,렉스오피스텔,도선동,"18,000",성동구,4,0,21,20.35, , ,268,11200,5
 ,2018, , ,2020,렉스오피스텔,도선동,"8,800",성동구,4,30,21,18.7, , ,268,11200,5
 ,2018, , ,2020,렉스오피스텔,도선동,"17,000",성동구,4,0,23,20.35, , ,268,11200,8
 ,2017, , ,2020,한성아펠타워,도선동,"2,000",성동구,4,80,25,23.61, , ,53,11200,13
 ,2007, , ,2020,마장동청계아르테미스,마장동,"27,000",성동구,4,0,13,69.12, , ,778-5,11200,4
 ,2006, , ,2020,왕십리역이스타빌,행당동,"19,000",성동구,4,0,4,29.43, , ,287-15,11200,8
 ,2006, , ,2020,왕십리역이스타빌,행당동,"1,000",성동구,4,75,13,29.43, , ,287-15,11200,12
 ,2018, , ,2020,왕십리 큐브스테이트,행당동,"10,000",성동구,4,20,22,15.98, , ,286-25,11200,3
 ,2004, , ,2020,성수 그린빌,성수동1가,"18,000",성동구,4,0,2,34.59, , ,685-54,11200,6
 ,2005, , ,2020,뚝섬리버빌,성수동1가,"1,000",성동구,4,65,7,30.69, , ,13-117,11200,3
 ,2004, , ,2020,성수 그린빌,성수동1가,"18,000",성동구,4,0,13,36, , ,685-54,11200,7
 ,2004, , ,2020,Biz-Well 성수,성수동1가,"3,000",성동구,4,37,15,24.69, , ,33-21,11200,6
 ,2013, , ,2020,서울숲오피스텔,성수동1가,"5,000",성동구,4,85,15,44.16, , ,656-392,11200,4
 ,2004, , ,2020,성수 그린빌,성수동1가,"19,000",성동구,4,0,17,34.59, , ,685-54,11200,8
 ,2003, , ,2020,성수동 뉴타운오피스텔,성수동1가,"12,000",성동구,4,25,18,29.23, , ,72-69,11200,5
 ,2004, , ,2020,이에스에이리버하우스,성수동1가,"22,000",성동구,4,0,22,39.15, , ,13-12,11200,2
 ,2018, , ,2020,서울숲 프라임 알파,성수동1가,"44,500",성동구,4,0,23,59.18, , ,13-120,11200,11
 ,2004, , ,2020,Biz-Well 성수,성수동1가,"3,000",성동구,4,37,23,24.65, , ,33-21,11200,8
 ,2004, , ,2020,Biz-Well 성수,성수동1가,"3,000",성동구,4,37,30,24.69, , ,33-21,11200,8
 ,2017, , ,2020,(299-134),성수동2가,"24,000",성동구,4,0,4,39.78, , ,299-134,11200,2
 ,2003, , ,2020,성원상떼뷰오피스텔,성수동2가,"5,500",성동구,4,35,6,24.84, , ,277-37,11200,2
 ,2003, , ,2020,성원상떼뷰오피스텔,성수동2가,"2,000",성동구,4,55,10,28.08, , ,277-37,11200,7
 ,2013, , ,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,4,55,11,18.33, , ,277-101,11200,2
 ,2013, , ,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"12,700",성동구,4,0,15,18.33, , ,277-101,11200,7
 ,2013, , ,2020,성수동램킨중흥S클래스오피스텔,성수동2가,500,성동구,4,60,18,18.33, , ,277-101,11200,8
 ,2013, , ,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,4,55,20,18.33, , ,277-101,11200,5
 ,2003, , ,2020,성원상떼뷰오피스텔,성수동2가,"1,000",성동구,4,60,20,28.08, , ,277-37,11200,10
 ,2003, , ,2020,성원상떼뷰오피스텔,성수동2가,"13,000",성동구,4,0,20,28.08, , ,277-37,11200,8
 ,2019, , ,2020,테라타워,성수동2가,"24,500",성동구,4,0,20,20.28, , ,299-242,11200,4
 ,존재하지 않음, , ,2020,그루빌2차,성수동2가,"20,940",성동구,4,0,21,36.36, , ,289-167,11200,2
 ,2013, , ,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,4,55,25,18.33, , ,277-101,11200,6
 ,2003, , ,2020,송정동센스빌오피스텔,송정동,"12,000",성동구,4,15,17,31.19, , ,81-16,11200,8
 ,2016, , ,2020,서희스타힐스리버파크,용답동,"14,300",성동구,4,0,1,21.9, , ,238-12,11200,13
 ,2013, , ,2020,어반 오피스텔,용답동,"1,000",성동구,4,45,2,16.21, , ,229-10,11200,7
 ,2016, , ,2020,서희스타힐스리버파크,용답동,"13,600",성동구,4,0,3,21.9, , ,238-12,11200,6
 ,2006, , ,2020,신창비바패밀리,용답동,"25,500",성동구,4,0,4,65.82, , ,232-1,11200,13
 ,1991, , ,2020,삼호오피스텔,용답동,"1,500",성동구,4,30,6,26.25, , ,236-5,11200,8
 ,2016, , ,2020,서희스타힐스리버파크,용답동,"1,000",성동구,4,55,7,21.9, , ,238-12,11200,5
 ,2011, , ,2020,오르세오피스텔,용답동,"16,000",성동구,4,0,7,35, , ,238-2,11200,12
 ,2013, , ,2020,어반 오피스텔,용답동,"2,000",성동구,4,52,8,16.21, , ,229-10,11200,2
 ,2016, , ,2020,서희스타힐스리버파크,용답동,"13,500",성동구,4,0,11,21.9, , ,238-12,11200,10
 ,1991, , ,2020,삼호오피스텔,용답동,"7,000",성동구,4,0,14,26.25, , ,236-5,11200,8
 ,1991, , ,2020,삼호오피스텔,용답동,"6,000",성동구,4,0,14,26.25, , ,236-5,11200,8
 ,2013, , ,2020,어반 오피스텔,용답동,"1,000",성동구,4,59,14,17.08, , ,229-10,11200,4
 ,2011, , ,2020,오르세오피스텔,용답동,"15,000",성동구,4,0,18,33.2, , ,238-2,11200,6
 ,2006, , ,2020,신창비바패밀리,용답동,"26,000",성동구,4,0,27,70.12, , ,232-1,11200,9
 ,2018, , ,2020,정익제이타워1차,중곡동,"10,000",광진구,4,24,3,16.22, , ,639-4,11215,3
 ,2015, , ,2020,아지(AZ)0213,중곡동,"1,000",광진구,4,60,4,20.44, , ,648-14,11215,7
 ,2017, , ,2020,리아리움더언타워,중곡동,"3,000",광진구,4,65,8,18.5, , ,157-17,11215,7
 ,2018, , ,2020,정익제이타워1차,중곡동,"1,000",광진구,4,65,9,15.9, , ,639-4,11215,9
 ,2015, , ,2020,아지(AZ)0213,중곡동,"3,000",광진구,4,50,11,20.85, , ,648-14,11215,11
 ,2015, , ,2020,아지(AZ)0213,중곡동,"1,000",광진구,4,60,25,20.85, , ,648-14,11215,6
 ,2018, , ,2020,정익제이타워1차,중곡동,"2,000",광진구,4,65,25,15.97, , ,639-4,11215,8
 ,2015, , ,2020,아지(AZ)0213,중곡동,"3,000",광진구,4,48,28,20.44, , ,648-14,11215,8
 ,2018, , ,2020,정익제이타워1차,중곡동,"4,000",광진구,4,50,28,16.37, , ,639-4,11215,4
 ,2015, , ,2020,아지(AZ)0213,중곡동,"3,000",광진구,4,50,28,20.44, , ,648-14,11215,8
 ,2019, , ,2020,라퓨타 빌딩,구의동,"3,000",광진구,4,50,2,22.98, , ,246-68,11215,6
 ,2019, , ,2020,리버 비스타 구의,구의동,"19,000",광진구,4,0,2,19.79, , ,243-13,11215,16
 ,2015, , ,2020,웰츠타워,구의동,"1,000",광진구,4,83,2,24.75, , ,252-16,11215,15
 ,2003, , ,2020,센트럴빌,구의동,"1,000",광진구,4,60,3,32.19, , ,253-19,11215,5
 ,2003, , ,2020,평강오피스텔,구의동,"15,000",광진구,4,0,3,27.69, , ,598-2,11215,4
 ,2016, , ,2020,아하바 하우스,구의동,"30,000",광진구,4,0,7,57.16, , ,251-170,11215,4
 ,2003, , ,2020,신도브래뉴오피스텔,구의동,"4,000",광진구,4,35,7,24.41, , ,251-34,11215,4
 ,존재하지 않음, , ,2020,강변에스케이뷰,구의동,"19,000",광진구,4,0,10,28.76, , ,667,11215,3
