갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2004, , ,2020,경희궁의 아침 4단지,내수동,"10,000",종로구,7,48,1,28.24, , ,73,11110,15
 ,2004, , ,2020,용비어천가,내수동,"5,000",종로구,7,70,1,33, , ,75,11110,18
 ,2004, , ,2020,광화문시대,내수동,"1,000",종로구,7,80,1,32.01, , ,74,11110,6
 ,2004, , ,2020,광화문시대,내수동,"8,000",종로구,7,50,2,31.75, , ,74,11110,8
 ,2004, , ,2020,광화문시대,내수동,"10,000",종로구,7,55,2,38.88, , ,74,11110,12
 ,2004, , ,2020,광화문시대,내수동,"10,000",종로구,7,50,2,34.9, , ,74,11110,10
 ,2004, , ,2020,광화문시대,내수동,"11,000",종로구,7,40,8,32.01, , ,74,11110,9
 ,2004, , ,2020,경희궁의 아침 2단지,내수동,"5,000",종로구,7,125,8,57.8, , ,71,11110,5
 ,2004, , ,2020,용비어천가,내수동,"3,000",종로구,7,75,9,30.76, , ,75,11110,16
 ,2004, , ,2020,용비어천가,내수동,"22,000",종로구,7,0,9,30.36, , ,75,11110,7
 ,2004, , ,2020,용비어천가,내수동,"30,000",종로구,7,0,9,37.56, , ,75,11110,14
 ,2004, , ,2020,경희궁의 아침 2단지,내수동,"22,000",종로구,7,0,17,29.41, , ,71,11110,7
 ,2004, , ,2020,용비어천가,내수동,"21,000",종로구,7,0,18,28.19, , ,75,11110,8
 ,2004, , ,2020,용비어천가,내수동,"22,000",종로구,7,0,20,28.19, , ,75,11110,2
 ,2004, , ,2020,경희궁의 아침 3단지,내수동,"2,000",종로구,7,80,21,37.5, , ,72,11110,5
 ,2004, , ,2020,광화문시대,내수동,"1,000",종로구,7,85,27,34.9, , ,74,11110,10
 ,2004, , ,2020,경희궁의 아침 3단지,내수동,"23,000",종로구,7,0,30,37.5, , ,72,11110,12
 ,2007, , ,2020,르메이에르종로타운1,종로1가,"22,000",종로구,7,0,22,45.41, , ,24,11110,11
 ,2008, , ,2020,종로1가 대성스카이렉스,견지동,"21,000",종로구,7,0,18,35.95, , ,110,11110,6
 ,2002, , ,2020,(33-6),익선동,"6,000",종로구,7,0,6,23.15, , ,33-6,11110,2
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"21,000",종로구,7,0,22,39.2, , ,89-4,11110,5
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"5,000",종로구,7,65,22,38.59, , ,89-4,11110,7
 ,2017, , ,2020,포레스트힐시티,효제동,"17,850",종로구,7,0,4,28.86, , ,65-2,11110,5
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"24,000",종로구,7,0,1,43.78, , ,1396,11110,19
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,7,0,1,23.24, , ,1396,11110,8
 ,2014, , ,2020,디세븐,숭인동,500,종로구,7,40,1,14.86, , ,313-12,11110,13
 ,2005, , ,2020,동양파라빌,숭인동,"12,500",종로구,7,0,1,24.93, , ,1388,11110,9
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"24,000",종로구,7,0,2,43.84, , ,1396,11110,19
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"3,000",종로구,7,50,2,21.36, , ,1396,11110,10
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"24,000",종로구,7,0,3,43.84, , ,1396,11110,19
