갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,2008,갱신,23.08~25.08,2023,광화문 스페이스본,사직동,"29,925",종로구,7,0,10,39.54,"28,500", ,9,11110,3
 ,2008,신규,23.07~24.07,2023,광화문 스페이스본,사직동,"1,000",종로구,7,110,11,39.54, , ,9,11110,4
 ,2008,신규,23.08~24.08,2023,광화문 스페이스본,사직동,"1,000",종로구,7,125,19,39.54, , ,9,11110,5
 ,2008,신규,23.09~25.09,2023,광화문 스페이스본,사직동,"27,000",종로구,7,0,27,39.54, , ,9,11110,4
 ,2004,신규,23.07~24.07,2023,경희궁의 아침 2단지,내수동,"1,000",종로구,7,95,4,32.43, , ,71,11110,15
 ,2004,신규,23.07~24.07,2023,광화문시대,내수동,"1,000",종로구,7,95,5,40.26, , ,74,11110,16
 ,2004,신규,23.07~24.07,2023,용비어천가,내수동,"8,000",종로구,7,110,8,45.89, , ,75,11110,11
 ,2004,신규,23.08~24.08,2023,용비어천가,내수동,"1,000",종로구,7,98,10,37.56, , ,75,11110,9
 ,2004,신규,23.07~24.07,2023,용비어천가,내수동,"1,000",종로구,7,80,10,30.36, , ,75,11110,8
 ,2004, , ,2023,경희궁의 아침 3단지,내수동,"10,000",종로구,7,70,11,37.5, , ,72,11110,14
 ,2004,신규,23.08~25.08,2023,광화문시대,내수동,"40,000",종로구,7,30,11,71.85, , ,74,11110,16
 ,2004,신규,23.07~24.07,2023,용비어천가,내수동,"1,000",종로구,7,95,12,33, , ,75,11110,7
 ,2004,신규,23.07~24.07,2023,용비어천가,내수동,"1,000",종로구,7,80,13,30.76, , ,75,11110,6
 ,2004, , ,2023,광화문시대,내수동,"37,000",종로구,7,0,14,56.56, , ,74,11110,11
 ,2004,신규,23.08~25.07,2023,용비어천가,내수동,"24,700",종로구,7,0,17,37.56, , ,75,11110,10
 ,2004,신규,23.08~25.08,2023,용비어천가,내수동,"4,500",종로구,7,80,18,37.12, , ,75,11110,14
 ,2004,신규,23.08~24.12,2023,용비어천가,내수동,"15,000",종로구,7,50,22,37.56, , ,75,11110,8
 ,2004,갱신,23.10~25.09,2023,경희궁의 아침 2단지,내수동,"45,500",종로구,7,0,25,57.8,"47,000", ,71,11110,10
 ,2004,신규,23.07~24.07,2023,BIZ-WELL 종로 오피스텔,익선동,500,종로구,7,74,11,27.4, , ,34,11110,6
 ,2004,신규,23.09~24.09,2023,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,7,70,28,23.14, , ,34,11110,9
 ,2005,신규,23.07~24.07,2023,운현궁 에스케이 허브,경운동,"1,000",종로구,7,110,5,41.12, , ,89-4,11110,7
 ,2005,신규,23.07~25.07,2023,운현궁 에스케이 허브,경운동,"1,000",종로구,7,100,6,41.12, , ,89-4,11110,3
 ,2005,신규,23.10~25.10,2023,운현궁 에스케이 허브,경운동,"25,000",종로구,7,0,20,41.12, , ,89-4,11110,9
 ,2020,신규,23.08~24.08,2023,종로 하이뷰 디아트,관수동,"9,000",종로구,7,55,8,21.44, , ,98-1,11110,6
