갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1998,신규,23.01~25.01,2022,파크뷰타워,필운동,"20,000",종로구,12,0,1,34.2, , ,285-5,11110,7
사용,2004,갱신,22.12~24.12,2022,경희궁의 아침 3단지,내수동,"26,000",종로구,12,0,1,37.5,"26,000", ,72,11110,6
 ,2004,갱신,23.01~23.12,2022,광화문시대,내수동,"9,000",종로구,12,60,3,32.01,"9,000",55,74,11110,4
 ,2004,신규,23.01~24.01,2022,경희궁의 아침 2단지,내수동,"1,000",종로구,12,77,3,25.51, , ,71,11110,15
 ,2004,신규,22.12~24.12,2022,광화문시대,내수동,"11,000",종로구,12,54,5,34.9, , ,74,11110,15
 ,2004,신규,23.01~24.01,2022,광화문시대,내수동,"1,000",종로구,12,90,10,34.9, , ,74,11110,9
 ,2004,신규,23.01~24.01,2022,광화문시대,내수동,"1,000",종로구,12,90,10,34.9, , ,74,11110,10
 ,2004,신규,23.01~24.01,2022,광화문시대,내수동,"23,000",종로구,12,0,14,33.3, , ,74,11110,9
 ,2004,신규,23.01~24.01,2022,경희궁의 아침 3단지,내수동,"1,000",종로구,12,89,16,37.5, , ,72,11110,6
 ,2004,신규,23.02~24.02,2022,경희궁의 아침 3단지,내수동,"1,000",종로구,12,89,20,37.5, , ,72,11110,12
 ,2004,신규,22.12~23.12,2022,경희궁의 아침 2단지,내수동,"1,000",종로구,12,90,21,32.43, , ,71,11110,7
 ,2004,신규, ,2022,용비어천가,내수동,300,종로구,12,150,21,50.32, , ,75,11110,16
 ,2004,신규,23.01~24.01,2022,경희궁의 아침 2단지,내수동,"12,000",종로구,12,20,25,32.43, , ,71,11110,8
 ,2004,신규,23.02~25.02,2022,두산위브파빌리온,수송동,"22,000",종로구,12,0,23,35.22, , ,58,11110,10
 ,2007,신규,23.02~24.02,2022,르메이에르종로타운1,종로1가,"5,000",종로구,12,75,19,36.23, , ,24,11110,6
 ,2004,신규,22.12~23.12,2022,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,12,65,16,23.14, , ,34,11110,4
 ,2005,신규,23.01~25.01,2022,운현궁 에스케이 허브,경운동,"26,000",종로구,12,0,11,42.38, , ,89-4,11110,3
 ,2004,신규,23.01~25.01,2022,나스빌,낙원동,"18,000",종로구,12,0,30,28.69, , ,212,11110,3
 ,2019,신규,23.01~24.01,2022,드래곤팰리스,돈의동,"1,000",종로구,12,80,29,21.13, , ,41-1,11110,3
 ,2020,신규,23.01~24.01,2022,종로 하이뷰 디아트,관수동,"4,762",종로구,12,65,3,18.16, , ,98-1,11110,10
 ,2020,갱신, ,2022,종로 하이뷰 디아트,관수동,"21,000",종로구,12,0,16,18.16,"20,000", ,98-1,11110,10
 ,2020,갱신,23.01~24.01,2022,종로 하이뷰 디아트,관수동,"1,000",종로구,12,73,17,18.16,"1,000",70,98-1,11110,8
 ,2020,신규,22.12~24.12,2022,종로 하이뷰 디아트,관수동,"19,000",종로구,12,0,22,18.16, , ,98-1,11110,4
사용,2020,갱신,23.01~24.01,2022,종로 하이뷰 디아트,관수동,"1,000",종로구,12,70,23,18.16,"1,000",66,98-1,11110,3
 ,2021,신규,23.01~24.01,2022,루비온오피스텔,인의동,"1,000",종로구,12,80,12,18.2, , ,28-26,11110,13
 ,2003,신규,23.02~24.02,2022,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,12,65,23,24.03, , ,95,11110,10
 ,2003,신규,23.02~25.01,2022,코윈 팔레스뷰 오피스텔,원남동,"2,000",종로구,12,85,31,32.8, , ,95,11110,8
 ,2019,신규,22.12~24.12,2022,리베르떼_연지,연지동,"24,000",종로구,12,0,8,27.3, , ,222,11110,7
 ,2019,신규,23.02~25.02,2022,리베르떼_연지,연지동,"20,000",종로구,12,0,24,23.9, , ,222,11110,4
 ,2021,신규,22.12~25.03,2022,대보 마로니에시티,연지동,60,종로구,12,38,27,21.42, , ,231,11110,14
 ,2020,갱신,22.12~23.12,2022,센트럴시티대학로,효제동,"3,500",종로구,12,51,3,17.57,"3,500",48,167,11110,4
 ,2020,신규,22.12~24.12,2022,센트럴시티대학로,효제동,"2,000",종로구,12,75,6,17.28, , ,167,11110,2
 ,2017,신규,23.02~25.02,2022,포레스트힐시티,효제동,"20,000",종로구,12,0,6,28.86, , ,65-2,11110,5
 ,2020,신규,22.12~23.12,2022,센트럴시티대학로,효제동,"1,000",종로구,12,65,9,17.28, , ,167,11110,6
 ,2017,신규,23.02~24.02,2022,포레스트힐시티,효제동,"1,000",종로구,12,66,9,19.34, , ,65-2,11110,5
 ,2020,신규,23.01~24.01,2022,센트럴시티대학로,효제동,"3,500",종로구,12,50,17,17.28, , ,167,11110,5
 ,2020,신규,22.12~24.12,2022,센트럴시티대학로,효제동,"1,000",종로구,12,70,22,17.28, , ,167,11110,5
 ,2020, , ,2022,센트럴시티대학로,효제동,"2,000",종로구,12,63,26,17.28, , ,167,11110,9
 ,2022,신규,22.12~24.12,2022,종로5가역 하이뷰더광장,종로5가,"10,000",종로구,12,50,1,18.97, , ,138-4,11110,12
 ,2022, , ,2022,종로5가역 하이뷰더광장,종로5가,"10,000",종로구,12,55,10,18.97, , ,138-4,11110,8
 ,2022,신규,23.02~25.02,2022,종로5가역 하이뷰더광장,종로5가,"3,000",종로구,12,90,15,18.97, , ,138-4,11110,14
 ,2022, , ,2022,종로5가역 하이뷰더광장,종로5가,"1,000",종로구,12,100,16,18.97, , ,138-4,11110,9
