갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1999,갱신,24.02~26.02,2023,통인동,"22,000",효자,1,0,19,61.49,"21,000", ,5-1,11110,3
 ,2007,갱신,23.03~25.03,2023,필운동,"50,000",신동아블루아광화문의꿈,1,120,14,111.97,"78,750", ,254,11110,8
 ,2007,신규,23.02~25.02,2023,필운동,"70,000",신동아블루아광화문의꿈,1,80,17,111.97, , ,254,11110,7
 ,2008,신규,23.03~25.03,2023,사직동,"30,000",광화문스페이스본(101동~105동),1,420,3,158.99, , ,9,11110,5
 ,2008,갱신,23.03~25.03,2023,사직동,"103,750",광화문스페이스본(106동),1,0,5,150.4,"95,000", ,9-1,11110,4
 ,2008,신규,23.02~24.02,2023,사직동,"5,000",광화문스페이스본(101동~105동),1,310,10,94.51, , ,9,11110,2
 ,2008,신규,23.03~25.03,2023,사직동,"10,000",광화문스페이스본(101동~105동),1,330,16,126.34, , ,9,11110,12
 ,2008,신규,23.03~25.03,2023,사직동,"115,000",광화문스페이스본(101동~105동),1,0,27,146.92, , ,9,11110,3
 ,2008,신규,23.03~25.03,2023,사직동,"130,000",광화문스페이스본(101동~105동),1,0,28,146.92, , ,9,11110,4
 ,2008,신규,23.03~25.03,2023,사직동,"50,000",광화문스페이스본(101동~105동),1,150,31,94.51, , ,9,11110,10
사용,1983,갱신,23.02~25.02,2023,당주동,"45,000",세종,1,0,7,91.68,"50,000", ,100,11110,5
 ,1981,신규,23.02~25.02,2023,당주동,"15,000",롯데미도파광화문빌딩,1,0,31,65.82, , ,145,11110,10
 ,2004,갱신,23.01~25.01,2023,내수동,"135,000",경희궁의아침3단지,1,0,2,149,"135,000", ,72,11110,2
 ,2003,신규,23.02~25.02,2023,내수동,"5,000",경희궁파크팰리스,1,290,14,117.26, , ,95,11110,9
사용,2004,갱신,23.02~25.02,2023,내수동,"105,000",경희궁의아침2단지,1,0,19,124.17,"105,000", ,71,11110,3
사용,2008,갱신,23.02~25.02,2023,견지동,"93,000",대성스카이렉스,1,0,20,149.8,"93,000", ,110,11110,7
 ,2003,신규, ,2023,익선동,"28,000",현대뜨레비앙,1,0,7,46.64, , ,55,11110,3
 ,2003,신규,23.01~24.01,2023,익선동,"1,000",현대뜨레비앙,1,100,18,48.54, , ,55,11110,7
 ,2003,신규,23.02~25.02,2023,익선동,"1,000",현대뜨레비앙,1,100,31,46.64, , ,55,11110,5
 ,1968,신규,23.01~24.01,2023,낙원동,"15,000",낙원,1,100,9,70.61, , ,288,11110,15
 ,1968, , ,2023,낙원동,500,낙원,1,50,20,70.61, , ,288,11110,10
 ,2006,신규,23.03~25.03,2023,인의동,"44,000",효성쥬얼리시티,1,0,6,84.98, , ,48-2,11110,12
 ,2006,신규,23.02~25.02,2023,인의동,"5,000",효성쥬얼리시티,1,220,14,84.98, , ,48-2,11110,10
 ,2006,신규,23.02~25.02,2023,인의동,"58,000",효성쥬얼리시티,1,0,14,92.81, , ,48-2,11110,9
 ,2006,신규,23.02~25.02,2023,인의동,"5,000",효성쥬얼리시티,1,220,14,84.98, , ,48-2,11110,10
사용,2006,갱신,23.01~25.01,2023,인의동,"20,000",효성쥬얼리시티,1,84,15,84.64,"20,000",80,48-2,11110,14
 ,2006,신규,23.02~25.02,2023,인의동,"40,000",효성쥬얼리시티,1,0,16,84.64, , ,48-2,11110,10
 ,2006,신규,23.02~25.02,2023,인의동,"20,000",효성쥬얼리시티,1,150,16,84.64, , ,48-2,11110,8
 ,2006,신규,23.04~25.04,2023,인의동,"20,000",효성쥬얼리시티,1,170,26,92.81, , ,48-2,11110,10
 ,2017,신규,23.02~25.02,2023,효제동,"1,000",포레스트힐시티,1,74,3,16.672, , ,65-2,11110,11
 ,2017,신규,23.02~24.02,2023,효제동,"1,000",포레스트힐시티,1,100,4,22.0584, , ,65-2,11110,7
 ,2017,갱신,23.02~24.02,2023,효제동,"3,000",포레스트힐시티,1,64,9,14.6825,"3,000",60,65-2,11110,14
 ,2017,신규,23.04~24.04,2023,효제동,"1,000",포레스트힐시티,1,76,11,16.672, , ,65-2,11110,7
 ,2017,신규,23.01~24.01,2023,효제동,"6,000",포레스트힐시티,1,60,16,16.672, , ,65-2,11110,13
 ,2021,신규,23.01~25.01,2023,효제동,"29,000",이지마루종로,1,0,16,25.55, , ,126-2,11110,15
 ,2021,신규,23.02~25.02,2023,효제동,"15,000",이지마루종로,1,70,29,25.55, , ,126-2,11110,7
 ,2014,신규,23.02~24.02,2023,연건동,"1,000",이화에수풀,1,80,3,16.98, , ,195-10,11110,7
 ,2014,신규,23.02~25.02,2023,연건동,"1,000",이화에수풀,1,75,7,16.98, , ,195-10,11110,5
 ,2014,신규,23.01~24.01,2023,연건동,"1,000",이화에수풀,1,79,18,16.98, , ,195-10,11110,11
 ,2014,신규,23.02~25.02,2023,연건동,"1,000",이화에수풀,1,85,26,16.98, , ,195-10,11110,10
 ,2022,신규,23.01~25.01,2023,충신동,"60,000",힐스테이트창경궁,1,0,6,76.82, , ,60,11110,11
 ,2022,신규,23.02~25.02,2023,충신동,"50,000",힐스테이트창경궁,1,70,15,84.97, , ,60,11110,6
 ,2022,신규,23.02~25.02,2023,충신동,"40,000",힐스테이트창경궁,1,100,16,76.83, , ,60,11110,11
 ,2022,신규,23.02~25.02,2023,충신동,"50,000",힐스테이트창경궁,1,0,17,63.09, , ,60,11110,14
 ,2022,신규,23.02~25.02,2023,충신동,"27,000",힐스테이트창경궁,1,138,18,76.83, , ,60,11110,10
 ,2022,신규,23.01~25.01,2023,충신동,"5,000",힐스테이트창경궁,1,300,23,84.97, , ,60,11110,13
 ,2022,신규,23.02~24.02,2023,충신동,"5,000",힐스테이트창경궁,1,300,26,84.96, , ,60,11110,5
 ,2022,신규,23.02~25.02,2023,충신동,"5,000",힐스테이트창경궁,1,220,30,63.09, , ,60,11110,5
 ,2022,신규,23.03~25.03,2023,충신동,"60,000",힐스테이트창경궁,1,0,30,76.82, , ,60,11110,14
 ,2011,신규,23.02~25.02,2023,충신동,"16,000",CS타워,1,0,31,22.17, , ,62-2,11110,6
 ,1995,신규,23.02~25.02,2023,명륜1가,"15,000",방산아파트,1,0,28,32.53, , ,5-89,11110,3
 ,1999,신규,23.02~25.01,2023,명륜2가,"36,000",명륜동주상복합아남아파트,1,0,2,50.49, , ,237,11110,4
 ,1999, , ,2023,명륜2가,"10,000",명륜동주상복합아남아파트,1,80,8,47.43, , ,237,11110,7
 ,1999,신규,23.02~25.02,2023,명륜2가,"32,000",명륜동주상복합아남아파트,1,15,11,44.37, , ,237,11110,8
 ,1995,신규,23.02~25.02,2023,명륜2가,"63,000",아남1,1,0,11,84.8, , ,4,11110,20
 ,1995, ,23.03~25.03,2023,명륜2가,"64,950",아남1,1,0,14,84.8, , ,4,11110,19
 ,1999,신규,23.03~25.03,2023,명륜2가,"40,000",명륜동주상복합아남아파트,1,0,14,50.49, , ,237,11110,3
 ,1995, , ,2023,명륜2가,"50,000",아남1,1,50,18,84.9, , ,4,11110,19
 ,1995,신규,23.03~25.03,2023,명륜2가,"50,000",아남1,1,50,18,84.9, , ,4,11110,19
