갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008,갱신,23.03~25.03,2023,사직동,"84,000",광화문스페이스본(101동~105동),3,155,6,151.81,"84,000",75,9,11110,14
 ,2008,신규,23.04~25.04,2023,사직동,"20,000",광화문스페이스본(101동~105동),3,190,8,70.8, , ,9,11110,6
 ,2008,신규,23.04~25.04,2023,사직동,"10,000",광화문스페이스본(101동~105동),3,320,9,94.51, , ,9,11110,14
 ,2008,신규,23.03~25.03,2023,사직동,"5,000",광화문스페이스본(101동~105동),3,280,10,94.51, , ,9,11110,9
 ,2008, , ,2023,사직동,"90,000",광화문스페이스본(101동~105동),3,0,16,94.51, , ,9,11110,4
 ,2008,신규,23.05~25.05,2023,사직동,"90,000",광화문스페이스본(101동~105동),3,0,16,94.51, , ,9,11110,4
 ,2008,갱신,23.03~25.03,2023,사직동,"30,000",광화문스페이스본(101동~105동),3,145,17,70.8,"30,000",105,9,11110,7
 ,2008,갱신,23.03~25.03,2023,사직동,"45,000",광화문스페이스본(101동~105동),3,136,23,94.51,"45,000",120,9,11110,4
 ,1983,신규,23.03~25.03,2023,당주동,"52,000",세종,3,0,1,104.73, , ,100,11110,4
 ,1983,신규,23.03~25.03,2023,당주동,"10,000",세종,3,150,1,105.07, , ,100,11110,7
 ,1983,갱신,23.03~25.03,2023,당주동,"34,000",세종,3,0,9,91.68,"2,000",130,100,11110,2
 ,2003,신규,23.05~25.05,2023,내수동,"50,000",경희궁파크팰리스,3,160,4,103.77, , ,95,11110,14
 ,2004, , ,2023,내수동,"130,000",경희궁의아침3단지,3,0,9,174.55, , ,72,11110,15
 ,2004,갱신, ,2023,내수동,"130,000",경희궁의아침3단지,3,0,9,174.55,"126,000", ,72,11110,15
 ,1994,신규,23.10~25.10,2023,내수동,"95,000",세종로대우,3,0,18,109.91, , ,167,11110,11
 ,2020,신규,23.03~25.03,2023,신문로2가,"10,000",디팰리스,3,720,17,118.749, , ,171,11110,10
 ,2003,신규,23.03~25.03,2023,익선동,"1,000",현대뜨레비앙,3,95,8,45.5, , ,55,11110,8
 ,2003,갱신,23.04~24.04,2023,익선동,"5,000",현대뜨레비앙,3,74,20,43.98,"5,000",70,55,11110,8
 ,1968,신규,23.04~25.04,2023,낙원동,"30,000",낙원,3,0,11,69.42, , ,288,11110,15
 ,1968,갱신,23.03~25.03,2023,낙원동,"28,000",낙원,3,0,24,110.15,"25,000", ,288,11110,11
 ,1968,신규,23.04~25.04,2023,낙원동,"30,000",낙원,3,0,27,69.06, , ,288,11110,8
 ,2013,신규,23.05~24.04,2023,낙원동,"1,000",삼일주택,3,52,31,13.86, , ,22-1,11110,6
 ,2006,신규,23.05~25.05,2023,인의동,"30,000",효성쥬얼리시티,3,100,8,92.81, , ,48-2,11110,10
 ,2006,신규,23.06~25.06,2023,인의동,"55,000",효성쥬얼리시티,3,0,16,98.39, , ,48-2,11110,13
 ,2006,갱신, ,2023,인의동,"40,000",효성쥬얼리시티,3,100,17,98.39,"40,000",100,48-2,11110,15
 ,2017,신규,23.03~25.02,2023,효제동,"1,000",포레스트힐시티,3,81,13,16.672, , ,65-2,11110,9
 ,2004,신규,23.05~25.05,2023,이화동,"37,000",송림아마레스아파트,3,0,13,84.42, , ,9-1,11110,5
 ,2004,신규,23.05~25.05,2023,이화동,"37,000",송림아마레스아파트,3,0,13,84.42, , ,9-1,11110,5
 ,2022,신규,23.03~25.03,2023,충신동,"5,000",힐스테이트창경궁,3,300,7,84.97, , ,60,11110,11
 ,2022,신규,23.03~25.03,2023,충신동,"65,000",힐스테이트창경궁,3,0,10,84.95, , ,60,11110,11
 ,2022, , ,2023,충신동,"65,000",힐스테이트창경궁,3,0,10,84.95, , ,60,11110,11
 ,2022, ,23.03~25.03,2023,충신동,"30,000",힐스테이트창경궁,3,100,13,84.95, , ,60,11110,11
 ,2022,신규,23.05~25.05,2023,충신동,"25,000",힐스테이트창경궁,3,155,14,76.82, , ,60,11110,4
 ,2022,신규,23.04~25.04,2023,충신동,"68,000",힐스테이트창경궁,3,0,15,84.95, , ,60,11110,15
 ,2022,신규,23.06~25.06,2023,충신동,"65,000",힐스테이트창경궁,3,0,16,84.96, , ,60,11110,3
 ,2022,신규,23.03~25.03,2023,충신동,"5,000",힐스테이트창경궁,3,300,19,84.95, , ,60,11110,11
 ,2022,신규,23.05~25.05,2023,충신동,"67,000",힐스테이트창경궁,3,0,19,84.97, , ,60,11110,7
 ,2022,신규,23.05~25.05,2023,충신동,"65,000",힐스테이트창경궁,3,0,21,84.95, , ,60,11110,14
 ,2022,신규,23.04~25.04,2023,충신동,"65,000",힐스테이트창경궁,3,0,24,84.95, , ,60,11110,10
 ,2022,신규,23.04~25.04,2023,충신동,"58,000",힐스테이트창경궁,3,0,26,76.82, , ,60,11110,6
 ,1999,신규,23.03~25.03,2023,동숭동,"29,000",동성아파트(1동),3,0,15,57.96, , ,4-161,11110,1
 ,1999,신규,23.03~25.03,2023,동숭동,"29,000",동성아파트(1동),3,0,15,57.96, , ,4-161,11110,1
 ,2003,신규,23.05~25.05,2023,명륜1가,"33,000",리치캐슬아파트,3,0,25,61.35, , ,33-85,11110,4
 ,1995,신규,23.04~25.04,2023,명륜2가,"10,000",아남1,3,190,3,84.9, , ,4,11110,8
 ,1995,신규,23.04~25.04,2023,명륜2가,"10,000",아남1,3,190,3,84.9, , ,4,11110,8
 ,1999,신규,23.04~25.04,2023,명륜2가,"39,000",명륜동주상복합아남아파트,3,0,11,47.43, , ,237,11110,3
 ,1995,신규,23.05~25.05,2023,명륜2가,"25,000",아남1,3,120,15,84.9, , ,4,11110,4
 ,1995,갱신,23.03~25.03,2023,명륜2가,"60,000",아남1,3,0,17,84.9,"58,000", ,4,11110,4
 ,1995,신규,23.04~25.04,2023,명륜2가,"10,000",아남1,3,179,28,84.8, , ,4,11110,17
 ,1999, , ,2023,창신동,"36,350",두산,3,0,1,59.95, , ,232,11110,12
 ,1992,신규,23.04~25.04,2023,창신동,"30,000",창신쌍용1,3,0,4,54.7, , ,702,11110,11
사용,1999,갱신,23.03~25.03,2023,창신동,"42,000",두산,3,0,4,59.95,"49,000", ,232,11110,5
 ,1992,신규,23.04~25.04,2023,창신동,"35,000",창신쌍용1,3,0,6,79.87, , ,702,11110,3
 ,1999, , ,2023,창신동,"3,000",두산,3,176,9,84.9, , ,232,11110,15
