갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008,신규,21.09~23.09,2021,사직동,"80,000",광화문스페이스본(101동~105동),8,120,12,108.55, , ,9,11110,12
 ,2008,신규,21.09~22.09,2021,사직동,"10,000",광화문스페이스본(101동~105동),8,260,17,94.51, , ,9,11110,4
 ,2008,신규,21.10~23.10,2021,사직동,"150,000",광화문스페이스본(101동~105동),8,0,31,146.92, , ,9,11110,7
사용,2008,갱신,21.10~23.10,2021,사직동,"60,000",광화문스페이스본(106동),8,160,31,153.42,"60,000",150,9-1,11110,9
 ,1981,신규,21.11~23.11,2021,당주동,"35,000",롯데미도파광화문빌딩,8,100,13,149.95, , ,145,11110,9
 ,2004,신규,21.08~23.08,2021,내수동,"10,000",경희궁의아침4단지,8,440,5,150.48, , ,73,11110,9
 ,1994,신규,21.12~23.12,2021,내수동,"40,000",세종로대우,8,50,13,66.96, , ,167,11110,14
 ,2003,신규,21.08~22.08,2021,익선동,"10,000",현대뜨레비앙,8,60,6,48.54, , ,55,11110,9
 ,2003, , ,2021,익선동,"15,000",현대뜨레비앙,8,0,6,28.1, , ,55,11110,8
 ,2003,신규,21.08~23.08,2021,익선동,"1,000",현대뜨레비앙,8,100,10,46.64, , ,55,11110,3
 ,2003,신규,21.10~23.10,2021,익선동,"23,000",현대뜨레비앙,8,0,17,48.54, , ,55,11110,5
 ,2003,신규,21.08~23.08,2021,익선동,"1,000",현대뜨레비앙,8,75,18,28.1, , ,55,11110,8
 ,2003,신규,21.09~23.09,2021,익선동,"2,000",현대뜨레비앙,8,140,19,58.78, , ,55,11110,4
 ,2003,신규,21.09~23.09,2021,익선동,"1,000",현대뜨레비앙,8,95,23,46.64, , ,55,11110,2
 ,1968, , ,2021,낙원동,"30,000",낙원,8,0,2,70.61, , ,288,11110,11
 ,1968,갱신,21.08~23.08,2021,낙원동,"30,000",낙원,8,0,2,70.61,"15,000", ,288,11110,11
