갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008,갱신,22.12~24.12,2022,사직동,"30,000",광화문스페이스본(101동~105동),12,150,2,70.8,"30,000",140,9,11110,11
 ,2008, , ,2022,사직동,"10,500",광화문스페이스본(101동~105동),12,252,5,94.28, , ,9,11110,12
 ,2008,신규,23.02~25.02,2022,사직동,"95,000",광화문스페이스본(101동~105동),12,0,5,131.44, , ,9,11110,6
사용,2008,갱신,23.01~25.01,2022,사직동,"126,000",광화문스페이스본(101동~105동),12,0,7,158.99,"120,000", ,9,11110,13
 ,2008,신규,23.01~24.12,2022,사직동,"10,000",광화문스페이스본(101동~105동),12,370,14,108.07, , ,9,11110,4
 ,2008,신규,23.03~25.03,2022,사직동,"145,000",광화문스페이스본(106동),12,0,14,163.33, , ,9-1,11110,10
 ,2008,신규,22.12~24.12,2022,사직동,"145,000",광화문스페이스본(101동~105동),12,0,16,158.99, , ,9,11110,8
 ,2008, , ,2022,사직동,"100,000",광화문스페이스본(101동~105동),12,0,16,151.81, , ,9,11110,11
 ,2008,신규,23.02~25.02,2022,사직동,"12,000",광화문스페이스본(101동~105동),12,350,26,136.4, , ,9,11110,12
 ,2004,신규,23.02~24.11,2022,내수동,"130,000",경희궁의아침4단지,12,0,7,124.17, , ,73,11110,14
 ,2004,신규,23.02~25.02,2022,내수동,"10,000",경희궁의아침3단지,12,530,21,150.48, , ,72,11110,4
 ,2013,신규,22.12~23.12,2022,낙원동,500,삼일주택,12,55,16,13.64, , ,22-1,11110,3
 ,2006,신규,22.12~24.12,2022,인의동,"40,000",효성쥬얼리시티,12,160,9,84.64, , ,48-2,11110,18
 ,2006,신규,22.12~23.12,2022,인의동,"49,350",효성쥬얼리시티,12,50,10,84.64, , ,48-2,11110,16
 ,2015,신규,23.02~24.02,2022,연지동,"1,000",아르젠종로,12,80,30,18.72, , ,163-3,11110,10
 ,2017,갱신,23.02~24.02,2022,효제동,"7,000",포레스트힐시티,12,52,8,15.879,"7,000",50,65-2,11110,13
 ,2021, , ,2022,효제동,"5,000",이지마루종로,12,120,10,26.65, , ,126-2,11110,8
 ,2017,신규,23.02~25.02,2022,효제동,"18,000",포레스트힐시티,12,0,12,16.672, , ,65-2,11110,9
