갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008, , ,2020,사직동,"100,000",광화문스페이스본(101동~105동),11,0,2,151.81, , ,9,11110,11
 ,2008, , ,2020,사직동,"50,000",광화문스페이스본(101동~105동),11,0,5,94.51, , ,9,11110,7
 ,2008, , ,2020,사직동,"110,000",광화문스페이스본(101동~105동),11,0,6,158.99, , ,9,11110,10
 ,2008, , ,2020,사직동,"68,000",광화문스페이스본(101동~105동),11,0,7,70.8, , ,9,11110,9
 ,2008, , ,2020,사직동,"5,000",광화문스페이스본(101동~105동),11,280,27,94.51, , ,9,11110,2
 ,2004, , ,2020,내수동,"40,000",경희궁의아침3단지,11,200,13,149, , ,72,11110,10
 ,2003, , ,2020,내수동,"50,000",경희궁파크팰리스,11,240,17,147.62, , ,95,11110,12
 ,1981, , ,2020,신문로1가,"45,000",신문로맨션,11,0,26,81.28, , ,238,11110,10
 ,2003, , ,2020,익선동,"27,000",현대뜨레비앙,11,0,2,39.9, , ,55,11110,9
 ,1998, , ,2020,익선동,"55,000",운현신화타워,11,0,19,76.09, , ,30-6,11110,9
 ,2003, , ,2020,익선동,"8,000",현대뜨레비앙,11,60,26,45.5, , ,55,11110,3
 ,2003, , ,2020,익선동,"8,000",현대뜨레비앙,11,60,26,45.5, , ,55,11110,3
 ,2003, , ,2020,익선동,"1,000",현대뜨레비앙,11,100,30,48.54, , ,55,11110,6
 ,2006, , ,2020,인의동,"58,000",효성쥬얼리시티,11,0,2,84.64, , ,48-2,11110,13
 ,2006, , ,2020,인의동,"63,000",효성쥬얼리시티,11,0,21,98.39, , ,48-2,11110,12
 ,2017, , ,2020,효제동,"7,000",포레스트힐시티,11,50,26,15.879, , ,65-2,11110,13
 ,1995, , ,2020,명륜2가,"55,000",아남1,11,0,2,84.9, , ,4,11110,3
 ,1999, , ,2020,명륜2가,"120,000",명륜동주상복합아남아파트,11,0,3,172.17, , ,237,11110,5
 ,1995, , ,2020,명륜2가,"75,000",아남1,11,0,6,84.9, , ,4,11110,11
 ,1995, , ,2020,명륜2가,"58,800",아남1,11,0,12,84.9, , ,4,11110,7
 ,1995, , ,2020,명륜2가,"65,000",아남1,11,0,13,84.9, , ,4,11110,1
 ,1995, , ,2020,명륜2가,"60,000",아남1,11,0,17,84.9, , ,4,11110,17
 ,1996, , ,2020,명륜2가,"40,000",아남2,11,95,17,114.36, , ,236,11110,8
 ,1995, , ,2020,명륜2가,"68,000",아남1,11,0,19,84.8, , ,4,11110,11
 ,1995, , ,2020,명륜2가,"68,000",아남1,11,0,19,84.8, , ,4,11110,11
 ,1995, , ,2020,명륜2가,"53,550",아남1,11,0,30,84.8, , ,4,11110,6
 ,1993, , ,2020,창신동,"41,000",창신쌍용2,11,0,2,79.87, , ,703,11110,12
 ,1993, , ,2020,창신동,"38,800",창신쌍용2,11,0,4,115.53, , ,703,11110,5
 ,1999, , ,2020,창신동,"10,000",두산,11,150,5,84.9, , ,232,11110,10
 ,1993, , ,2020,창신동,"16,000",창신쌍용2,11,50,8,79.87, , ,703,11110,11
 ,2003, , ,2020,창신동,"27,000",창신이수,11,50,11,84.5, , ,23-816,11110,14
 ,1992, , ,2020,창신동,"5,000",창신쌍용1,11,170,13,106.62, , ,702,11110,11
 ,1999, , ,2020,창신동,"8,000",덕산,11,40,13,59.28, , ,639-50,11110,1
 ,1992, , ,2020,창신동,"48,000",창신쌍용1,11,0,14,79.87, , ,702,11110,7
 ,1992, , ,2020,창신동,"36,700",창신쌍용1,11,0,17,79.87, , ,702,11110,4
 ,1992, , ,2020,창신동,"43,000",창신쌍용1,11,0,19,79.87, , ,702,11110,6
 ,1992, , ,2020,창신동,"40,000",창신쌍용1,11,0,20,79.87, , ,702,11110,7
 ,1966, , ,2020,창신동,"5,100",동대문,11,20,20,28.8, , ,328-17,11110,4
 ,1993, , ,2020,창신동,"25,000",창신쌍용2,11,0,20,64.66, , ,703,11110,3
 ,1999, , ,2020,창신동,"39,375",두산,11,0,26,59.95, , ,232,11110,8
 ,1992, , ,2020,창신동,"15,000",창신쌍용1,11,43,28,54.7, , ,702,11110,2
 ,1993, , ,2020,창신동,"32,000",창신쌍용2,11,0,28,54.7, , ,703,11110,7
 ,2015, , ,2020,숭인동,"4,560",영하우스,11,34,2,16.59, , ,207-32,11110,6
 ,2012, , ,2020,숭인동,"3,000",삼전솔하임2차,11,40,2,15, , ,296-19,11110,5
 ,2008, , ,2020,숭인동,"50,400",종로센트레빌,11,0,2,84.92, , ,2-1,11110,3
