갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008,신규,24.06~26.06,2024,사직동,"125,000",광화문스페이스본(101동~105동),4,0,6,159.01, , ,9,11110,3
 ,2008,갱신,24.05~26.05,2024,사직동,"105,000",광화문스페이스본(101동~105동),4,0,17,121.37,"89,200", ,9,11110,13
 ,2008,신규,24.06~26.06,2024,사직동,"23,000",광화문스페이스본(101동~105동),4,190,19,70.8, , ,9,11110,8
 ,2008,신규,24.05~26.05,2024,사직동,"100,000",광화문스페이스본(101동~105동),4,100,20,158.99, , ,9,11110,3
 ,2008,신규,24.07~26.07,2024,사직동,"98,000",광화문스페이스본(101동~105동),4,0,24,94.51, , ,9,11110,5
 ,2003,신규,24.06~26.06,2024,내수동,"140,000",경희궁파크팰리스,4,0,3,148.09, , ,95,11110,13
 ,1994,신규,24.05~26.05,2024,내수동,"65,000",세종로대우,4,0,5,66.96, , ,167,11110,12
사용,2004,갱신,24.04~26.04,2024,내수동,"20,000",경희궁의아침2단지,4,320,10,174.55,"40,000",220,71,11110,7
 ,2006,갱신,24.03~26.03,2024,인의동,"3,000",효성쥬얼리시티,4,220,2,98.39,"2,000",200,48-2,11110,10
 ,2006,갱신,24.06~26.06,2024,인의동,"70,000",효성쥬얼리시티,4,0,8,92.81,"57,750", ,48-2,11110,15
 ,2006,신규,24.06~26.06,2024,인의동,"95,000",효성쥬얼리시티,4,0,29,141.04, , ,48-2,11110,19
 ,2021,신규,24.06~26.06,2024,효제동,"26,800",이지마루종로,4,25,12,25.55, , ,126-2,11110,5
 ,2021,갱신,24.04~26.04,2024,효제동,"29,000",이지마루종로,4,0,13,26.33,"30,000", ,126-2,11110,7
 ,2022,신규,24.07~26.07,2024,충신동,"64,000",힐스테이트창경궁,4,0,20,76.82, , ,60,11110,5
 ,2006,신규,24.06~26.06,2024,명륜1가,"65,000",건양하늘터,4,0,29,84.78, , ,23,11110,1
 ,1999,갱신,24.04~26.04,2024,명륜2가,"35,000",명륜동주상복합아남아파트,4,0,3,59.36,"35,000", ,237,11110,2
 ,1999,갱신,24.04~26.04,2024,명륜2가,"5,000",명륜동주상복합아남아파트,4,111,5,47.43,"5,000",105,237,11110,5
 ,1999,신규,24.06~26.06,2024,명륜2가,"20,000",명륜동주상복합아남아파트,4,78,18,59.36, , ,237,11110,7
 ,1996, , ,2024,명륜2가,"65,000",아남2,4,0,20,84.9, , ,236,11110,1
 ,1996,신규,24.05~26.05,2024,명륜2가,"65,000",아남2,4,0,20,84.9, , ,236,11110,1
 ,1996,신규,24.05~26.05,2024,명륜2가,"25,000",아남2,4,115,20,59.4, , ,236,11110,1
 ,1996,신규,24.05~26.05,2024,명륜2가,"25,000",아남2,4,115,20,59.4, , ,236,11110,1
사용,1996,갱신,24.05~24.09,2024,명륜2가,"60,000",아남2,4,0,22,59.4,"60,000", ,236,11110,2
 ,1992,신규,24.05~26.05,2024,창신동,"33,000",창신쌍용1,4,0,5,54.7, , ,702,11110,3
 ,1992,신규,24.05~26.05,2024,창신동,"43,500",창신쌍용1,4,0,6,79.87, , ,702,11110,1
 ,1993,갱신,24.04~26.04,2024,창신동,"34,000",창신쌍용2,4,0,6,64.66,"30,400", ,703,11110,6
 ,1999,신규,24.05~26.05,2024,창신동,"30,000",두산,4,60,6,59.95, , ,232,11110,12
 ,1999,갱신,24.04~26.04,2024,창신동,"20,000",덕산,4,0,8,59.28,"10,000",20,639-50,11110,2
사용,1993,갱신,24.04~26.04,2024,창신동,"8,000",창신쌍용2,4,90,9,64.66,"8,000",90,703,11110,5
 ,1993,신규,24.05~26.05,2024,창신동,"10,000",창신쌍용2,4,170,9,115.53, , ,703,11110,2
사용,1993,갱신,24.04~26.04,2024,창신동,"5,000",창신쌍용2,4,100,9,64.66,"8,000",90,703,11110,5
 ,1999,신규,24.04~26.04,2024,창신동,"5,000",두산,4,130,10,59.95, , ,232,11110,18
 ,1999,신규,24.05~26.05,2024,창신동,"4,000",두산,4,130,10,59.95, , ,232,11110,14
 ,1999,갱신,24.04~26.04,2024,창신동,"57,000",두산,4,0,11,84.9,"54,000", ,232,11110,12
 ,1993,신규,24.05~26.05,2024,창신동,"5,000",창신쌍용2,4,130,12,54.7, , ,703,11110,10
 ,1999,신규,24.06~26.06,2024,창신동,"10,000",두산,4,120,12,59.95, , ,232,11110,14
 ,1993,갱신,24.05~26.05,2024,창신동,"33,000",창신쌍용2,4,15,13,79.87,"31,500",15,703,11110,4
 ,1994,신규,24.05~26.05,2024,창신동,"25,000",성용,4,0,15,58.23, , ,640-252,11110,5
 ,1993,신규,24.07~26.07,2024,창신동,"15,000",창신쌍용2,4,150,15,106.62, , ,703,11110,12
 ,1993,신규,24.05~26.05,2024,창신동,"35,000",창신쌍용2,4,0,15,64.66, , ,703,11110,14
 ,1993,신규,24.07~26.07,2024,창신동,"15,000",창신쌍용2,4,150,15,106.62, , ,703,11110,12
 ,1992,신규,24.07~26.07,2024,창신동,"20,000",창신쌍용1,4,80,17,79.87, , ,702,11110,12
 ,1994,신규,24.05~26.05,2024,창신동,"10,000",성용,4,60,18,59.28, , ,640-252,11110,5
 ,1993,신규,24.06~26.06,2024,창신동,"32,000",창신쌍용2,4,0,18,64.66, , ,703,11110,4
 ,1966,신규,24.05~26.05,2024,창신동,"13,000",동대문,4,0,19,28.8, , ,328-17,11110,5
 ,1992,신규,24.05~26.05,2024,창신동,"35,000",창신쌍용1,4,0,20,54.7, , ,702,11110,2
 ,1993,갱신,24.06~26.06,2024,창신동,"35,000",창신쌍용2,4,0,20,64.66,"31,500", ,703,11110,6
 ,1993,신규,24.04~26.04,2024,창신동,"30,000",창신쌍용2,4,0,24,79.87, , ,703,11110,6
 ,1992,신규,24.05~26.05,2024,창신동,"48,000",창신쌍용1,4,0,25,79.87, , ,702,11110,12
 ,2013,신규,24.04~26.04,2024,숭인동,"8,700",종로아인스빌,4,20,1,12.15, , ,1392-1,11110,10
 ,2013,신규,24.05~26.05,2024,숭인동,"8,000",COZY빌딩,4,0,4,15.306, , ,317-39,11110,14
 ,2023,신규,24.04~26.04,2024,숭인동,"30,000",블루버드숭인,4,25,4,27.3, , ,202-10,11110,14
 ,2002,신규,24.05~26.05,2024,숭인동,"27,000",동문(482-0),4,0,4,60, , ,482,11110,-1
 ,2014,신규,24.04~25.04,2024,숭인동,"1,000",숭인한양LEEPS,4,60,11,12.78, , ,1421-2,11110,7
 ,2023,신규,24.05~26.05,2024,숭인동,"30,000",블루버드숭인,4,15,17,28.21, , ,202-10,11110,11
 ,2023,신규,24.05~26.05,2024,숭인동,"30,000",블루버드숭인,4,15,18,28.21, , ,202-10,11110,11
 ,2023,신규,24.05~26.05,2024,숭인동,"30,000",블루버드숭인,4,20,18,27.36, , ,202-10,11110,12
 ,2013,신규,24.06~25.05,2024,숭인동,"1,000",종로중흥S클래스,4,65,20,19.466, , ,202-3,11110,10
 ,1997,신규,24.04~26.04,2024,숭인동,"2,000",도시그린빌라,4,55,22,44.4, , ,181-121,11110,1
 ,2015,신규,24.05~26.05,2024,숭인동,"4,080",영하우스,4,37,22,16.59, , ,207-32,11110,10
 ,2023,신규,24.05~26.05,2024,숭인동,"30,000",블루버드숭인,4,20,22,27.3, , ,202-10,11110,13
 ,2023,신규,24.05~26.05,2024,숭인동,"30,000",블루버드숭인,4,15,24,28.21, , ,202-10,11110,10
 ,2023,신규,24.04~26.05,2024,숭인동,"6,470",청계로벤하임,4,10,24,30.96, , ,240-1,11110,5
 ,2023,신규,24.06~25.10,2024,숭인동,"14,960",청계로벤하임,4,0,25,20.111, , ,240-1,11110,11
 ,2023,신규,24.04~26.04,2024,숭인동,"5,000",에비뉴청계Ⅰ,4,150,26,24.52, , ,1419-2,11110,7
 ,2023,신규,24.05~26.05,2024,숭인동,"30,000",블루버드숭인,4,20,27,28.21, , ,202-10,11110,12
 ,2017,신규,24.05~26.05,2024,평동,"84,000",경희궁자이(3단지),4,0,12,59.7547, , ,233,11110,5
 ,2017,갱신,24.04~26.04,2024,홍파동,"50,000",경희궁자이(2단지),4,210,3,84.9895,"5,000",210,199,11110,10
 ,2017,신규,24.05~26.05,2024,홍파동,"83,000",경희궁자이(2단지),4,0,6,59.8547, , ,199,11110,1
 ,2017,신규,24.05~26.05,2024,홍파동,"107,000",경희궁자이(2단지),4,0,8,84.614, , ,199,11110,4
 ,2017,갱신,24.06~26.06,2024,홍파동,"70,000",경희궁자이(2단지),4,70,13,59.895,"70,000",10,199,11110,7
 ,2017,신규,24.05~26.05,2024,홍파동,"30,000",경희궁자이(2단지),4,300,15,84.8359, , ,199,11110,8
 ,2017,신규,24.04~26.04,2024,홍파동,"20,000",경희궁자이(2단지),4,360,26,84.614, , ,199,11110,10
 ,2017,갱신,24.06~26.06,2024,홍파동,"108,000",경희궁자이(2단지),4,0,27,84.8359,"94,500", ,199,11110,19
 ,2017,신규,24.05~25.04,2024,교북동,"20,000",경희궁자이(4단지),4,240,3,45.879, , ,126,11110,9
 ,2017, , ,2024,교북동,"51,200",경희궁자이(4단지),4,0,20,37.2635, , ,126,11110,7
 ,2017,신규,24.07~26.07,2024,교북동,"51,200",경희궁자이(4단지),4,0,20,37.2635, , ,126,11110,7
 ,2017,신규, ,2024,행촌동,"16,840",경희궁자이(1단지),4,63,22,39.0561, , ,211,11110,10
 ,2017,신규, ,2024,행촌동,"8,704",경희궁자이(1단지),4,41,25,39.0561, , ,211,11110,12
 ,1998,갱신,24.04~26.04,2024,평창동,"47,000",삼성,4,0,2,59.97,"47,000", ,596,11110,2
 ,2005,신규,24.05~26.05,2024,평창동,"40,000",형우럭스빌(33-1),4,0,3,91.87, , ,33-1,11110,5
 ,1998,갱신,24.04~26.04,2024,평창동,"10,000",삼성,4,73,8,59.97,"10,000",70,596,11110,12
 ,1998,신규,24.05~26.05,2024,평창동,"39,000",삼성,4,0,9,59.97, , ,596,11110,8
 ,2000,신규,24.05~26.05,2024,무악동,"80,000",현대,4,0,3,114.9, , ,82,11110,8
 ,2008,갱신,24.04~26.04,2024,무악동,"73,000",인왕산아이파크,4,0,6,84.858,"68,200", ,60,11110,17
사용,2000,갱신,24.04~26.04,2024,무악동,"50,000",현대,4,15,8,84.92,"67,000", ,82,11110,2
 ,2019,갱신,24.04~26.04,2024,무악동,"75,000",경희궁롯데캐슬,4,0,13,59.6737,"45,900",50,89,11110,7
 ,2008,신규,24.06~26.06,2024,무악동,"79,000",인왕산아이파크,4,0,14,84.858, , ,60,11110,17
 ,2000,신규,24.06~26.06,2024,무악동,"82,000",현대,4,0,16,114.9, , ,82,11110,8
 ,2000,신규,24.06~26.06,2024,무악동,"82,000",현대,4,0,16,114.9, , ,82,11110,8
 ,2000,갱신,24.04~26.04,2024,무악동,"90,000",현대,4,0,17,114.9,"90,000", ,82,11110,17
 ,2008, , ,2024,무악동,"73,000",인왕산아이파크,4,0,20,84.858, , ,60,11110,6
 ,2008,갱신,24.04~26.02,2024,무악동,"78,500",인왕산아이파크,4,0,20,84.858,"75,000", ,60,11110,12
사용,2008,갱신,24.05~26.05,2024,무악동,"80,000",인왕산아이파크,4,0,25,84.858,"80,000", ,60,11110,2
 ,2008,갱신,24.05~25.05,2024,무악동,"61,000",인왕산아이파크,4,0,26,59.993,"65,000", ,60,11110,15
 ,2019,신규,24.05~26.05,2024,무악동,"75,000",경희궁롯데캐슬,4,0,26,59.6737, , ,89,11110,8
사용,2000,갱신,24.07~26.07,2024,무악동,"69,400",현대,4,0,26,114.9,"66,100", ,82,11110,6
 ,2008,신규,24.07~26.07,2024,무악동,"10,000",인왕산아이파크,4,500,27,157.289, , ,60,11110,6
 ,2006,신규,24.05~26.06,2024,회현동1가,"3,000",이지-빌,4,120,12,45.01, , ,100-12,11140,3
 ,2011,갱신,24.04~26.04,2024,회현동1가,"100,000",남산롯데캐슬아이리스,4,300,12,176.42,"100,000",300,208,11140,29
 ,1975,신규,24.04~26.04,2024,회현동1가,"3,000",삼풍,4,85,15,49.31, , ,146-1,11140,2
 ,2011,신규,24.05~25.05,2024,회현동1가,480,남산롯데캐슬아이리스,4,480,26,113.46, , ,208,11140,14
사용,1970,갱신,24.04~26.04,2024,충무로4가,"27,970",진양상가,4,0,3,71.93,"26,640", ,120-3,11140,7
 ,2009,갱신,24.03~26.03,2024,충무로4가,"90,000",남산센트럴자이,4,0,5,114.84,"75,000",15,306,11140,13
 ,2009,신규,24.06~26.06,2024,충무로4가,"100,000",남산센트럴자이,4,0,11,139.936, , ,306,11140,25
 ,2018,신규,24.04~26.04,2024,충무로5가,"23,000",충무로헤센스마트,4,0,10,21.04, , ,90,11140,2
사용,2018,갱신,24.04~26.04,2024,충무로5가,"2,000",충무로헤센스마트,4,84,13,21.04,"2,000",80,90,11140,2
 ,2020,신규,24.05~26.05,2024,충무로5가,"23,800",이지마루충무로,4,32,15,27.8, , ,36-19,11140,10
 ,2020,갱신,24.06~26.05,2024,충무로5가,"26,000",이지마루충무로,4,0,17,27.8,"27,700", ,36-19,11140,9
 ,2020,신규,24.06~26.06,2024,충무로5가,"24,000",이지마루충무로,4,30,18,27.8, , ,36-19,11140,11
 ,2016,신규,24.06~26.06,2024,충무로5가,"19,000",충무로엘크루메크로시티2차,4,0,20,22.75, , ,36-2,11140,14
 ,2020,신규,24.06~25.06,2024,충무로5가,"29,400",이지마루충무로,4,0,27,28.43, , ,36-19,11140,12
 ,1968,신규,24.05~26.05,2024,인현동2가,"23,000",인현상가/신성아파트,4,0,1,50.58, , ,192-30,11140,7
 ,1968,신규,24.05~26.05,2024,인현동2가,"21,000",인현상가/신성아파트,4,0,4,49.22, , ,192-30,11140,9
 ,2023,신규,24.05~26.05,2024,인현동2가,"20,000",세운푸르지오헤리시티,4,65,6,29.4564, , ,240,11140,23
 ,2023,신규,24.05~26.05,2024,인현동2가,"9,000",세운푸르지오헤리시티,4,100,6,29.4564, , ,240,11140,5
 ,2023,신규,24.05~26.05,2024,인현동2가,"13,000",세운푸르지오헤리시티,4,60,12,24.5533, , ,240,11140,8
 ,2023,신규,24.04~25.04,2024,인현동2가,"1,000",세운푸르지오헤리시티,4,140,15,24.5533, , ,240,11140,26
 ,2023,신규,24.05~25.05,2024,인현동2가,"3,000",세운푸르지오헤리시티,4,130,18,28.4064, , ,240,11140,17
 ,2023,신규,24.05~25.05,2024,인현동2가,"1,400",세운푸르지오헤리시티,4,140,18,28.4064, , ,240,11140,18
 ,2023,신규,24.04~25.04,2024,인현동2가,"5,000",세운푸르지오헤리시티,4,200,19,40.7637, , ,240,11140,26
 ,2023,신규,24.05~26.05,2024,인현동2가,"5,000",세운푸르지오헤리시티,4,125,20,28.4064, , ,240,11140,16
 ,2023,신규,24.05~26.05,2024,인현동2가,"5,000",세운푸르지오헤리시티,4,125,20,28.4064, , ,240,11140,16
 ,2023,신규,24.05~26.05,2024,인현동2가,"5,000",세운푸르지오헤리시티,4,125,20,28.4064, , ,240,11140,16
 ,2023,신규,24.05~25.04,2024,인현동2가,"5,000",세운푸르지오헤리시티,4,130,27,28.4064, , ,240,11140,21
 ,2024,신규,24.04~26.04,2024,묵정동,"3,000",힐스테이트남산,4,210,8,38.95, , ,35,11140,4
 ,2024,신규,24.04~25.04,2024,묵정동,"1,000",힐스테이트남산,4,250,9,44.55, , ,35,11140,5
 ,2024,신규,24.05~25.07,2024,묵정동,"3,000",힐스테이트남산,4,230,13,46.65, , ,35,11140,2
 ,2024,신규,24.05~26.05,2024,묵정동,"5,000",힐스테이트남산,4,230,18,49.22, , ,35,11140,9
 ,2024,신규,24.05~25.05,2024,묵정동,"5,000",힐스테이트남산,4,200,19,46.65, , ,35,11140,4
 ,2024,신규,24.05~25.05,2024,묵정동,"54,000",힐스테이트남산,4,0,20,44.55, , ,35,11140,2
사용,1981,갱신,24.04~26.04,2024,묵정동,"28,500",묵정,4,0,24,52.46,"27,300", ,11-67,11140,7
 ,2024,신규,24.05~25.05,2024,묵정동,"5,000",힐스테이트남산,4,220,24,44.55, , ,35,11140,2
 ,2024,신규,24.06~26.06,2024,묵정동,"50,000",힐스테이트남산,4,0,25,44.55, , ,35,11140,1
 ,2024,신규,24.05~26.05,2024,묵정동,"53,000",힐스테이트남산,4,0,26,49.22, , ,35,11140,2
 ,2024, , ,2024,묵정동,"53,000",힐스테이트남산,4,0,26,49.22, , ,35,11140,2
 ,2011,신규,24.04~25.02,2024,장충동2가,"1,000",파크원빌,4,50,2,12.61, , ,211,11140,9
 ,2023,신규,24.04~26.05,2024,광희동1가,"3,150",광희동1가166외7필지청년주택신축,4,14,23,15.51, , ,166,11140,9
 ,2014,신규,24.04~25.04,2024,오장동,"1,000",서제빌딩,4,63,3,21.45, , ,101-21,11140,9
 ,2014,신규,24.04~25.04,2024,오장동,"1,000",서제빌딩,4,63,4,21.45, , ,101-21,11140,6
 ,2014,신규,24.04~25.04,2024,오장동,"1,000",서제빌딩,4,68,11,24.2, , ,101-21,11140,10
 ,2020,신규,24.04~26.06,2024,오장동,100,오렌지카운티을지로,4,34,18,15.79, , ,145-1,11140,8
 ,2023,신규,24.04~26.04,2024,입정동,0,힐스테이트세운센트럴1단지,4,350,3,49.9668, , ,277,11140,17
 ,2023,신규,24.04~25.04,2024,입정동,"5,000",힐스테이트세운센트럴1단지,4,240,4,46.6997, , ,277,11140,25
 ,2023,신규,24.07~26.07,2024,입정동,"65,000",힐스테이트세운센트럴2단지,4,0,12,49.9619, , ,280,11140,23
 ,2023,신규,24.05~26.05,2024,입정동,"52,000",힐스테이트세운센트럴2단지,4,0,20,42.998, , ,280,11140,11
 ,2023,신규,24.05~25.05,2024,입정동,"5,000",힐스테이트세운센트럴1단지,4,320,28,49.9668, , ,277,11140,8
 ,1999,신규,24.06~26.06,2024,신당동,"68,000",약수하이츠,4,0,1,84.88, , ,842,11140,7
 ,2004,신규,24.05~26.05,2024,신당동,"40,000",기린,4,0,2,81.79, , ,333-26,11140,5
 ,1999,신규,24.05~26.05,2024,신당동,"8,000",약수하이츠,4,270,3,114.92, , ,842,11140,2
 ,2002,갱신,24.04~26.04,2024,신당동,"90,000",남산타운,4,0,3,114.88,"100,000", ,844,11140,11
사용,2002,갱신,24.04~26.04,2024,신당동,"50,000",남산타운,4,0,3,59.94,"58,000", ,844,11140,13
사용,2002,갱신,24.04~25.08,2024,신당동,"53,000",남산타운,4,0,3,59.94,"63,000", ,844,11140,5
 ,2011,갱신,24.04~26.03,2024,신당동,"65,000",래미안하이베르,4,0,3,84.97,"57,750", ,851,11140,3
 ,2000,신규,24.05~26.05,2024,신당동,"47,000",신당동파라다이스,4,0,3,59.9, , ,846,11140,8
 ,1993,갱신,24.04~27.01,2024,신당동,"39,270",현대,4,0,4,83.97,"37,400", ,840,11140,11
 ,2002,신규,24.04~26.04,2024,신당동,"10,000",남산타운,4,220,5,84.88, , ,844,11140,11
 ,2000,신규,24.06~26.06,2024,신당동,"40,000",하이1(113-5),4,0,5,84.9, , ,113-5,11140,2
 ,2002,갱신,24.06~26.06,2024,신당동,"55,000",남산타운,4,0,6,59.94,"47,250", ,844,11140,14
 ,2002,신규,24.06~26.06,2024,신당동,"52,000",남산타운,4,0,6,59.94, , ,844,11140,15
 ,2002,갱신,24.04~26.04,2024,신당동,"15,000",남산타운,4,110,6,59.94,"15,000",76,844,11140,10
 ,2002,신규,24.05~26.05,2024,신당동,"52,000",남산타운,4,0,6,59.94, , ,844,11140,15
 ,2002,갱신,24.06~24.11,2024,신당동,"10,000",남산타운,4,160,6,59.94,"10,000",96,844,11140,6
 ,2002,갱신,24.05~26.05,2024,신당동,"64,000",남산타운,4,0,6,84.88,"56,700", ,844,11140,2
 ,1999,갱신,24.05~26.05,2024,신당동,"5,000",약수하이츠,4,164,6,84.88,"5,000",158,842,11140,2
 ,2002,신규, ,2024,신당동,"1,328",남산타운(임대),4,17,6,32.76, , ,844,11140,1
 ,2011,신규,24.05~26.05,2024,신당동,"30,000",청구e편한세상,4,340,6,147.89, , ,852,11140,7
 ,2011,갱신,24.05~26.05,2024,신당동,"72,760",청구e편한세상,4,0,6,84.95,"69,300", ,852,11140,2
 ,2001,신규,24.04~26.04,2024,신당동,"26,000",푸른마을(B),4,0,6,59.42, , ,432-922,11140,2
 ,2001,신규,24.05~26.05,2024,신당동,"13,000",(432-904),4,0,6,56.66, , ,432-904,11140,5
 ,1993,신규,24.05~26.05,2024,신당동,"46,000",현대,4,0,6,83.97, , ,840,11140,10
