갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2007, , ,2020,필운동,"78,750",신동아블루아광화문의꿈,10,0,19,111.97, , ,254,11110,10
 ,2008, , ,2020,사직동,"5,000",광화문스페이스본(101동~105동),10,300,5,131.44, , ,9,11110,8
 ,2008, , ,2020,사직동,"60,000",광화문스페이스본(106동),10,120,22,150.4, , ,9-1,11110,7
 ,2008, , ,2020,사직동,"70,000",광화문스페이스본(101동~105동),10,100,31,126.34, , ,9,11110,2
 ,1981, , ,2020,당주동,"45,000",롯데미도파광화문빌딩,10,0,20,149.95, , ,145,11110,7
 ,1983, , ,2020,당주동,"48,000",세종,10,0,29,105.07, , ,100,11110,7
 ,2004, , ,2020,내수동,"120,000",경희궁의아침4단지,10,0,14,124.17, , ,73,11110,6
 ,2004, , ,2020,내수동,"80,000",경희궁의아침4단지,10,65,19,124.17, , ,73,11110,12
 ,2004, , ,2020,내수동,"94,500",경희궁의아침4단지,10,0,21,150.48, , ,73,11110,12
 ,2003, , ,2020,내수동,"75,600",경희궁파크팰리스,10,0,21,103.77, , ,95,11110,8
 ,2003, , ,2020,내수동,"60,000",경희궁파크팰리스,10,160,26,146.33, , ,95,11110,16
 ,2003, , ,2020,내수동,"30,000",경희궁파크팰리스,10,200,30,103.77, , ,95,11110,8
 ,2020, , ,2020,신문로2가,"275,000",디팰리스,10,0,8,147.551, , ,171,11110,9
 ,2003, , ,2020,익선동,"1,000",현대뜨레비앙,10,80,5,28.1, , ,55,11110,9
 ,2003, , ,2020,익선동,"30,450",현대뜨레비앙,10,0,27,48.54, , ,55,11110,8
 ,2006, , ,2020,인의동,"30,000",효성쥬얼리시티,10,130,15,84.64, , ,48-2,11110,18
 ,1995, , ,2020,명륜1가,"6,300",방산아파트,10,0,9,57.1, , ,5-89,11110,1
 ,1995, , ,2020,명륜1가,"8,900",방산아파트,10,0,9,57.1, , ,5-89,11110,1
 ,1995, , ,2020,명륜2가,"61,000",아남1,10,0,9,84.8, , ,4,11110,3
 ,1999, , ,2020,명륜2가,"10,000",명륜동주상복합아남아파트,10,80,17,47.43, , ,237,11110,7
 ,1999, , ,2020,명륜2가,"43,000",명륜동주상복합아남아파트,10,0,19,50.49, , ,237,11110,2
 ,1995, , ,2020,명륜2가,"10,000",아남1,10,140,24,84.9, , ,4,11110,12
 ,1999, , ,2020,명륜2가,"5,000",명륜동주상복합아남아파트,10,100,24,47.43, , ,237,11110,6
 ,1995, , ,2020,명륜2가,"20,000",아남1,10,80,27,84.9, , ,4,11110,11
 ,1999, , ,2020,명륜2가,"20,000",명륜동주상복합아남아파트,10,65,31,47.43, , ,237,11110,6
 ,1993, , ,2020,창신동,"1,000",창신쌍용2,10,30,5,79.87, , ,703,11110,7
 ,1992, , ,2020,창신동,"28,000",창신쌍용1,10,0,7,54.7, , ,702,11110,3
 ,1993, , ,2020,창신동,"26,200",창신쌍용2,10,0,8,54.7, , ,703,11110,9
 ,1992, , ,2020,창신동,"29,400",창신쌍용1,10,0,10,54.7, , ,702,11110,14
 ,1966, , ,2020,창신동,"1,500",동대문,10,40,11,28.8, , ,328-17,11110,6
 ,1993, , ,2020,창신동,"28,300",창신쌍용2,10,0,12,54.7, , ,703,11110,9
 ,1992, , ,2020,창신동,"37,000",창신쌍용1,10,0,13,79.87, , ,702,11110,11
