행정동코드,법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소,행정동시도명,행정동시군구명,행정동읍면동명,행정동시군구코드,행정동읍면동코드,행정동주소
1168052100,1168010800,서울특별시,강남구,논현동,,11680,10800,서울특별시 강남구 논현동,서울특별시,강남구,논현1동,11680,52100,서울특별시 강남구 논현1동
1168053100,1168010800,서울특별시,강남구,논현동,,11680,10800,서울특별시 강남구 논현동,서울특별시,강남구,논현2동,11680,53100,서울특별시 강남구 논현2동
1168054500,1168010700,서울특별시,강남구,신사동,,11680,10700,서울특별시 강남구 신사동,서울특별시,강남구,압구정동,11680,54500,서울특별시 강남구 압구정동
1168054500,1168011000,서울특별시,강남구,압구정동,,11680,11000,서울특별시 강남구 압구정동,서울특별시,강남구,압구정동,11680,54500,서울특별시 강남구 압구정동
1168056500,1168010400,서울특별시,강남구,청담동,,11680,10400,서울특별시 강남구 청담동,서울특별시,강남구,청담동,11680,56500,서울특별시 강남구 청담동
1168058000,1168010500,서울특별시,강남구,삼성동,,11680,10500,서울특별시 강남구 삼성동,서울특별시,강남구,삼성1동,11680,58000,서울특별시 강남구 삼성1동
1168059000,1168010500,서울특별시,강남구,삼성동,,11680,10500,서울특별시 강남구 삼성동,서울특별시,강남구,삼성2동,11680,59000,서울특별시 강남구 삼성2동
1168060000,1168010600,서울특별시,강남구,대치동,,11680,10600,서울특별시 강남구 대치동,서울특별시,강남구,대치1동,11680,60000,서울특별시 강남구 대치1동
1168061000,1168010600,서울특별시,강남구,대치동,,11680,10600,서울특별시 강남구 대치동,서울특별시,강남구,대치2동,11680,61000,서울특별시 강남구 대치2동
1168063000,1168010600,서울특별시,강남구,대치동,,11680,10600,서울특별시 강남구 대치동,서울특별시,강남구,대치4동,11680,63000,서울특별시 강남구 대치4동
1168064000,1168010100,서울특별시,강남구,역삼동,,11680,10100,서울특별시 강남구 역삼동,서울특별시,강남구,역삼1동,11680,64000,서울특별시 강남구 역삼1동
1168065000,1168010100,서울특별시,강남구,역삼동,,11680,10100,서울특별시 강남구 역삼동,서울특별시,강남구,역삼2동,11680,65000,서울특별시 강남구 역삼2동
1168065500,1168011800,서울특별시,강남구,도곡동,,11680,11800,서울특별시 강남구 도곡동,서울특별시,강남구,도곡1동,11680,65500,서울특별시 강남구 도곡1동
1168065600,1168011800,서울특별시,강남구,도곡동,,11680,11800,서울특별시 강남구 도곡동,서울특별시,강남구,도곡2동,11680,65600,서울특별시 강남구 도곡2동
1168066000,1168010300,서울특별시,강남구,개포동,,11680,10300,서울특별시 강남구 개포동,서울특별시,강남구,개포1동,11680,66000,서울특별시 강남구 개포1동
1168067000,1168010300,서울특별시,강남구,개포동,,11680,10300,서울특별시 강남구 개포동,서울특별시,강남구,개포2동,11680,67000,서울특별시 강남구 개포2동
1168067000,1168011400,서울특별시,강남구,일원동,,11680,11400,서울특별시 강남구 일원동,서울특별시,강남구,개포2동,11680,67000,서울특별시 강남구 개포2동
1168067500,1168010300,서울특별시,강남구,개포동,,11680,10300,서울특별시 강남구 개포동,서울특별시,강남구,개포3동,11680,67500,서울특별시 강남구 개포3동
1168067500,1168010600,서울특별시,강남구,대치동,,11680,10600,서울특별시 강남구 대치동,서울특별시,강남구,개포3동,11680,67500,서울특별시 강남구 개포3동
1168067500,1168011400,서울특별시,강남구,일원동,,11680,11400,서울특별시 강남구 일원동,서울특별시,강남구,개포3동,11680,67500,서울특별시 강남구 개포3동
1168069000,1168010300,서울특별시,강남구,개포동,,11680,10300,서울특별시 강남구 개포동,서울특별시,강남구,개포4동,11680,69000,서울특별시 강남구 개포4동
1168070000,1168011100,서울특별시,강남구,세곡동,,11680,11100,서울특별시 강남구 세곡동,서울특별시,강남구,세곡동,11680,70000,서울특별시 강남구 세곡동
1168070000,1168011200,서울특별시,강남구,자곡동,,11680,11200,서울특별시 강남구 자곡동,서울특별시,강남구,세곡동,11680,70000,서울특별시 강남구 세곡동
1168070000,1168011300,서울특별시,강남구,율현동,,11680,11300,서울특별시 강남구 율현동,서울특별시,강남구,세곡동,11680,70000,서울특별시 강남구 세곡동
1168072000,1168011400,서울특별시,강남구,일원동,,11680,11400,서울특별시 강남구 일원동,서울특별시,강남구,일원본동,11680,72000,서울특별시 강남구 일원본동
1168072000,1168011500,서울특별시,강남구,수서동,,11680,11500,서울특별시 강남구 수서동,서울특별시,강남구,일원본동,11680,72000,서울특별시 강남구 일원본동
1168073000,1168011400,서울특별시,강남구,일원동,,11680,11400,서울특별시 강남구 일원동,서울특별시,강남구,일원1동,11680,73000,서울특별시 강남구 일원1동
1168073000,1168011500,서울특별시,강남구,수서동,,11680,11500,서울특별시 강남구 수서동,서울특별시,강남구,일원1동,11680,73000,서울특별시 강남구 일원1동
1168075000,1168011500,서울특별시,강남구,수서동,,11680,11500,서울특별시 강남구 수서동,서울특별시,강남구,수서동,11680,75000,서울특별시 강남구 수서동
1171051000,1171010300,서울특별시,송파구,풍납동,,11710,10300,서울특별시 송파구 풍납동,서울특별시,송파구,풍납1동,11710,51000,서울특별시 송파구 풍납1동
1171052000,1171010300,서울특별시,송파구,풍납동,,11710,10300,서울특별시 송파구 풍납동,서울특별시,송파구,풍납2동,11710,52000,서울특별시 송파구 풍납2동
1171053100,1171011300,서울특별시,송파구,거여동,,11710,11300,서울특별시 송파구 거여동,서울특별시,송파구,거여1동,11710,53100,서울특별시 송파구 거여1동
1171053200,1171011300,서울특별시,송파구,거여동,,11710,11300,서울특별시 송파구 거여동,서울특별시,송파구,거여2동,11710,53200,서울특별시 송파구 거여2동
1171054000,1171011400,서울특별시,송파구,마천동,,11710,11400,서울특별시 송파구 마천동,서울특별시,송파구,마천1동,11710,54000,서울특별시 송파구 마천1동
1171055000,1171011400,서울특별시,송파구,마천동,,11710,11400,서울특별시 송파구 마천동,서울특별시,송파구,마천2동,11710,55000,서울특별시 송파구 마천2동
1171056100,1171011100,서울특별시,송파구,방이동,,11710,11100,서울특별시 송파구 방이동,서울특별시,송파구,방이1동,11710,56100,서울특별시 송파구 방이1동
1171056200,1171011100,서울특별시,송파구,방이동,,11710,11100,서울특별시 송파구 방이동,서울특별시,송파구,방이2동,11710,56200,서울특별시 송파구 방이2동
1171056600,1171011100,서울특별시,송파구,방이동,,11710,11100,서울특별시 송파구 방이동,서울특별시,송파구,오륜동,11710,56600,서울특별시 송파구 오륜동
1171057000,1171011200,서울특별시,송파구,오금동,,11710,11200,서울특별시 송파구 오금동,서울특별시,송파구,오금동,11710,57000,서울특별시 송파구 오금동
1171058000,1171010400,서울특별시,송파구,송파동,,11710,10400,서울특별시 송파구 송파동,서울특별시,송파구,송파1동,11710,58000,서울특별시 송파구 송파1동
1171059000,1171010400,서울특별시,송파구,송파동,,11710,10400,서울특별시 송파구 송파동,서울특별시,송파구,송파2동,11710,59000,서울특별시 송파구 송파2동
1171060000,1171010500,서울특별시,송파구,석촌동,,11710,10500,서울특별시 송파구 석촌동,서울특별시,송파구,석촌동,11710,60000,서울특별시 송파구 석촌동
1171061000,1171010600,서울특별시,송파구,삼전동,,11710,10600,서울특별시 송파구 삼전동,서울특별시,송파구,삼전동,11710,61000,서울특별시 송파구 삼전동
1171062000,1171010700,서울특별시,송파구,가락동,,11710,10700,서울특별시 송파구 가락동,서울특별시,송파구,가락본동,11710,62000,서울특별시 송파구 가락본동
1171063100,1171010700,서울특별시,송파구,가락동,,11710,10700,서울특별시 송파구 가락동,서울특별시,송파구,가락1동,11710,63100,서울특별시 송파구 가락1동
1171063200,1171010700,서울특별시,송파구,가락동,,11710,10700,서울특별시 송파구 가락동,서울특별시,송파구,가락2동,11710,63200,서울특별시 송파구 가락2동
1171064100,1171010800,서울특별시,송파구,문정동,,11710,10800,서울특별시 송파구 문정동,서울특별시,송파구,문정1동,11710,64100,서울특별시 송파구 문정1동
1171064200,1171010800,서울특별시,송파구,문정동,,11710,10800,서울특별시 송파구 문정동,서울특별시,송파구,문정2동,11710,64200,서울특별시 송파구 문정2동
1171064200,1171010900,서울특별시,송파구,장지동,,11710,10900,서울특별시 송파구 장지동,서울특별시,송파구,문정2동,11710,64200,서울특별시 송파구 문정2동
1171064600,1171010800,서울특별시,송파구,문정동,,11710,10800,서울특별시 송파구 문정동,서울특별시,송파구,장지동,11710,64600,서울특별시 송파구 장지동
1171064600,1171010900,서울특별시,송파구,장지동,,11710,10900,서울특별시 송파구 장지동,서울특별시,송파구,장지동,11710,64600,서울특별시 송파구 장지동
1171064700,1171010900,서울특별시,송파구,장지동,,11710,10900,서울특별시 송파구 장지동,서울특별시,송파구,위례동,11710,64700,서울특별시 송파구 위례동
1171064700,1171011300,서울특별시,송파구,거여동,,11710,11300,서울특별시 송파구 거여동,서울특별시,송파구,위례동,11710,64700,서울특별시 송파구 위례동
1171065000,1171010100,서울특별시,송파구,잠실동,,11710,10100,서울특별시 송파구 잠실동,서울특별시,송파구,잠실본동,11710,65000,서울특별시 송파구 잠실본동
1171067000,1171010100,서울특별시,송파구,잠실동,,11710,10100,서울특별시 송파구 잠실동,서울특별시,송파구,잠실2동,11710,67000,서울특별시 송파구 잠실2동
1171068000,1171010100,서울특별시,송파구,잠실동,,11710,10100,서울특별시 송파구 잠실동,서울특별시,송파구,잠실3동,11710,68000,서울특별시 송파구 잠실3동
1171069000,1171010200,서울특별시,송파구,신천동,,11710,10200,서울특별시 송파구 신천동,서울특별시,송파구,잠실4동,11710,69000,서울특별시 송파구 잠실4동
1171071000,1171010200,서울특별시,송파구,신천동,,11710,10200,서울특별시 송파구 신천동,서울특별시,송파구,잠실6동,11710,71000,서울특별시 송파구 잠실6동
1171072000,1171010100,서울특별시,송파구,잠실동,,11710,10100,서울특별시 송파구 잠실동,서울특별시,송파구,잠실7동,11710,72000,서울특별시 송파구 잠실7동
1174051500,1174011000,서울특별시,강동구,강일동,,11740,11000,서울특별시 강동구 강일동,서울특별시,강동구,강일동,11740,51500,서울특별시 강동구 강일동
1174052500,1174010300,서울특별시,강동구,상일동,,11740,10300,서울특별시 강동구 상일동,서울특별시,강동구,상일제1동,11740,52500,서울특별시 강동구 상일제1동
1174052600,1174010300,서울특별시,강동구,상일동,,11740,10300,서울특별시 강동구 상일동,서울특별시,강동구,상일제2동,11740,52600,서울특별시 강동구 상일제2동
1174053000,1174010100,서울특별시,강동구,명일동,,11740,10100,서울특별시 강동구 명일동,서울특별시,강동구,명일제1동,11740,53000,서울특별시 강동구 명일제1동
1174054000,1174010100,서울특별시,강동구,명일동,,11740,10100,서울특별시 강동구 명일동,서울특별시,강동구,명일제2동,11740,54000,서울특별시 강동구 명일제2동
1174055000,1174010200,서울특별시,강동구,고덕동,,11740,10200,서울특별시 강동구 고덕동,서울특별시,강동구,고덕제1동,11740,55000,서울특별시 강동구 고덕제1동
1174056000,1174010200,서울특별시,강동구,고덕동,,11740,10200,서울특별시 강동구 고덕동,서울특별시,강동구,고덕제2동,11740,56000,서울특별시 강동구 고덕제2동
1174057000,1174010700,서울특별시,강동구,암사동,,11740,10700,서울특별시 강동구 암사동,서울특별시,강동구,암사제1동,11740,57000,서울특별시 강동구 암사제1동
1174058000,1174010700,서울특별시,강동구,암사동,,11740,10700,서울특별시 강동구 암사동,서울특별시,강동구,암사제2동,11740,58000,서울특별시 강동구 암사제2동
1174059000,1174010700,서울특별시,강동구,암사동,,11740,10700,서울특별시 강동구 암사동,서울특별시,강동구,암사제3동,11740,59000,서울특별시 강동구 암사제3동
1174060000,1174010900,서울특별시,강동구,천호동,,11740,10900,서울특별시 강동구 천호동,서울특별시,강동구,천호제1동,11740,60000,서울특별시 강동구 천호제1동
1174061000,1174010900,서울특별시,강동구,천호동,,11740,10900,서울특별시 강동구 천호동,서울특별시,강동구,천호제2동,11740,61000,서울특별시 강동구 천호제2동
1174062000,1174010900,서울특별시,강동구,천호동,,11740,10900,서울특별시 강동구 천호동,서울특별시,강동구,천호제3동,11740,62000,서울특별시 강동구 천호제3동
1174064000,1174010800,서울특별시,강동구,성내동,,11740,10800,서울특별시 강동구 성내동,서울특별시,강동구,성내제1동,11740,64000,서울특별시 강동구 성내제1동
1174065000,1174010800,서울특별시,강동구,성내동,,11740,10800,서울특별시 강동구 성내동,서울특별시,강동구,성내제2동,11740,65000,서울특별시 강동구 성내제2동
1174066000,1174010800,서울특별시,강동구,성내동,,11740,10800,서울특별시 강동구 성내동,서울특별시,강동구,성내제3동,11740,66000,서울특별시 강동구 성내제3동
1174068500,1174010500,서울특별시,강동구,길동,,11740,10500,서울특별시 강동구 길동,서울특별시,강동구,길동,11740,68500,서울특별시 강동구 길동
1174069000,1174010600,서울특별시,강동구,둔촌동,,11740,10600,서울특별시 강동구 둔촌동,서울특별시,강동구,둔촌제1동,11740,69000,서울특별시 강동구 둔촌제1동
1174070000,1174010600,서울특별시,강동구,둔촌동,,11740,10600,서울특별시 강동구 둔촌동,서울특별시,강동구,둔촌제2동,11740,70000,서울특별시 강동구 둔촌제2동
