거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"   200,000",중개거래,2008,2023,경희궁길,00057,00000,11110,01,0,4100010,106,23.01.20, , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),1,20,11110-2204,163.33,서울 종로구,9-1,11110,12
"    79,000",중개거래,2006,2023,종로,00183,00000,11110,09,0,3100013, ,23.02.28, , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,1,26,11110-2155,84.7,서울 종로구,48-2,11110,17
"    12,200",중개거래,2014,2023,난계로29가길,00020,00000,11110,01,0,4100029, ,23.01.31, , , 숭인동,1421,0002,11110,17500,1,숭인한양LEEPS,1,20,11110-2366,12.78,서울 종로구,1421-2,11110,7
"   169,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,205,23.03.16, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,27,11110-2445,84.8359,서울 종로구,199,11110,12
"    18,900",중개거래,1997,2023,평창문화로,00019,00000,11110,01,0,3100023, ,23.04.07, , , 평창동,0595,0000,11110,18300,1,갑을아파트,1,28,11110-68,30.46,서울 종로구,595,11110,6
"   155,500",중개거래,2008,2023,통일로18길,00009,00000,11110,01,0,4100482,105,23.02.28, , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,10,11110-2212,114.931,"경기 고양덕양구, 서울 종로구",60,11110,16
"    99,960",중개거래,2000,2023,통일로,00246,00020,11110,06,0,3000008,107,23.04.28, , , 무악동,0082,0000,11110,18700,1,현대,1,26,11110-90,84.92,서울 종로구,82,11110,6
"   200,000",중개거래,2008,2023,경희궁길,00057,00000,11110,01,0,4100010,106,23.01.20, , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),1,20,11110-2204,163.33,서울 종로구,9-1,11110,12
"    79,000",중개거래,2006,2023,종로,00183,00000,11110,09,0,3100013, ,23.02.28, , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,1,26,11110-2155,84.7,서울 종로구,48-2,11110,17
"    12,200",중개거래,2014,2023,난계로29가길,00020,00000,11110,01,0,4100029, ,23.01.31, , , 숭인동,1421,0002,11110,17500,1,숭인한양LEEPS,1,20,11110-2366,12.78,서울 종로구,1421-2,11110,7
"   169,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,205,23.03.16, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),1,27,11110-2445,84.8359,서울 종로구,199,11110,12
"    18,900",중개거래,1997,2023,평창문화로,00019,00000,11110,01,0,3100023, ,23.04.07, , , 평창동,0595,0000,11110,18300,1,갑을아파트,1,28,11110-68,30.46,서울 종로구,595,11110,6
"   155,500",중개거래,2008,2023,통일로18길,00009,00000,11110,01,0,4100482,105,23.02.28, , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,10,11110-2212,114.931,"경기 고양덕양구, 서울 종로구",60,11110,16
"    99,960",중개거래,2000,2023,통일로,00246,00020,11110,06,0,3000008,107,23.04.28, , , 무악동,0082,0000,11110,18700,1,현대,1,26,11110-90,84.92,서울 종로구,82,11110,6
"   200,000",중개거래,2008,2023,경희궁길,00057,00000,11110,01,0,4100010,106,23.01.20, , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),1,20,11110-2204,163.33,서울 종로구,9-1,11110,12
"    79,000",중개거래,2006,2023,종로,00183,00000,11110,09,0,3100013, ,23.02.28, , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,1,26,11110-2155,84.7,서울 종로구,48-2,11110,17
"    12,200",중개거래,2014,2023,난계로29가길,00020,00000,11110,01,0,4100029, ,23.01.31, , , 숭인동,1421,0002,11110,17500,1,숭인한양LEEPS,1,20,11110-2366,12.78,서울 종로구,1421-2,11110,7
