거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
"    13,300",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,22,11110-2339,17.811,서울 종로구,202-3,11110,8
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
"    13,300",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,22,11110-2339,17.811,서울 종로구,202-3,11110,8
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
"    13,300",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,22,11110-2339,17.811,서울 종로구,202-3,11110,8
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
"    13,300",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,22,11110-2339,17.811,서울 종로구,202-3,11110,8
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
"    13,300",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,22,11110-2339,17.811,서울 종로구,202-3,11110,8
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
"    13,300",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,22,11110-2339,17.811,서울 종로구,202-3,11110,8
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
"    13,300",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,22,11110-2339,17.811,서울 종로구,202-3,11110,8
"    31,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,1,11110-102,28.1,서울 종로구,55,11110,9
"    37,500",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,4,11110-102,48.54,서울 종로구,55,11110,2
"    40,000",중개거래,2003,2022,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,26,11110-102,48.54,서울 종로구,55,11110,7
"    16,000",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,8,3,11110-2291,21.94,서울 종로구,62-2,11110,5
"    13,570",중개거래,2013,2022,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,4,11110-2339,19.466,서울 종로구,202-3,11110,7
"    13,000",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,8,13,11110-2322,16.67,서울 중구,296-19,11110,8
