거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"   102,000",중개거래,2002,2023,필운대로10길,00018,00008,11110,01,0,4100521,102,23.12.19, , , 신교동,0006,0011,11110,10200,1,신현(102동),9,19,11110-112,121.96,서울 종로구,6-11,11110,5
"   146,500",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,101,24.02.06, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,4,11110-2203,94.51,서울 종로구,9,11110,9
"   138,000",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,102,23.12.06, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,8,11110-2203,95.88,서울 종로구,9,11110,7
"   146,500",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,12,11110-2203,94.51,서울 종로구,9,11110,9
"   200,000",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,103,23.11.20, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,15,11110-2203,158.99,서울 종로구,9,11110,9
"   139,000",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,102,24.01.10, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,18,11110-2203,94.28,서울 종로구,9,11110,2
"   150,000",직거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,105,23.10.06, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,20,11110-2203,131.44, ,9,11110,7
"   208,000",중개거래,2004,2023,사직로8길,00034,00000,11110,05,0,4100135,경희궁의 아침 3단지,24.02.19, , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,9,9,11110-116,150.48,"서울 용산구, 서울 종로구",72,11110,9
"    45,000",직거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.12.06, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,11,11110-102,45.5, ,55,11110,7
"    83,000",중개거래,2006,2023,종로,00183,00000,11110,09,0,3100013, ,23.11.21, , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,9,15,11110-2155,84.7,서울 종로구,48-2,11110,15
"    93,500",중개거래,2006,2023,종로,00183,00000,11110,09,0,3100013, ,23.09.19, , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,9,19,11110-2155,84.98,서울 종로구,48-2,11110,11
"    83,000",중개거래,2006,2023,종로,00183,00000,11110,09,0,3100013, ,23.12.27, , , 인의동,0048,0002,11110,15700,1,효성쥬얼리시티,9,26,11110-2155,84.7,서울 은평구,48-2,11110,9
"    48,500",직거래,2021,2023,김상옥로,00055,00000,11110,03,0,3100001,102동,23.12.15, , , 효제동,0126,0002,11110,16200,1,이지마루종로,9,22,11110-2561,25.55, ,126-2,11110,9
"    14,950",직거래,2011,2023,율곡로20길,00024,00000,11110,01,0,4100225,CS타워,23.09.27, , , 충신동,0062,0002,11110,16700,1,CS타워,9,23,11110-2291,22.17, ,62-2,11110,11
"   133,000",중개거래,1999,2023,혜화로3길,00005,00000,11110,02,0,4100545,301,23.12.29, , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,9,20,11110-26,115.05,서울 종로구,237,11110,3
