거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    90,000",직거래,2007,2023,필운대로2길,00002,00000,11110,03,0,4100525, ,23.12.20, , , 필운동,0174,0001,11110,11300,1,두레엘리시안,12,1,11110-2175,84.74, ,174-1,11110,2
"   179,000",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,104,24.02.01, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),12,2,11110-2203,151.81,서울 종로구,9,11110,11
"   280,000",중개거래,2020,2023,새문안로2길,00010,00000,11110,01,0,4100157, ,24.02.22, , , 신문로2가,0171,0000,11110,12100,1,디팰리스,12,11,11110-2539,118.749,서울 성동구,171,11110,16
"    16,000",직거래,2017,2023,대학로,00033,00000,11110,00,0,3100002,포레스트힐시티,24.01.05, , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,12,26,11110-2440,18.505, ,65-2,11110,12
"    70,000",중개거래,1992,2023,동망산길,00019,00000,11110,01,0,4100065,102,24.01.12, , , 창신동,0702,0000,11110,17400,1,창신쌍용1,12,2,11110-37,79.87,서울 종로구,702,11110,10
"    69,000",중개거래,1992,2023,동망산길,00019,00000,11110,01,0,4100065,102,24.03.08, , , 창신동,0702,0000,11110,17400,1,창신쌍용1,12,8,11110-37,79.87,서울 종로구,702,11110,11
"    98,500",중개거래,2009,2023,숭인동길,00021,00000,11110,01,0,4100204,105,24.04.01, , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,12,1,11110-2234,84.9478,서울 종로구,766,11110,9
"    10,500",직거래,2013,2023,종로66길,00028,00000,11110,01,0,4100372, ,23.12.29, , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,12,4,11110-2339,17.811, ,202-3,11110,11
"    10,400",직거래,2013,2023,난계로29길,00033,00004,11110,01,0,4100030,1,23.12.20, , , 숭인동,0201,0011,11110,17500,1,종로유케이201,12,19,11110-2334,12.09, ,201-11,11110,9
"    23,900",중개거래,1997,2023,숭인동1길,00031,00000,11110,01,0,4100200, ,24.02.23, , , 숭인동,0181,0121,11110,17500,1,도시그린빌라,12,23,11110-44,44.4,서울 종로구,181-121,11110,6
