거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"   113,000",중개거래,2000,2023,자하문로33길,00043,00000,11110,01,0,4100285,청운현대(아)103동,23.09.20, , , 청운동,0056,0045,11110,10100,1,청운현대,8,29,11110-4,103.67,서울 종로구,56-45,11110,4
"   215,000",중개거래,2004,2023,새문안로3길,00023,00000,11110,02,0,4100158,경희궁의 아침 4단지,24.03.04, , , 내수동,0073,0000,11110,11800,1,경희궁의아침4단지,8,11,11110-117,145.96,서울 종로구,73,11110,5
"    65,000",중개거래,1981,2023,새문안로3길,00012,00000,11110,03,0,4100158, ,24.01.08, , , 신문로1가,0238,0000,11110,12000,1,신문로맨션,8,25,11110-15,81.28,서울 종로구,238,11110,8
"    65,000",중개거래,1981,2023,새문안로3길,00012,00000,11110,03,0,4100158, , , , , 신문로1가,0238,0000,11110,12000,1,신문로맨션,8,25,11110-15,81.28,서울 종로구,238,11110,8
"    41,000",중개거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.10.31, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,8,23,11110-102,48.54,서울 종로구,55,11110,6
"    21,000",중개거래,2014,2023,대학로,00047,00000,11110,05,0,3100002,이화에수풀,23.12.26, , , 연건동,0195,0010,11110,16600,1,이화에수풀,8,16,11110-2359,19.86,서울 성북구,195-10,11110,7
"   119,000",중개거래,1995,2023,창경궁로,00265,00000,11110,07,0,3005008,제103,23.10.05, , , 명륜2가,0004,0000,11110,17100,1,아남1,8,2,11110-25,84.9,서울 종로구,4,11110,10
"   205,000",중개거래,1999,2023,혜화로3길,00005,00000,11110,02,0,4100545, , , , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,8,11,11110-26,172.17,"서울 강남구, 서울 종로구",237,11110,3
"   205,000",중개거래,1999,2023,혜화로3길,00005,00000,11110,02,0,4100545,301,23.10.13, , , 명륜2가,0237,0000,11110,17100,1,명륜동주상복합아남아파트,8,11,11110-26,172.17,"서울 강남구, 서울 종로구",237,11110,3
"    84,000",중개거래,1999,2023,지봉로5길,00007,00000,11110,01,0,4100390,101,23.10.31, , , 창신동,0232,0000,11110,17400,1,두산,8,19,11110-34,59.95,서울 종로구,232,11110,1
"   100,500",중개거래,2009,2023,숭인동길,00021,00000,11110,01,0,4100204,105,23.10.17, , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,8,4,11110-2234,84.9478,서울 종로구,766,11110,20
"    13,650",중개거래,2013,2023,종로66길,00028,00000,11110,01,0,4100372, , , , , 숭인동,0202,0003,11110,17500,1,종로중흥S클래스,8,11,11110-2339,19.466,서울 종로구,202-3,11110,9
"    14,500",중개거래,2014,2023,지봉로4길,00013,00000,11110,00,0,4100389,삼전솔하임4차,23.08.14, , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,8,12,11110-2368,15.09,서울 은평구,318-2,11110,17
"    95,000",중개거래,2008,2023,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,8,26,11110-2224,84.92,서울 종로구,2-1,11110,2
"    80,000",중개거래,2009,2023,숭인동길,00021,00000,11110,01,0,4100204,104,23.11.13, , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,8,29,11110-2234,59.9426,서울 종로구,766,11110,10
